Region-County-District-Type-School (RCDTS) ,District/Parent Entity,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
470980030262006,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown Elem School,235.0,0.0,1.0,1.0,0.9957446808510638,233.0,0.0,0.0,2.0,0.0,0.0,233.0,2.0,0.9914893617021276,2018,IL
47098004X100000,Lee/Ogle/Whiteside ROE,St Andrews,114.0,0.0,0.0,0.0,1.0,108.0,6.0,0.0,0.0,0.0,0.0,108.0,6.0,0.9473684210526315,2018,IL
470980050260014,Sterling CUSD 5,Sterling High School,1065.0,0.0,0.0,0.0,1.0,1054.0,11.0,0.0,0.0,0.0,0.0,1054.0,11.0,0.9896713615023475,2018,IL
470980050261006,Sterling CUSD 5,Challand Middle School,782.0,0.0,0.0,0.0,1.0,771.0,11.0,0.0,0.0,0.0,0.0,771.0,11.0,0.9859335038363172,2018,IL
470980050262005,Sterling CUSD 5,Franklin Elem School,440.0,0.0,0.0,0.0,1.0,434.0,6.0,0.0,0.0,0.0,0.0,434.0,6.0,0.9863636363636363,2018,IL
470980050262007,Sterling CUSD 5,Jefferson Elem School,412.0,0.0,0.0,0.0,1.0,401.0,7.0,4.0,0.0,0.0,0.0,401.0,11.0,0.9733009708737864,2018,IL
470980050262008,Sterling CUSD 5,Lincoln Elem School,383.0,0.0,0.0,0.0,1.0,377.0,6.0,0.0,0.0,0.0,0.0,377.0,6.0,0.9843342036553525,2018,IL
470980050262010,Sterling CUSD 5,Washington Elem School,354.0,0.0,0.0,0.0,1.0,346.0,6.0,1.0,0.0,1.0,0.0,346.0,8.0,0.9774011299435028,2018,IL
47098005X100000,Lee/Ogle/Whiteside ROE,St Mary,161.0,0.0,0.0,0.0,1.0,156.0,5.0,0.0,0.0,0.0,0.0,156.0,5.0,0.968944099378882,2018,IL
470980060260001,Morrison CUSD 6,Morrison High School,280.0,0.0,0.0,0.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,1.0,2018,IL
470980060261001,Morrison CUSD 6,Morrison Jr High School,245.0,0.0,0.0,0.0,1.0,244.0,1.0,0.0,0.0,0.0,0.0,244.0,1.0,0.9959183673469387,2018,IL
470980060262002,Morrison CUSD 6,Northside School,251.0,0.0,0.0,0.0,1.0,246.0,3.0,1.0,1.0,0.0,0.0,246.0,5.0,0.9800796812749004,2018,IL
470980060262003,Morrison CUSD 6,Southside School,252.0,0.0,0.0,0.0,1.0,251.0,1.0,0.0,0.0,0.0,0.0,251.0,1.0,0.996031746031746,2018,IL
47098012X060000,Lee/Ogle/Whiteside ROE,Christ Lutheran School,84.0,0.0,0.0,0.0,1.0,75.0,9.0,0.0,0.0,0.0,0.0,75.0,9.0,0.8928571428571429,2018,IL
470980130021004,Rock Falls ESD 13,Rock Falls Middle School,293.0,3.0,2.0,5.0,0.9829351535836177,290.0,3.0,0.0,0.0,0.0,0.0,290.0,3.0,0.9897610921501706,2018,IL
470980130022001,Rock Falls ESD 13,Dillon Elementary School,281.0,1.0,1.0,2.0,0.9928825622775801,275.0,5.0,0.0,0.0,0.0,1.0,275.0,6.0,0.9786476868327402,2018,IL
470980130022002,Rock Falls ESD 13,Merrill Elem School,287.0,0.0,0.0,0.0,1.0,283.0,4.0,0.0,0.0,0.0,0.0,283.0,4.0,0.9860627177700348,2018,IL
470980130023001,Rock Falls ESD 13,Riverdale PreSchool Center,186.0,0.0,2.0,2.0,0.989247311827957,180.0,6.0,0.0,0.0,0.0,0.0,180.0,6.0,0.967741935483871,2018,IL
470980200022001,East Coloma - Nelson CESD 20,East Coloma - Nelson Elem Sch,250.0,1.0,0.0,1.0,0.996,249.0,1.0,0.0,0.0,0.0,0.0,249.0,1.0,0.996,2018,IL
470981450042001,Montmorency CCSD 145,Montmorency CCSD #145,230.0,0.0,0.0,0.0,1.0,223.0,6.0,1.0,0.0,0.0,0.0,223.0,7.0,0.9695652173913043,2018,IL
470983010170001,Rock Falls Twp HSD 301,Rock Falls Township High School,646.0,0.0,0.0,0.0,1.0,644.0,2.0,0.0,0.0,0.0,0.0,644.0,2.0,0.9969040247678018,2018,IL
48072002X060000,Peoria ROE,Christ Lutheran School,155.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,1.0,2018,IL
48072003X100000,Peoria ROE,Holy Family Parish School,176.0,0.0,0.0,0.0,1.0,168.0,8.0,0.0,0.0,0.0,0.0,168.0,8.0,0.9545454545454546,2018,IL
48072004Z260000,Peoria ROE,Peoria Christian School,580.0,0.0,0.0,0.0,1.0,560.0,20.0,0.0,0.0,0.0,0.0,560.0,20.0,0.9655172413793104,2018,IL
48072008X140000,Peoria ROE,South Side Christian Academy,37.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,2018,IL
48072009Y100000,Peoria ROE,Chesterton Academy Sacred Heart,15.0,1.0,0.0,0.0,0.9333333333333333,14.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.9333333333333333,2018,IL
48072010X100000,Peoria ROE,St Edward School,105.0,0.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,1.0,2018,IL
48072012X100000,Peoria ROE,St Mark,170.0,0.0,0.0,0.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,1.0,2018,IL
48072013X100000,Peoria ROE,St Marys Parish Sch of Kickapoo,79.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,1.0,2018,IL
48072017X100000,Peoria ROE,St Philomena School,465.0,0.0,0.0,0.0,1.0,442.0,23.0,0.0,0.0,0.0,0.0,442.0,23.0,0.9505376344086022,2018,IL
48072018X100000,Peoria ROE,St Thomas the Apostle,331.0,3.0,0.0,0.0,0.9909365558912386,331.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,1.0,2018,IL
48072019X100000,Peoria ROE,St Vincent De Paul,307.0,0.0,0.0,0.0,1.0,295.0,11.0,1.0,0.0,0.0,0.0,295.0,12.0,0.9609120521172638,2018,IL
48072020Y100000,Peoria ROE,Peoria Notre Dame High School,756.0,0.0,0.0,0.0,1.0,752.0,4.0,0.0,0.0,0.0,0.0,752.0,4.0,0.9947089947089947,2018,IL
48072021X060000,Peoria ROE,Concordia Lutheran School,166.0,0.0,0.0,0.0,1.0,161.0,5.0,0.0,0.0,0.0,0.0,161.0,5.0,0.9698795180722891,2018,IL
480720620022001,Pleasant Valley SD 62,Pleasant Valley Elem School,194.0,0.0,0.0,0.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,1.0,2018,IL
480720620022003,Pleasant Valley SD 62,Pleasant Valley Middle School,256.0,13.0,5.0,0.0,0.9296875,253.0,0.0,0.0,0.0,0.0,3.0,253.0,3.0,0.98828125,2018,IL
480720630021001,Norwood ESD 63,Norwood Elem School,175.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,1.0,0.0,0.0,174.0,1.0,0.9942857142857143,2018,IL
480720630022002,Norwood ESD 63,Norwood Primary School,251.0,0.0,1.0,0.0,0.9960159362549801,250.0,1.0,0.0,0.0,0.0,0.0,250.0,1.0,0.9960159362549801,2018,IL
480720660022001,Bartonville SD 66,Bartonville Elem School,307.0,0.0,0.0,0.0,1.0,307.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,1.0,2018,IL
480720680022002,Oak Grove SD 68  Bartonville,Oak Grove School,58.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,2018,IL
480720690022001,Pleasant Hill SD 69,Pleasant Hill Elem School,241.0,1.0,1.0,1.0,0.991701244813278,240.0,0.0,0.0,1.0,0.0,0.0,240.0,1.0,0.995850622406639,2018,IL
480720700022001,Monroe SD 70,Monroe Elem School,315.0,1.0,0.0,0.0,0.9968253968253968,315.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,1.0,2018,IL
48072078X050000,Peoria ROE,Peoria Hebrew Day School,14.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,2018,IL
48072095Z020000,Peoria ROE,Calvary Baptist Academy,42.0,2.0,2.0,0.0,0.9047619047619048,36.0,0.0,6.0,0.0,0.0,0.0,36.0,6.0,0.8571428571428571,2018,IL
48072110X010000,Peoria ROE,Peoria Academy,150.0,0.0,0.0,0.0,1.0,149.0,1.0,0.0,0.0,0.0,0.0,149.0,1.0,0.9933333333333333,2018,IL
48072113X140000,Peoria ROE,Daarul Uloom Islamic School,195.0,0.0,2.0,1.0,0.9897435897435898,195.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,1.0,2018,IL
48072114X100000,Peoria ROE,St Jude Catholic School,281.0,0.0,0.0,0.0,1.0,269.0,7.0,0.0,5.0,0.0,0.0,269.0,12.0,0.9572953736654805,2018,IL
48072115X010000,Peoria ROE,Methodist Family CCC & Kindergrtn,8.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2018,IL
480721500250023,Peoria SD 150,Manual Academy,879.0,36.0,56.0,78.0,0.8953356086461889,865.0,1.0,0.0,1.0,1.0,11.0,865.0,14.0,0.9840728100113766,2018,IL
480721500250024,Peoria SD 150,Peoria High School,1222.0,22.0,57.0,25.0,0.9353518821603928,1199.0,3.0,2.0,18.0,0.0,0.0,1199.0,23.0,0.9811783960720131,2018,IL
480721500250025,Peoria SD 150,Richwoods High School,1223.0,7.0,17.0,2.0,0.9803761242845462,1211.0,6.0,2.0,3.0,0.0,1.0,1211.0,12.0,0.9901880621422731,2018,IL
48072150025027C,Peoria SD 150,Quest Charter School Academy,572.0,8.0,2.0,5.0,0.9825174825174825,572.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,1.0,2018,IL
480721500251001,Peoria SD 150,Rolling Acres Middle School,349.0,24.0,7.0,1.0,0.9111747851002865,346.0,0.0,1.0,0.0,0.0,2.0,346.0,3.0,0.9914040114613181,2018,IL
480721500251002,Peoria SD 150,Sterling Middle School,426.0,41.0,0.0,21.0,0.903755868544601,424.0,0.0,0.0,0.0,0.0,2.0,424.0,2.0,0.9953051643192489,2018,IL
480721500251003,Peoria SD 150,Von Steuben Middle School,317.0,0.0,0.0,0.0,1.0,309.0,2.0,0.0,6.0,0.0,0.0,309.0,8.0,0.9747634069400631,2018,IL
480721500251006,Peoria SD 150,Calvin Coolidge Middle School,347.0,11.0,11.0,5.0,0.9365994236311239,344.0,1.0,0.0,0.0,0.0,2.0,344.0,3.0,0.9913544668587896,2018,IL
480721500251009,Peoria SD 150,Charles A Lindbergh Middle School,236.0,0.0,0.0,0.0,1.0,232.0,0.0,0.0,4.0,0.0,0.0,232.0,4.0,0.9830508474576272,2018,IL
480721500251013,Peoria SD 150,Mark W Bills Middle School,193.0,2.0,0.0,1.0,0.9896373056994818,193.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,1.0,2018,IL
480721500251015,Peoria SD 150,Washington Gifted School,302.0,0.0,0.0,0.0,1.0,299.0,2.0,0.0,1.0,0.0,0.0,299.0,3.0,0.9900662251655629,2018,IL
480721500252010,Peoria SD 150,Whittier Primary School,258.0,0.0,0.0,0.0,1.0,256.0,0.0,0.0,2.0,0.0,0.0,256.0,2.0,0.9922480620155039,2018,IL
480721500252011,Peoria SD 150,Dr Maude A Sanders Primary School,415.0,6.0,11.0,9.0,0.9590361445783132,404.0,2.0,0.0,4.0,0.0,5.0,404.0,11.0,0.9734939759036144,2018,IL
480721500252028,Peoria SD 150,Roosevelt Magnet School,519.0,19.0,148.0,0.0,0.6782273603082851,509.0,5.0,0.0,0.0,0.0,5.0,509.0,10.0,0.9807321772639692,2018,IL
480721500252032,Peoria SD 150,Franklin Primary School,372.0,0.0,0.0,0.0,1.0,360.0,4.0,2.0,6.0,0.0,0.0,360.0,12.0,0.967741935483871,2018,IL
480721500252034,Peoria SD 150,Glen Oak Comm Learning Cntr,726.0,37.0,0.0,16.0,0.9490358126721763,699.0,3.0,0.0,8.0,0.0,16.0,699.0,27.0,0.9628099173553719,2018,IL
480721500252036,Peoria SD 150,Harrison Comm Learning Cntr,521.0,39.0,33.0,0.0,0.8618042226487524,481.0,0.0,1.0,0.0,0.0,39.0,481.0,40.0,0.9232245681381958,2018,IL
480721500252037,Peoria SD 150,Hines Primary School,476.0,2.0,23.0,0.0,0.9474789915966386,448.0,3.0,0.0,25.0,0.0,0.0,448.0,28.0,0.9411764705882353,2018,IL
480721500252038,Peoria SD 150,Lincoln School,613.0,24.0,0.0,15.0,0.9608482871125612,601.0,0.0,0.0,3.0,0.0,9.0,601.0,12.0,0.9804241435562806,2018,IL
480721500252039,Peoria SD 150,Thomas Jefferson Primary School,384.0,0.0,17.0,0.0,0.9557291666666666,377.0,0.0,0.0,7.0,0.0,0.0,377.0,7.0,0.9817708333333334,2018,IL
480721500252040,Peoria SD 150,Kellar Primary School,344.0,0.0,0.0,0.0,1.0,338.0,4.0,2.0,0.0,0.0,0.0,338.0,6.0,0.9825581395348837,2018,IL
480721500252047,Peoria SD 150,Northmoor Primary School,355.0,0.0,11.0,0.0,0.9690140845070423,337.0,4.0,2.0,12.0,0.0,0.0,337.0,18.0,0.9492957746478873,2018,IL
480721500252051,Peoria SD 150,Charter Oak Primary School,342.0,0.0,5.0,0.0,0.9853801169590644,332.0,7.0,0.0,3.0,0.0,0.0,332.0,10.0,0.9707602339181286,2018,IL
480721500252052,Peoria SD 150,Trewyn Primary School,242.0,9.0,4.0,4.0,0.9462809917355371,238.0,0.0,1.0,0.0,0.0,3.0,238.0,4.0,0.9834710743801653,2018,IL
480721500253001,Peoria SD 150,Robert A Jamieson School,81.0,0.0,0.0,0.0,1.0,80.0,1.0,0.0,0.0,0.0,0.0,80.0,1.0,0.9876543209876543,2018,IL
480721500253034,Peoria SD 150,Valeska Hinton Early Ch Ed Ctr,425.0,0.0,22.0,0.0,0.9482352941176471,396.0,0.0,0.0,29.0,0.0,0.0,396.0,29.0,0.9317647058823529,2018,IL
480721500253035,Peoria SD 150,Day Treatment,24.0,2.0,0.0,0.0,0.9166666666666666,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,2018,IL
480721500253040,Peoria SD 150,Knoxville Cntr Student Success,82.0,9.0,6.0,4.0,0.8170731707317073,81.0,0.0,0.0,0.0,0.0,1.0,81.0,1.0,0.9878048780487805,2018,IL
480722650262002,Farmington Central CUSD 265,Farmington Central Elem Sch,645.0,2.0,0.0,0.0,0.9968992248062015,639.0,4.0,0.0,0.0,0.0,2.0,639.0,6.0,0.9906976744186047,2018,IL
480723090260003,Brimfield CUSD 309,Brimfield High School,231.0,0.0,0.0,0.0,1.0,224.0,7.0,0.0,0.0,0.0,0.0,224.0,7.0,0.9696969696969697,2018,IL
480723090262002,Brimfield CUSD 309,Brimfield Grade School,433.0,1.0,0.0,1.0,0.9976905311778291,418.0,15.0,0.0,0.0,0.0,0.0,418.0,15.0,0.9653579676674365,2018,IL
480723100160001,Limestone CHSD 310,Limestone Community High School,946.0,3.0,0.0,0.0,0.9968287526427061,941.0,3.0,0.0,0.0,0.0,2.0,941.0,5.0,0.9947145877378436,2018,IL
480723210260007,Il Valley Central USD 321,Il Valley Central High School,615.0,8.0,8.0,8.0,0.9739837398373984,608.0,5.0,1.0,0.0,0.0,1.0,608.0,7.0,0.9886178861788618,2018,IL
480723210261001,Il Valley Central USD 321,Mossville Jr High,205.0,0.0,0.0,0.0,1.0,200.0,4.0,1.0,0.0,0.0,0.0,200.0,5.0,0.975609756097561,2018,IL
480723210261002,Il Valley Central USD 321,Chillicothe Jr High,264.0,4.0,0.0,4.0,0.9848484848484849,261.0,2.0,0.0,0.0,0.0,1.0,261.0,3.0,0.9886363636363636,2018,IL
480723210262004,Il Valley Central USD 321,South Elementary School,415.0,0.0,0.0,0.0,1.0,407.0,3.0,0.0,5.0,0.0,0.0,407.0,8.0,0.980722891566265,2018,IL
480723210262005,Il Valley Central USD 321,Mossville Elementary School,403.0,1.0,0.0,1.0,0.9975186104218362,392.0,10.0,0.0,0.0,0.0,1.0,392.0,11.0,0.9727047146401985,2018,IL
480723210262008,Il Valley Central USD 321,Chillicothe Elementary Center,176.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,1.0,2018,IL
480723210263001,Il Valley Central USD 321,IVC Learning Center,24.0,0.0,1.0,0.0,0.9583333333333334,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,2018,IL
480723220260004,Elmwood CUSD 322,Elmwood High School,220.0,0.0,0.0,0.0,1.0,214.0,6.0,0.0,0.0,0.0,0.0,214.0,6.0,0.9727272727272728,2018,IL
480723220261001,Elmwood CUSD 322,Elmwood Junior High School,96.0,0.0,0.0,0.0,1.0,93.0,2.0,1.0,0.0,0.0,0.0,93.0,3.0,0.96875,2018,IL
480723220262002,Elmwood CUSD 322,Elmwood Elem School,381.0,1.0,0.0,1.0,0.9973753280839895,370.0,6.0,2.0,2.0,0.0,1.0,370.0,11.0,0.9711286089238845,2018,IL
480723230260004,Dunlap CUSD 323,Dunlap High School,1304.0,1.0,2.0,0.0,0.9976993865030674,1290.0,12.0,0.0,1.0,0.0,1.0,1290.0,14.0,0.9892638036809815,2018,IL
480723230261001,Dunlap CUSD 323,Dunlap Middle School,687.0,0.0,0.0,0.0,1.0,685.0,2.0,0.0,0.0,0.0,0.0,685.0,2.0,0.9970887918486172,2018,IL
480723230261002,Dunlap CUSD 323,Dunlap Valley Middle School,380.0,0.0,0.0,0.0,1.0,373.0,7.0,0.0,0.0,0.0,0.0,373.0,7.0,0.9815789473684211,2018,IL
480723230262002,Dunlap CUSD 323,Dunlap Grade School,240.0,0.0,0.0,0.0,1.0,226.0,13.0,1.0,0.0,0.0,0.0,226.0,14.0,0.9416666666666667,2018,IL
480723230262003,Dunlap CUSD 323,Wilder-Waite Grade School,362.0,0.0,0.0,0.0,1.0,360.0,2.0,0.0,0.0,0.0,0.0,360.0,2.0,0.994475138121547,2018,IL
480723230262004,Dunlap CUSD 323,Banner Elementary School,351.0,0.0,0.0,0.0,1.0,347.0,4.0,0.0,0.0,0.0,0.0,347.0,4.0,0.9886039886039886,2018,IL
480723230262005,Dunlap CUSD 323,Ridgeview Elementary School,412.0,0.0,0.0,0.0,1.0,408.0,3.0,1.0,0.0,0.0,0.0,408.0,4.0,0.9902912621359223,2018,IL
480723230262006,Dunlap CUSD 323,Hickory Grove Elementary School,732.0,0.0,0.0,0.0,1.0,716.0,9.0,2.0,5.0,0.0,0.0,716.0,16.0,0.9781420765027322,2018,IL
480723250262005,Peoria Heights CUSD 325,Peoria Heights Grade School,569.0,2.0,4.0,4.0,0.9894551845342706,567.0,1.0,0.0,0.0,0.0,1.0,567.0,2.0,0.9964850615114236,2018,IL
480723260260005,Princeville CUSD 326,Princeville High School,400.0,0.0,4.0,0.0,0.99,397.0,3.0,0.0,0.0,0.0,0.0,397.0,3.0,0.9925,2018,IL
480723260262004,Princeville CUSD 326,Princeville Elem School,358.0,0.0,1.0,0.0,0.9972067039106145,356.0,2.0,0.0,0.0,0.0,0.0,356.0,2.0,0.994413407821229,2018,IL
480723270260008,Illini Bluffs CUSD 327,Illini Bluffs High School,250.0,1.0,0.0,1.0,0.996,246.0,4.0,0.0,0.0,0.0,0.0,246.0,4.0,0.984,2018,IL
480723270262004,Illini Bluffs CUSD 327,Illini Bluffs Elementary School,387.0,0.0,0.0,0.0,1.0,378.0,8.0,1.0,0.0,0.0,0.0,378.0,9.0,0.9767441860465116,2018,IL
480723270262006,Illini Bluffs CUSD 327,Illini Bluffs Middle School,218.0,0.0,0.0,0.0,1.0,216.0,2.0,0.0,0.0,0.0,0.0,216.0,2.0,0.9908256880733946,2018,IL
480723280032001,Hollis Cons SD 328,Hollis Consolidated Grade Sch,155.0,0.0,0.0,0.0,1.0,153.0,1.0,0.0,1.0,0.0,0.0,153.0,2.0,0.9870967741935484,2018,IL
490000000003101,Rock Island ROE,Aldridge Early Learning Center,26.0,14.0,0.0,0.0,0.46153846153846156,11.0,1.0,0.0,0.0,0.0,14.0,11.0,15.0,0.4230769230769231,2018,IL
490000000003102,Rock Island ROE,Skip-A-Long Moline Campus,72.0,8.0,0.0,0.0,0.8888888888888888,69.0,0.0,0.0,0.0,0.0,3.0,69.0,3.0,0.9583333333333334,2018,IL
490000000003103,Rock Island ROE,Skip A Long Milan Campus 1,42.0,10.0,0.0,0.0,0.7619047619047619,34.0,0.0,0.0,0.0,0.0,8.0,34.0,8.0,0.8095238095238095,2018,IL
490000000003104,Rock Island ROE,P & J Tender Care,18.0,2.0,0.0,0.0,0.8888888888888888,16.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.8888888888888888,2018,IL
490000000003106,Rock Island ROE,Learning Tree Child Care Center,33.0,10.0,0.0,0.0,0.696969696969697,23.0,0.0,0.0,0.0,0.0,10.0,23.0,10.0,0.696969696969697,2018,IL
490000000003107,Rock Island ROE,Its a Childs World,36.0,2.0,0.0,0.0,0.9444444444444444,35.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.9722222222222222,2018,IL
490000000003108,Rock Island ROE,In a Kids World,37.0,5.0,0.0,0.0,0.8648648648648649,33.0,0.0,0.0,0.0,0.0,4.0,33.0,4.0,0.8918918918918919,2018,IL
490000000003109,Rock Island ROE,Skip-a-Long Rock Island Campus,32.0,2.0,0.0,0.0,0.9375,31.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,0.96875,2018,IL
490000000003110,Rock Island ROE,P and J Tender Care Moline,31.0,10.0,0.0,0.0,0.6774193548387096,21.0,0.0,0.0,0.0,0.0,10.0,21.0,10.0,0.6774193548387096,2018,IL
490000000003111,Rock Island ROE,The Moline Kids Campus,28.0,6.0,0.0,0.0,0.7857142857142857,23.0,0.0,0.0,0.0,0.0,5.0,23.0,5.0,0.8214285714285714,2018,IL
490000000003112,Rock Island ROE,YWCA of the Quad Cities,36.0,7.0,0.0,0.0,0.8055555555555556,30.0,0.0,0.0,0.0,0.0,6.0,30.0,6.0,0.8333333333333334,2018,IL
49081001Y100000,Rock Island ROE,Alleman High School,422.0,0.0,3.0,3.0,0.9928909952606635,421.0,0.0,0.0,1.0,0.0,0.0,421.0,1.0,0.9976303317535545,2018,IL
49081006X100000,Rock Island ROE,Seton Catholic School,496.0,0.0,2.0,0.0,0.9959677419354839,492.0,2.0,1.0,1.0,0.0,0.0,492.0,4.0,0.9919354838709677,2018,IL
49081007X060000,Rock Island ROE,St Pauls Lutheran School,54.0,0.0,0.0,0.0,1.0,42.0,12.0,0.0,0.0,0.0,0.0,42.0,12.0,0.7777777777777778,2018,IL
49081008X160000,Rock Island ROE,Villa Montessori,62.0,0.0,2.0,0.0,0.967741935483871,49.0,2.0,0.0,11.0,0.0,0.0,49.0,13.0,0.7903225806451613,2018,IL
49081009Y260000,Rock Island ROE,Quad Cities Christian School,88.0,0.0,0.0,0.0,1.0,81.0,7.0,0.0,0.0,0.0,0.0,81.0,7.0,0.9204545454545454,2018,IL
49081010X100000,Rock Island ROE,Our Lady of Grace Academy,150.0,0.0,0.0,0.0,1.0,149.0,0.0,1.0,0.0,0.0,0.0,149.0,1.0,0.9933333333333333,2018,IL
49081015X100000,Rock Island ROE,Jordan Catholic School,378.0,0.0,0.0,0.0,1.0,361.0,8.0,0.0,9.0,0.0,0.0,361.0,17.0,0.955026455026455,2018,IL
49081019Z200000,Rock Island ROE,East Moline Christian School,343.0,20.0,1.0,0.0,0.9387755102040817,295.0,25.0,0.0,10.0,0.0,13.0,295.0,48.0,0.8600583090379009,2018,IL
49081020Z260000,Rock Island ROE,Temple Christian Academy,125.0,0.0,0.0,0.0,1.0,118.0,0.0,7.0,0.0,0.0,0.0,118.0,7.0,0.944,2018,IL
490810290022001,Hampton SD 29,Hampton Elem School,212.0,0.0,0.0,0.0,1.0,208.0,4.0,0.0,0.0,0.0,0.0,208.0,4.0,0.9811320754716981,2018,IL
490810300170001,United Twp HSD 30,United Twp High School,1675.0,72.0,19.0,72.0,0.9456716417910448,1636.0,5.0,2.0,20.0,0.0,12.0,1636.0,39.0,0.9767164179104477,2018,IL
490810340021001,Silvis SD 34,Northeast Jr High School,189.0,3.0,0.0,3.0,0.9841269841269841,189.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,1.0,2018,IL
490810340022003,Silvis SD 34,George O Barr School,464.0,3.0,4.0,7.0,0.9849137931034483,457.0,4.0,0.0,0.0,0.0,3.0,457.0,7.0,0.9849137931034483,2018,IL
490810360022002,Carbon Cliff-Barstow SD 36,Eagle Ridge School,283.0,4.0,0.0,0.0,0.9858657243816255,273.0,0.0,2.0,4.0,0.0,4.0,273.0,10.0,0.9646643109540636,2018,IL
490810370021002,East Moline SD 37,Glenview Middle School,1172.0,26.0,4.0,30.0,0.9744027303754266,1161.0,1.0,0.0,4.0,0.0,6.0,1161.0,11.0,0.9906143344709898,2018,IL
490810370022001,East Moline SD 37,Bowlesburg Elem School,336.0,2.0,2.0,4.0,0.9880952380952381,332.0,2.0,0.0,0.0,0.0,2.0,332.0,4.0,0.9880952380952381,2018,IL
490810370022003,East Moline SD 37,Hillcrest Elem School,336.0,2.0,6.0,2.0,0.9761904761904762,333.0,0.0,1.0,0.0,0.0,2.0,333.0,3.0,0.9910714285714286,2018,IL
490810370022008,East Moline SD 37,Ridgewood Elem School,416.0,0.0,0.0,0.0,1.0,403.0,3.0,0.0,9.0,1.0,0.0,403.0,13.0,0.96875,2018,IL
490810370022009,East Moline SD 37,Wells Elem School,438.0,0.0,2.0,2.0,0.9954337899543378,430.0,2.0,0.0,5.0,1.0,0.0,430.0,8.0,0.9817351598173516,2018,IL
490810400220001,Moline-Coal Valley CUSD 40,Moline Sr High School,2108.0,33.0,21.0,49.0,0.9743833017077799,2083.0,17.0,3.0,0.0,0.0,5.0,2083.0,25.0,0.9881404174573055,2018,IL
490810400221003,Moline-Coal Valley CUSD 40,John Deere Middle School,778.0,28.0,3.0,31.0,0.9601542416452442,763.0,7.0,5.0,0.0,0.0,3.0,763.0,15.0,0.980719794344473,2018,IL
490810400221004,Moline-Coal Valley CUSD 40,Woodrow Wilson Middle School,890.0,8.0,2.0,10.0,0.9887640449438202,889.0,1.0,0.0,0.0,0.0,0.0,889.0,1.0,0.998876404494382,2018,IL
490810400222007,Moline-Coal Valley CUSD 40,Butterworth Elem School,249.0,3.0,5.0,7.0,0.9678714859437751,240.0,4.0,2.0,0.0,0.0,3.0,240.0,9.0,0.963855421686747,2018,IL
490810400222011,Moline-Coal Valley CUSD 40,Benjamin Franklin Elem School,263.0,1.0,0.0,1.0,0.9961977186311787,253.0,9.0,0.0,0.0,0.0,1.0,253.0,10.0,0.9619771863117871,2018,IL
490810400222014,Moline-Coal Valley CUSD 40,Hamilton Elem School,576.0,7.0,1.0,8.0,0.9861111111111112,555.0,13.0,2.0,0.0,0.0,6.0,555.0,21.0,0.9635416666666666,2018,IL
490810400222016,Moline-Coal Valley CUSD 40,Lincoln-Irving Elem School,357.0,4.0,0.0,4.0,0.988795518207283,352.0,0.0,0.0,1.0,0.0,4.0,352.0,5.0,0.9859943977591037,2018,IL
490810400222017,Moline-Coal Valley CUSD 40,Logan Elem School,327.0,4.0,6.0,9.0,0.9694189602446484,312.0,11.0,1.0,0.0,0.0,3.0,312.0,15.0,0.9541284403669725,2018,IL
