Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
04101023Z260000,Nonpublic School ,Rockford Christian Schools,1170.0,0.0,0.0,0.0,1.0,1130.0,35.0,1.0,4.0,0.0,0.0,1130.0,40.0,0.9658119658119658,2015,IL
04101027X010000,Nonpublic School ,Spectrum School,127.0,0.0,1.0,0.0,0.9921259842519685,113.0,10.0,0.0,4.0,0.0,0.0,113.0,14.0,0.889763779527559,2015,IL
04101030Z200000,Nonpublic School ,North Love Christian School,112.0,0.0,0.0,0.0,1.0,101.0,11.0,0.0,0.0,0.0,0.0,101.0,11.0,0.9017857142857143,2015,IL
04101032Z140000,Nonpublic School ,Christian Life Center School,576.0,2.0,0.0,0.0,0.9965277777777778,549.0,25.0,1.0,0.0,0.0,1.0,549.0,27.0,0.953125,2015,IL
04101070X160000,Nonpublic School ,Montessori Private Academy Inc,171.0,0.0,0.0,0.0,1.0,165.0,6.0,0.0,0.0,0.0,0.0,165.0,6.0,0.9649122807017544,2015,IL
04101094Z010000,Nonpublic School ,Our Lady Sacred Heart Acad,26.0,0.0,0.0,0.0,1.0,21.0,5.0,0.0,0.0,0.0,0.0,21.0,5.0,0.8076923076923077,2015,IL
04101096X060000,Nonpublic School ,Alpine Academy,88.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,2015,IL
04101205025201C,Rockford SD 205,Legacy Acad of Excellence Charter Sch,306.0,9.0,0.0,6.0,0.9705882352941178,303.0,0.0,0.0,0.0,0.0,3.0,303.0,3.0,0.9901960784313726,2015,IL
04101205025202C,Rockford SD 205,Galapagos Rockford Charter Sch,330.0,0.0,0.0,0.0,1.0,328.0,2.0,0.0,0.0,0.0,0.0,328.0,2.0,0.9939393939393939,2015,IL
04101205025203C,Rockford SD 205,Jackson Charter School,483.0,35.0,0.0,3.0,0.927536231884058,448.0,0.0,0.0,0.0,0.0,35.0,448.0,35.0,0.927536231884058,2015,IL
05016001Y010000,Nonpublic School ,Beacon Academy,81.0,10.0,0.0,0.0,0.8765432098765432,75.0,2.0,0.0,0.0,0.0,4.0,75.0,6.0,0.9259259259259259,2015,IL
05016006S050000,Nonpublic School ,Yeshiva High School of Chicago,11.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,8.0,3.0,0.7272727272727273,2015,IL
05016008Z010000,Nonpublic School ,North Shore Country Day School,535.0,0.0,0.0,0.0,1.0,527.0,1.0,1.0,6.0,0.0,0.0,527.0,8.0,0.9850467289719627,2015,IL
05016049Y140000,Nonpublic School ,Loyola Academy,2112.0,0.0,0.0,0.0,1.0,2109.0,3.0,0.0,0.0,0.0,0.0,2109.0,3.0,0.9985795454545454,2015,IL
05016069Y100000,Nonpublic School ,Notre Dame College Prep,815.0,0.0,0.0,0.0,1.0,815.0,0.0,0.0,0.0,0.0,0.0,815.0,0.0,1.0,2015,IL
05016071X160000,Nonpublic School ,Glenview Montessori School,61.0,0.0,0.0,0.0,1.0,58.0,2.0,0.0,1.0,0.0,0.0,58.0,3.0,0.9508196721311475,2015,IL
05016076Y100000,Nonpublic School ,Regina Dominican High School,281.0,0.0,0.0,0.0,1.0,281.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,1.0,2015,IL
05016078X050000,Nonpublic School ,Cheder Lubavitch,197.0,0.0,2.0,0.0,0.9898477157360407,171.0,22.0,0.0,4.0,0.0,0.0,171.0,26.0,0.868020304568528,2015,IL
05016100X160000,Nonpublic School ,Chiaravalle Montessori School,292.0,2.0,0.0,0.0,0.9931506849315069,283.0,4.0,1.0,3.0,0.0,1.0,283.0,9.0,0.9691780821917808,2015,IL
05016102X060000,Nonpublic School ,St Peter Lutheran School,514.0,2.0,0.0,2.0,0.9961089494163424,500.0,11.0,0.0,1.0,0.0,2.0,500.0,14.0,0.9727626459143969,2015,IL
05016106Z200000,Nonpublic School ,Logos Christian Academy,236.0,22.0,7.0,0.0,0.8771186440677966,207.0,8.0,0.0,3.0,0.0,18.0,207.0,29.0,0.8771186440677966,2015,IL
05016113Y100000,Nonpublic School ,St Viator High School,919.0,0.0,0.0,0.0,1.0,911.0,4.0,2.0,2.0,0.0,0.0,911.0,8.0,0.9912948857453754,2015,IL
05016115X160000,Nonpublic School ,Skokie Montessori School,40.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,2015,IL
05016123Y050000,Nonpublic School ,Fasman Yeshiva High School,134.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,3.0,0.0,0.0,131.0,3.0,0.9776119402985075,2015,IL
05016124X010000,Nonpublic School ,A Mothers Touch Learning Academy,30.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,2015,IL
05016125X010000,Nonpublic School ,A Mothers Touch Creative Learning Center,12.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2015,IL
05016130X010000,Nonpublic School ,Barbereux School,58.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,2015,IL
05016146X060000,Nonpublic School ,St Paul Lutheran School,250.0,0.0,1.0,0.0,0.996,242.0,7.0,0.0,1.0,0.0,0.0,242.0,8.0,0.968,2015,IL
05016148X160000,Nonpublic School ,Buffalo Grove Montessori,108.0,5.0,0.0,0.0,0.9537037037037037,108.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,1.0,2015,IL
05016154X060000,Nonpublic School ,Immanuel Lutheran School,311.0,0.0,0.0,0.0,1.0,297.0,12.0,0.0,2.0,0.0,0.0,297.0,14.0,0.954983922829582,2015,IL
05016156X060000,Nonpublic School ,St Andrews Lutheran School,178.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,1.0,2015,IL
05016160X060000,Nonpublic School ,St Peter Lutheran School,294.0,24.0,0.0,0.0,0.9183673469387754,279.0,5.0,0.0,0.0,0.0,10.0,279.0,15.0,0.9489795918367347,2015,IL
05016170X230000,Nonpublic School ,Hadi School of Excellence,110.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,11.0,0.0,0.0,99.0,11.0,0.9,2015,IL
05016171Z140000,Nonpublic School ,Christian Liberty Academy,610.0,17.0,1.0,0.0,0.9704918032786886,546.0,52.0,1.0,2.0,0.0,9.0,546.0,64.0,0.8950819672131147,2015,IL
05016212X050000,Nonpublic School ,Arie Crown Hebrew Day School,691.0,31.0,0.0,0.0,0.955137481910275,664.0,8.0,0.0,3.0,0.0,16.0,664.0,27.0,0.9609261939218524,2015,IL
05016213X160000,Nonpublic School ,Childrens Lrning Path Montessori,26.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.9615384615384616,2015,IL
05016218X050000,Nonpublic School ,Hillel Torah North Suburban Day Sch,434.0,0.0,0.0,0.0,1.0,433.0,0.0,1.0,0.0,0.0,0.0,433.0,1.0,0.9976958525345622,2015,IL
05016222X170000,Nonpublic School ,Plato Academy,80.0,0.0,0.0,0.0,1.0,66.0,14.0,0.0,0.0,0.0,0.0,66.0,14.0,0.825,2015,IL
05016230X050000,Nonpublic School ,Sager Solomon Schechter Day Sch,450.0,0.0,0.0,0.0,1.0,444.0,0.0,1.0,5.0,0.0,0.0,444.0,6.0,0.9866666666666667,2015,IL
05016244X160000,Nonpublic School ,Childrens Learning World,57.0,1.0,0.0,0.0,0.9824561403508772,54.0,0.0,0.0,3.0,0.0,0.0,54.0,3.0,0.9473684210526315,2015,IL
05016269P003101,Early Childhood,Child Care Center of Evanston,38.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,2015,IL
05016269P003105,Early Childhood,Reba Place Day Nursery,22.0,3.0,0.0,0.0,0.8636363636363636,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,2015,IL
05016269P003111,Early Childhood,Baby Toddler Nursery IWSE,10.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2015,IL
05016275X010000,Nonpublic School ,Science Academy of Chicago,207.0,6.0,0.0,6.0,0.9710144927536232,201.0,0.0,6.0,0.0,0.0,0.0,201.0,6.0,0.9710144927536232,2015,IL
05016276X100000,Nonpublic School ,St Faith Hope & Charity,325.0,0.0,0.0,0.0,1.0,315.0,6.0,0.0,4.0,0.0,0.0,315.0,10.0,0.9692307692307692,2015,IL
05016277X100000,Nonpublic School ,St Joseph,250.0,0.0,0.0,0.0,1.0,247.0,0.0,0.0,3.0,0.0,0.0,247.0,3.0,0.988,2015,IL
05016278X100000,Nonpublic School ,St Francis Xavier,423.0,9.0,0.0,0.0,0.9787234042553192,411.0,2.0,0.0,3.0,0.0,7.0,411.0,12.0,0.9716312056737588,2015,IL
05016287X010000,Nonpublic School ,Baker Demonstration School,353.0,0.0,0.0,0.0,1.0,341.0,8.0,1.0,3.0,0.0,0.0,341.0,12.0,0.9660056657223796,2015,IL
05016298X100000,Nonpublic School ,St Joan of Arc School-Skokie,237.0,0.0,0.0,0.0,1.0,237.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,1.0,2015,IL
05016303X100000,Nonpublic School ,St Colette School,228.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,1.0,2015,IL
05016309X100000,Nonpublic School ,St Alphonsus Liguori,159.0,0.0,0.0,0.0,1.0,158.0,1.0,0.0,0.0,0.0,0.0,158.0,1.0,0.9937106918238994,2015,IL
05016311X100000,Nonpublic School ,St Paul of the Cross School,620.0,1.0,1.0,0.0,0.996774193548387,608.0,10.0,1.0,1.0,0.0,0.0,608.0,12.0,0.9806451612903225,2015,IL
05016312X100000,Nonpublic School ,Mary Seat of Wisdom,542.0,0.0,4.0,0.0,0.9926199261992621,530.0,3.0,5.0,4.0,0.0,0.0,530.0,12.0,0.977859778597786,2015,IL
05016320Y050000,Nonpublic School ,Rochelle Zell Jewish High School,159.0,0.0,0.0,0.0,1.0,158.0,0.0,0.0,1.0,0.0,0.0,158.0,1.0,0.9937106918238994,2015,IL
05016322X230000,Nonpublic School ,Al Huda Academy,121.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,1.0,2015,IL
05016380X170000,Nonpublic School ,Hellenic American Academy,121.0,0.0,0.0,0.0,1.0,116.0,5.0,0.0,0.0,0.0,0.0,116.0,5.0,0.9586776859504132,2015,IL
05016419X100000,Nonpublic School ,St Theresa School,343.0,0.0,0.0,0.0,1.0,337.0,3.0,2.0,1.0,0.0,0.0,337.0,6.0,0.9825072886297376,2015,IL
05016420X100000,Nonpublic School ,St Thomas of Villanova,187.0,0.0,0.0,0.0,1.0,186.0,1.0,0.0,0.0,0.0,0.0,186.0,1.0,0.9946524064171123,2015,IL
05016469X100000,Nonpublic School ,St Norbert School,210.0,0.0,0.0,0.0,1.0,208.0,2.0,0.0,0.0,0.0,0.0,208.0,2.0,0.9904761904761905,2015,IL
05016479Z200000,Nonpublic School ,Schaumburg Christian School,970.0,62.0,6.0,9.0,0.9298969072164949,916.0,22.0,2.0,3.0,0.0,27.0,916.0,54.0,0.9443298969072165,2015,IL
05016494X100000,Nonpublic School ,Holy Family Catholic Academy,509.0,0.0,0.0,0.0,1.0,500.0,5.0,4.0,0.0,0.0,0.0,500.0,9.0,0.9823182711198428,2015,IL
05016503X100000,Nonpublic School ,St Emily School,334.0,0.0,0.0,0.0,1.0,334.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,1.0,2015,IL
05016504X100000,Nonpublic School ,St Raymond School,519.0,0.0,0.0,0.0,1.0,512.0,6.0,0.0,1.0,0.0,0.0,512.0,7.0,0.9865125240847784,2015,IL
05016508X100000,Nonpublic School ,St John Brebeuf School,270.0,0.0,0.0,0.0,1.0,270.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,1.0,2015,IL
05016512X100000,Nonpublic School ,St Catherine Laboure,250.0,0.0,0.0,0.0,1.0,249.0,0.0,0.0,1.0,0.0,0.0,249.0,1.0,0.996,2015,IL
05016523X100000,Nonpublic School ,St Hubert School,472.0,4.0,0.0,0.0,0.9915254237288136,471.0,0.0,1.0,0.0,0.0,0.0,471.0,1.0,0.9978813559322034,2015,IL
05016526X100000,Nonpublic School ,Sacred Heart School,223.0,0.0,0.0,0.0,1.0,215.0,0.0,0.0,8.0,0.0,0.0,215.0,8.0,0.9641255605381166,2015,IL
05016553X100000,Nonpublic School ,Queen of the Rosary School,295.0,0.0,0.0,0.0,1.0,291.0,3.0,1.0,0.0,0.0,0.0,291.0,4.0,0.9864406779661017,2015,IL
05016556X100000,Nonpublic School ,St Athanasius School,296.0,0.0,0.0,0.0,1.0,292.0,1.0,1.0,2.0,0.0,0.0,292.0,4.0,0.9864864864864865,2015,IL
05016558X100000,Nonpublic School ,Pope John XXIII School,245.0,0.0,0.0,0.0,1.0,244.0,0.0,0.0,1.0,0.0,0.0,244.0,1.0,0.9959183673469387,2015,IL
05016594X010000,Nonpublic School ,Creative Childrens Academy,251.0,0.0,0.0,0.0,1.0,245.0,6.0,0.0,0.0,0.0,0.0,245.0,6.0,0.9760956175298805,2015,IL
05016658X100000,Nonpublic School ,St Zachary School,170.0,1.0,0.0,0.0,0.9941176470588236,169.0,0.0,1.0,0.0,0.0,0.0,169.0,1.0,0.9941176470588236,2015,IL
05016666X100000,Nonpublic School ,St James School,489.0,0.0,0.0,0.0,1.0,482.0,7.0,0.0,0.0,0.0,0.0,482.0,7.0,0.9856850715746421,2015,IL
05016667X100000,Nonpublic School ,Our Lady of the Wayside,476.0,0.0,0.0,0.0,1.0,473.0,3.0,0.0,0.0,0.0,0.0,473.0,3.0,0.9936974789915967,2015,IL
05016674X160000,Nonpublic School ,Ronald Knox Montessori School,148.0,2.0,0.0,0.0,0.9864864864864865,133.0,2.0,1.0,10.0,0.0,2.0,133.0,15.0,0.8986486486486487,2015,IL
05016675X260000,Nonpublic School ,Christian Heritage Academy,395.0,0.0,8.0,0.0,0.979746835443038,368.0,25.0,2.0,0.0,0.0,0.0,368.0,27.0,0.9316455696202531,2015,IL
05016679Z270000,Nonpublic School ,Glenview New Church School,25.0,4.0,0.0,0.0,0.84,21.0,0.0,0.0,0.0,0.0,4.0,21.0,4.0,0.84,2015,IL
05016681X160000,Nonpublic School ,Midwest Montessori School,33.0,0.0,0.0,0.0,1.0,30.0,3.0,0.0,0.0,0.0,0.0,30.0,3.0,0.9090909090909091,2015,IL
05016756X160000,Nonpublic School ,Acarath Montessori Center,130.0,0.0,0.0,0.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,2015,IL
05016777X160000,Nonpublic School ,Countryside Montessori School,164.0,0.0,0.0,0.0,1.0,157.0,4.0,3.0,0.0,0.0,0.0,157.0,7.0,0.9573170731707317,2015,IL
05016782P003101,Early Childhood,Puerta Abierta Preschool,79.0,0.0,0.0,0.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,78.0,1.0,0.9873417721518988,2015,IL
05016783X100000,Nonpublic School ,Embers Elementary School,135.0,0.0,0.0,0.0,1.0,123.0,3.0,0.0,9.0,0.0,0.0,123.0,12.0,0.9111111111111111,2015,IL
05016834X230000,Nonpublic School ,MCC Academy,647.0,0.0,6.0,0.0,0.9907264296754251,637.0,4.0,0.0,6.0,0.0,0.0,637.0,10.0,0.9845440494590417,2015,IL
05016841X160000,Nonpublic School ,Montessori Academy of North Hoffman,175.0,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,1.0,2015,IL
05016876S190000,Nonpublic School ,Cove School,20.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,0.95,2015,IL
05016904X160000,Nonpublic School ,Dayspring Montessori Sch,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,2015,IL
05016908X160000,Nonpublic School ,Montessori Academy of Illinois Ltd,23.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,22.0,1.0,0.9565217391304348,2015,IL
05016918S050000,Nonpublic School ,Keshet Day School,11.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2015,IL
05016925Z010000,Nonpublic School ,Roycemore School,233.0,0.0,7.0,0.0,0.9699570815450643,222.0,1.0,1.0,9.0,0.0,0.0,222.0,11.0,0.9527896995708155,2015,IL
05016942X010000,Nonpublic School ,JFH Academy Inc,16.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,2015,IL
05016979X100000,Nonpublic School ,Our Lady of Perpetual Help,816.0,8.0,0.0,0.0,0.9901960784313726,812.0,1.0,1.0,2.0,0.0,0.0,812.0,4.0,0.9950980392156863,2015,IL
05016982Z190000,Nonpublic School ,Willows Academy,223.0,0.0,0.0,0.0,1.0,213.0,4.0,2.0,4.0,0.0,0.0,213.0,10.0,0.9551569506726457,2015,IL
05016987Z010000,Nonpublic School ,Chicago Futabakai Japanese School,229.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,1.0,0.0,0.0,228.0,1.0,0.9956331877729258,2015,IL
05016989Z100000,Nonpublic School ,Northridge Preparatory School,251.0,19.0,0.0,0.0,0.9243027888446216,242.0,4.0,2.0,0.0,0.0,3.0,242.0,9.0,0.9641434262948207,2015,IL
06016002Z010000,Nonpublic School ,Tallgrass Sudbury School,19.0,0.0,0.0,0.0,1.0,7.0,3.0,1.0,8.0,0.0,0.0,7.0,12.0,0.3684210526315789,2015,IL
06016026X010000,Nonpublic School ,The Childrens School,105.0,2.0,0.0,0.0,0.980952380952381,96.0,7.0,0.0,0.0,0.0,2.0,96.0,9.0,0.9142857142857143,2015,IL
06016028Y100000,Nonpublic School ,Fenwick High School,1182.0,0.0,0.0,0.0,1.0,1179.0,2.0,1.0,0.0,0.0,0.0,1179.0,3.0,0.9974619289340102,2015,IL
06016063Y100000,Nonpublic School ,Guerin College Prep High Sch,403.0,0.0,0.0,0.0,1.0,402.0,1.0,0.0,0.0,0.0,0.0,402.0,1.0,0.9975186104218362,2015,IL
06016094Y100000,Nonpublic School ,St Joseph High School,382.0,0.0,0.0,0.0,1.0,382.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,1.0,2015,IL
06016115X060000,Nonpublic School ,Concordia Univ E C Educ Center,10.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2015,IL
06016119Y100000,Nonpublic School ,Trinity High School,492.0,0.0,0.0,0.0,1.0,492.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,1.0,2015,IL
06016121Y060000,Nonpublic School ,Walther Lutheran High School,266.0,0.0,0.0,0.0,1.0,247.0,2.0,0.0,17.0,0.0,0.0,247.0,19.0,0.9285714285714286,2015,IL
06016125X060000,Nonpublic School ,St Paul Lutheran,52.0,0.0,0.0,0.0,1.0,51.0,0.0,1.0,0.0,0.0,0.0,51.0,1.0,0.9807692307692307,2015,IL
06016133X060000,Nonpublic School ,Immanuel Lutheran School,87.0,0.0,0.0,0.0,1.0,84.0,3.0,0.0,0.0,0.0,0.0,84.0,3.0,0.9655172413793104,2015,IL
06016134X060000,Nonpublic School ,Trinity Lutheran,125.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,1.0,2015,IL
06016136X060000,Nonpublic School ,St Johns Lutheran School,144.0,0.0,0.0,0.0,1.0,139.0,3.0,0.0,2.0,0.0,0.0,139.0,5.0,0.9652777777777778,2015,IL
06016157X060000,Nonpublic School ,Grace Lutheran School,230.0,0.0,0.0,0.0,1.0,227.0,2.0,0.0,1.0,0.0,0.0,227.0,3.0,0.9869565217391304,2015,IL
06016228P003103,Early Childhood,Grant Works,40.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,2015,IL
06016228P003104,Early Childhood,Riverside,19.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,2015,IL
06016228P003105,Early Childhood,Clyde Park Street,40.0,3.0,0.0,0.0,0.925,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,2015,IL
06016261X100000,Nonpublic School ,Our Lady of Charity,324.0,0.0,0.0,0.0,1.0,322.0,2.0,0.0,0.0,0.0,0.0,322.0,2.0,0.9938271604938271,2015,IL
06016264X100000,Nonpublic School ,St Frances of Rome,221.0,4.0,0.0,0.0,0.9819004524886878,221.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,1.0,2015,IL
06016280X100000,Nonpublic School ,St John of the Cross,649.0,0.0,0.0,0.0,1.0,636.0,12.0,1.0,0.0,0.0,0.0,636.0,13.0,0.9799691833590138,2015,IL
06016281X100000,Nonpublic School ,Divine Providence,267.0,0.0,0.0,0.0,1.0,265.0,0.0,2.0,0.0,0.0,0.0,265.0,2.0,0.9925093632958801,2015,IL
06016282X100000,Nonpublic School ,Divine Infant Jesus School,162.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,1.0,2015,IL
06016283X100000,Nonpublic School ,St Leonard School,215.0,0.0,1.0,0.0,0.9953488372093025,213.0,0.0,2.0,0.0,0.0,0.0,213.0,2.0,0.9906976744186047,2015,IL
06016285X100000,Nonpublic School ,St Odilo School,233.0,0.0,0.0,0.0,1.0,233.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,1.0,2015,IL
06016299X100000,Nonpublic School ,St Maria Goretti School,212.0,6.0,0.0,0.0,0.9716981132075472,210.0,1.0,0.0,0.0,0.0,1.0,210.0,2.0,0.9905660377358491,2015,IL
06016304X100000,Nonpublic School ,St Mary School,388.0,0.0,0.0,0.0,1.0,384.0,4.0,0.0,0.0,0.0,0.0,384.0,4.0,0.9896907216494846,2015,IL
06016305X100000,Nonpublic School ,St Cyprian,123.0,1.0,0.0,1.0,0.9918699186991871,121.0,0.0,1.0,0.0,0.0,1.0,121.0,2.0,0.983739837398374,2015,IL
06016306X100000,Nonpublic School ,St Vincent Ferrer,260.0,0.0,0.0,0.0,1.0,248.0,3.0,0.0,9.0,0.0,0.0,248.0,12.0,0.9538461538461539,2015,IL
06016307X100000,Nonpublic School ,St Luke Catholic School,389.0,1.0,0.0,1.0,0.9974293059125964,385.0,2.0,0.0,1.0,0.0,1.0,385.0,4.0,0.9897172236503856,2015,IL
06016315X100000,Nonpublic School ,St William School,187.0,46.0,0.0,0.0,0.7540106951871658,142.0,0.0,0.0,0.0,0.0,45.0,142.0,45.0,0.7593582887700535,2015,IL
06016400P003101,Early Childhood,Oak Park and River Forest Day Nursery,77.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,1.0,2015,IL
06016473X100000,Nonpublic School ,St John Vianney School,160.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,3.0,0.0,0.0,157.0,3.0,0.98125,2015,IL
06016482X100000,Nonpublic School ,Ascension,453.0,0.0,0.0,0.0,1.0,453.0,0.0,0.0,0.0,0.0,0.0,453.0,0.0,1.0,2015,IL
06016483X100000,Nonpublic School ,St Catherine of Siena-St Lucy,185.0,0.0,9.0,0.0,0.9513513513513513,185.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,1.0,2015,IL
06016484X100000,Nonpublic School ,St Edmund School,106.0,0.0,3.0,0.0,0.9716981132075472,104.0,0.0,1.0,1.0,0.0,0.0,104.0,2.0,0.9811320754716981,2015,IL
06016485X100000,Nonpublic School ,St Giles School,489.0,2.0,0.0,0.0,0.9959100204498978,482.0,2.0,3.0,0.0,0.0,2.0,482.0,7.0,0.9856850715746421,2015,IL
06016500X100000,Nonpublic School ,Sacred Heart School,197.0,0.0,0.0,0.0,1.0,197.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,1.0,2015,IL
06016528X100000,Nonpublic School ,St Cletus School,419.0,0.0,0.0,0.0,1.0,414.0,3.0,2.0,0.0,0.0,0.0,414.0,5.0,0.9880668257756563,2015,IL
06016529X100000,Nonpublic School ,St Francis Xavier,589.0,0.0,0.0,0.0,1.0,589.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,1.0,2015,IL
06016530X100000,Nonpublic School ,St Louise De Marillac School,146.0,0.0,0.0,0.0,1.0,142.0,2.0,0.0,2.0,0.0,0.0,142.0,4.0,0.9726027397260274,2015,IL
06016554X100000,Nonpublic School ,St Celestine School,480.0,0.0,0.0,0.0,1.0,474.0,2.0,4.0,0.0,0.0,0.0,474.0,6.0,0.9875,2015,IL
06016741X060000,Nonpublic School ,Walther Christian Academy,124.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,1.0,2015,IL
06016744X160000,Nonpublic School ,Alcuin Montessori School,130.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,4.0,0.0,0.0,126.0,4.0,0.9692307692307692,2015,IL
06016809Y100000,Nonpublic School ,Nazareth Academy,762.0,0.0,0.0,0.0,1.0,758.0,4.0,0.0,0.0,0.0,0.0,758.0,4.0,0.994750656167979,2015,IL
06016818X160000,Nonpublic School ,Intercultural Montessori Oak Park,57.0,1.0,2.0,0.0,0.9473684210526316,55.0,0.0,0.0,1.0,0.0,1.0,55.0,2.0,0.9649122807017544,2015,IL
06016856X160000,Nonpublic School ,Hillside Montessori School,62.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,2015,IL
06016859X160000,Nonpublic School ,Mosaic Montessori Academy,32.0,9.0,0.0,0.0,0.71875,23.0,1.0,0.0,0.0,0.0,8.0,23.0,9.0,0.71875,2015,IL
06016938Z100000,Nonpublic School ,Our Lady Immaculate Academy,22.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,2015,IL
06016969X160000,Nonpublic School ,Creative World Montessori School,97.0,11.0,4.0,0.0,0.845360824742268,90.0,0.0,1.0,0.0,0.0,6.0,90.0,7.0,0.9278350515463918,2015,IL
06016981X160000,Nonpublic School ,Montessori Sch of Western Springs,53.0,0.0,0.0,0.0,1.0,49.0,4.0,0.0,0.0,0.0,0.0,49.0,4.0,0.9245283018867925,2015,IL
06016990X010000,Nonpublic School ,JFH Educational Academy Inc,23.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,3.0,0.0,0.0,19.0,4.0,0.8260869565217391,2015,IL
06016993Z270000,Nonpublic School ,Westchester Christian School,26.0,0.0,0.0,0.0,1.0,22.0,4.0,0.0,0.0,0.0,0.0,22.0,4.0,0.8461538461538461,2015,IL
06016994P003101,Early Childhood,ABC Toon Town Educational Center,39.0,0.0,3.0,0.0,0.9230769230769231,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,2015,IL
06016999X160000,Nonpublic School ,West Suburban Montessori School,90.0,2.0,0.0,0.0,0.9777777777777777,85.0,4.0,0.0,1.0,0.0,0.0,85.0,5.0,0.9444444444444444,2015,IL
07016003X140000,Nonpublic School ,Higher Heights Christian Academy,17.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,2015,IL
