school_code,county,public/private,district,city,school_name,enrollment_n,vaccinated_n,vaccinated_perc,temp_unvax_n,temp_unvax_perc,perm_med_exempt_n,perm_med_exempt_perc,other_n,other_perc,over_due_n,over_due_perc,five_dose_DTP_n,five_dose_DTP_perc,polio_n,polio_perc,mmr_n,mmr_perc,hepb_n,hepb_perc,varicell_n,varicella_perc,reported,year,state
6112684,TULARE,PUBLIC,CUTLER-OROSI JOINT UNIFIED,OROSI,GOLDEN VALLEY ELEMENTARY,165.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6053938,TULARE,PUBLIC,CUTLER-OROSI JOINT UNIFIED,OROSI,PALM ELEMENTARY,144.0,140,97,3,2,1,1,0,0,0,0,141,98,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6053961,TULARE,PUBLIC,DINUBA UNIFIED,DINUBA,GRAND VIEW ELEMENTARY,53.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6053979,TULARE,PUBLIC,DINUBA UNIFIED,DINUBA,JEFFERSON ELEMENTARY,98.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
0102707,TULARE,PUBLIC,DINUBA UNIFIED,DINUBA,JOHN F. KENNEDY ELEMENTARY,69.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6053987,TULARE,PUBLIC,DINUBA UNIFIED,DINUBA,LINCOLN ELEMENTARY,90.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6107650,TULARE,PUBLIC,DINUBA UNIFIED,DINUBA,ROOSEVELT ELEMENTARY,116.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054001,TULARE,PUBLIC,DINUBA UNIFIED,DINUBA,WILSON ELEMENTARY,107.0,101,94,0,0,0,0,0,0,6,6,101,94,--*,≥99%,103,96,--*,≥99%,105,98,Y,2018,CA
6054019,TULARE,PUBLIC,DUCOR UNION ELEMENTARY,DUCOR,DUCOR UNION ELEMENTARY,24.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
5430335,TULARE,PUBLIC,EARLIMART ELEMENTARY,EARLIMART,ALILA,76.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054027,TULARE,PUBLIC,EARLIMART ELEMENTARY,EARLIMART,EARLIMART ELEMENTARY,77.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054043,TULARE,PUBLIC,EXETER UNIFIED,EXETER,LINCOLN ELEMENTARY,85.0,82,96,2,2,0,0,0,0,1,1,--*,≥98%,--*,≥98%,82,96,--*,≥98%,--*,≥98%,Y,2018,CA
6054050,TULARE,PUBLIC,EXETER UNIFIED,EXETER,ROCKY HILL ELEMENTARY,97.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054084,TULARE,PUBLIC,FARMERSVILLE UNIFIED,FARMERSVILLE,HESTER J. E. ELEMENTARY,191.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054092,TULARE,PUBLIC,HOPE ELEMENTARY,PORTERVILLE,HOPE ELEMENTARY,28.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6054126,TULARE,PUBLIC,KINGS RIVER UNION ELEMENTARY,KINGSBURG,KINGS RIVER ELEMENTARY,50.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054134,TULARE,PUBLIC,LIBERTY ELEMENTARY,TULARE,LIBERTY ELEMENTARY,91.0,86,95,0,0,2,2,0,0,3,3,86,95,86,95,86,95,88,97,88,97,Y,2018,CA
6054142,TULARE,PUBLIC,LINDSAY UNIFIED,LINDSAY,JEFFERSON ELEMENTARY,50.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
0123653,TULARE,PUBLIC,LINDSAY UNIFIED,LINDSAY,KENNEDY ELEMENTARY,41.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6107262,TULARE,PUBLIC,LINDSAY UNIFIED,LINDSAY,LINCOLN ELEMENTARY,66.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
0123661,TULARE,PUBLIC,LINDSAY UNIFIED,LINDSAY,REAGAN ELEMENTARY,50.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
0123646,TULARE,PUBLIC,LINDSAY UNIFIED,LINDSAY,ROOSEVELT ELEMENTARY,54.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054159,TULARE,PUBLIC,LINDSAY UNIFIED,LINDSAY,WASHINGTON ELEMENTARY,117.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054167,TULARE,PUBLIC,MONSON-SULTANA JOINT UNION ELEMENTARY,DINUBA,MONSONSULTANA ELEMENTARY,58.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054175,TULARE,PUBLIC,OAK VALLEY UNION ELEMENTARY,TULARE,OAK VALLEY ELEMENTARY,65.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054191,TULARE,PUBLIC,PALO VERDE UNION ELEMENTARY,TULARE,PALO VERDE ELEMENTARY,91.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054209,TULARE,PUBLIC,PIXLEY UNION ELEMENTARY,PIXLEY,PIXLEY ELEMENTARY,148.0,139,94,9,6,0,0,0,0,0,0,140,95,144,97,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054217,TULARE,PUBLIC,PLEASANT VIEW ELEMENTARY,PORTERVILLE,PLEASANT VIEW ELEMENTARY,57.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054233,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,BELLEVIEW ELEMENTARY,70.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054241,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,JOHN J. DOYLE ELEMENTARY,105.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6107379,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,LOS ROBLES ELEMENTARY,65.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6114193,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,MONTE VISTA ELEMENTARY,63.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054258,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,OLIVE STREET ELEMENTARY,87.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054274,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,ROCHE ELEMENTARY,47.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
0102574,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,SANTA FE ELEMENTARY,171.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054282,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,VANDALIA ELEMENTARY,112.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054290,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,WEST PUTNAM ELEMENTARY,53.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054308,TULARE,PUBLIC,PORTERVILLE UNIFIED,PORTERVILLE,WESTFIELD ELEMENTARY,89.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6114672,TULARE,PUBLIC,RICHGROVE ELEMENTARY,RICHGROVE,RICHGROVE ELEMENTARY,76.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054324,TULARE,PUBLIC,ROCKFORD ELEMENTARY,PORTERVILLE,ROCKFORD ELEMENTARY,37.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6054340,TULARE,PUBLIC,SEQUOIA UNION ELEMENTARY,LEMON COVE,SEQUOIA ELEMENTARY CHARTER,34.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6054365,TULARE,PUBLIC,SPRINGVILLE UNION ELEMENTARY,SPRINGVILLE,SPRINGVILLE ELEMENTARY,36.0,32,89,2,6,2,6,0,0,0,0,34,94,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6054373,TULARE,PUBLIC,STONE CORRAL ELEMENTARY,VISALIA,STONE CORRAL ELEMENTARY,24.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
0114595,TULARE,PUBLIC,STRATHMORE UNION ELEMENTARY,STRATHMORE,STRATHMORE ELEMENTARY,86.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054399,TULARE,PUBLIC,SUNDALE UNION ELEMENTARY,TULARE,SUNDALE ELEMENTARY,101.0,99,98,2,2,0,0,0,0,0,0,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054407,TULARE,PUBLIC,SUNNYSIDE UNION ELEMENTARY,STRATHMORE,SUNNYSIDE ELEMENTARY,63.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054415,TULARE,PUBLIC,TERRA BELLA UNION ELEMENTARY,TERRA BELLA,TERRA BELLA ELEMENTARY,108.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054431,TULARE,PUBLIC,TIPTON ELEMENTARY,TIPTON,TIPTON ELEMENTARY,72.0,70,97,2,3,0,0,0,0,0,0,70,97,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054449,TULARE,PUBLIC,TRAVER JOINT ELEMENTARY,TRAVER,TRAVER ELEMENTARY,45.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
0127621,TULARE,PUBLIC,TULARE CITY,TULARE,ALPINE VISTA,121.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6105381,TULARE,PUBLIC,TULARE CITY,TULARE,CYPRESS ELEMENTARY,73.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054472,TULARE,PUBLIC,TULARE CITY,TULARE,FRANK KOHN ELEMENTARY,114.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054480,TULARE,PUBLIC,TULARE CITY,TULARE,GARDEN ELEMENTARY,98.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6114656,TULARE,PUBLIC,TULARE CITY,TULARE,HERITAGE ELEMENTARY,136.0,133,98,1,1,2,1,0,0,0,0,133,98,133,98,133,98,133,98,133,98,Y,2018,CA
6054498,TULARE,PUBLIC,TULARE CITY,TULARE,LINCOLN ELEMENTARY,49.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6054506,TULARE,PUBLIC,TULARE CITY,TULARE,MAPLE ELEMENTARY,117.0,113,97,4,3,0,0,0,0,0,0,113,97,113,97,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
0113639,TULARE,PUBLIC,TULARE CITY,TULARE,MISSION VALLEY ELEMENTARY,128.0,125,98,2,2,1,1,0,0,0,0,--*,≥99%,--*,≥99%,--*,≥99%,126,98,--*,≥99%,Y,2018,CA
6106553,TULARE,PUBLIC,TULARE CITY,TULARE,PLEASANT ELEMENTARY,115.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054514,TULARE,PUBLIC,TULARE CITY,TULARE,ROOSEVELT ELEMENTARY,150.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054522,TULARE,PUBLIC,TULARE CITY,TULARE,WILSON ELEMENTARY,104.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
0135459,TULARE,PUBLIC,TULARE COUNTY OFFICE OF EDUCATION,VISALIA,BLUE OAK ACADEMY,41.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6119291,TULARE,PUBLIC,TULARE COUNTY OFFICE OF EDUCATION,VISALIA,ELEANOR ROOSEVELT COMMUNITY LEARNING CENTER,29.0,7,24,0,0,0,0,22,76,0,0,10,34,10,34,9,31,17,59,7,24,Y,2018,CA
6069439,TULARE,PUBLIC,TULARE COUNTY OFFICE OF EDUCATION,VISALIA,SPECIAL EDUCATION,28.0,26,93,0,0,1,4,1,4,0,0,26,93,26,93,26,93,--*,≥95%,--*,≥95%,Y,2018,CA
0125542,TULARE,PUBLIC,TULARE COUNTY OFFICE OF EDUCATION,VISALIA,SYCAMORE VALLEY ACADEMY,41.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
0124057,TULARE,PUBLIC,TULARE COUNTY OFFICE OF EDUCATION,VISALIA,VALLEY LIFE CHARTER,88.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054639,TULARE,PUBLIC,VISALIA UNIFIED,IVANHOE,IVANHOE ELEMENTARY,79.0,75,95,4,5,0,0,0,0,0,0,75,95,76,96,76,96,--*,≥98%,--*,≥98%,Y,2018,CA
6054704,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,ANNIE R. MITCHELL,127.0,125,98,2,2,0,0,0,0,0,0,125,98,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054530,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,CONYER ELEMENTARY,74.0,69,93,5,7,0,0,0,0,0,0,69,93,69,93,72,97,72,97,--*,≥98%,Y,2018,CA
0110940,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,COTTONWOOD CREEK ELEMENTARY,100.0,97,97,3,3,0,0,0,0,0,0,97,97,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054688,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,CRESTWOOD ELEMENTARY,115.0,111,97,3,3,1,1,0,0,0,0,112,97,--*,≥99%,--*,≥99%,113,98,--*,≥99%,Y,2018,CA
6054548,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,CROWLEY ELEMENTARY,90.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054563,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,ELBOW CREEK ELEMENTARY,81.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
0105783,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,FOUR CREEKS ELEMENTARY,126.0,122,97,4,3,0,0,0,0,0,0,122,97,124,98,--*,≥99%,124,98,--*,≥99%,Y,2018,CA
0135863,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,GLOBAL LEARNING CHARTER,52.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6106249,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,GOLDEN OAK ELEMENTARY,92.0,89,97,2,2,1,1,0,0,0,0,89,97,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054597,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,GOSHEN ELEMENTARY,139.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054613,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,HIGHLAND ELEMENTARY,77.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054621,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,HOUSTON ELEMENTARY,97.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6110902,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,HURLEY ELEMENTARY,100.0,98,98,1,1,1,1,0,0,0,0,98,98,98,98,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6092795,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,LINWOOD ELEMENTARY,76.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
0116517,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,MANUEL F. HERNANDEZ,153.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054647,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,MINERAL KING ELEMENTARY,101.0,98,97,3,3,0,0,0,0,0,0,99,98,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054654,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,MOUNTAIN VIEW ELEMENTARY,93.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
0101857,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,OAK GROVE ELEMENTARY,98.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6107536,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,PINKHAM ELEMENTARY,74.0,72,97,1,1,0,0,1,1,0,0,--*,≥98%,--*,≥98%,72,97,--*,≥98%,--*,≥98%,Y,2018,CA
6054589,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,RIVERWAY ELEMENTARY,123.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054670,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,ROYAL OAKS ELEMENTARY,119.0,117,98,2,2,0,0,0,0,0,0,117,98,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
0125708,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,SHANNON RANCH ELEMENTARY,97.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054712,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,VEVA BLUNT ELEMENTARY,112.0,109,97,0,0,1,1,2,2,0,0,109,97,109,97,109,97,--*,≥99%,--*,≥99%,Y,2018,CA
6054720,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,WASHINGTON ELEMENTARY,52.0,49,94,3,6,0,0,0,0,0,0,--*,≥98%,--*,≥98%,50,96,--*,≥98%,--*,≥98%,Y,2018,CA
6054746,TULARE,PUBLIC,VISALIA UNIFIED,VISALIA,WILLOW GLEN ELEMENTARY,123.0,115,93,5,4,3,2,0,0,0,0,118,96,121,98,120,98,121,98,--*,≥99%,Y,2018,CA
6054753,TULARE,PUBLIC,WAUKENA JOINT UNION ELEMENTARY,TULARE,WAUKENA JOINT UNION ELEMENTARY,26.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6094569,TULARE,PUBLIC,WOODLAKE UNIFIED,WOODLAKE,FRANCIS J. WHITE LEARNING CENTER,156.0,--*,≥99%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≤1%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,--*,≥99%,Y,2018,CA
6054779,TULARE,PUBLIC,WOODVILLE UNION ELEMENTARY,PORTERVILLE,WOODVILLE ELEMENTARY,40.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6054829,TUOLUMNE,PUBLIC,BELLEVIEW ELEMENTARY,SONORA,BELLEVIEW ELEMENTARY,23.0,--*,≥95%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≤5%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,--*,≥95%,Y,2018,CA
6054837,TUOLUMNE,PUBLIC,BIG OAK FLAT-GROVELAND UNIFIED,GROVELAND,TENAYA ELEMENTARY,21.0,14,67,0,0,0,0,0,0,7,33,15,71,16,76,--*,≥95%,--*,≥95%,19,90,Y,2018,CA
6054860,TUOLUMNE,PUBLIC,COLUMBIA UNION,COLUMBIA,COLUMBIA ELEMENTARY,54.0,--*,≥98%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≤2%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,--*,≥98%,Y,2018,CA
6054894,TUOLUMNE,PUBLIC,CURTIS CREEK ELEMENTARY,SONORA,CURTIS CREEK ELEMENTARY,52.0,49,94,2,4,1,2,0,0,0,0,49,94,50,96,49,94,50,96,50,96,Y,2018,CA
6054902,TUOLUMNE,PUBLIC,JAMESTOWN ELEMENTARY,JAMESTOWN,JAMESTOWN ELEMENTARY,61.0,56,92,0,0,4,7,0,0,1,2,57,93,58,95,--*,≥98%,59,97,--*,≥98%,Y,2018,CA
6054910,TUOLUMNE,PUBLIC,SONORA ELEMENTARY,SONORA,SONORA ELEMENTARY,102.0,100,98,2,2,0,0,0,0,0,0,100,98,100,98,100,98,--*,≥99%,--*,≥99%,Y,2018,CA
