,unnamed:_0,target_2016,fip,"total_production,_transportation,_and_material_moving_occupations",median_age:_total,median_income,in_civilian_labor_force,under_19_no_health_insurance_coverage,19_to_34_years_no_health_insurance_coverage,35_to_64_years_no_health_insurance_coverage,health_insurance_total,65_years_and_over_no_health_insurance_coverage,total_population_estimate,state_fip,county_fip,FIPS,Total Areami²,percent_no_hs,pop_density,unemp_rate,uninsured_rate,total_agriculture_percentage,total_construction_percentage,total_manufacturing_percentage,total_wholesale_trade_percentage,total_retail_trade_percentage,transportation_warehousing_utilities_percentage,total_information_percentage,total_finance_and_real_estate_percentage,total_scientific_administrative_and_waste_management_services_percentage,total_educational_healthcare_and_social_assistance_percentage,total_arts_and_entertainment_percentage,total_other_services_percentage,total_public_administration_percentage,total_management_business_science_and_arts_occupations_percentage,total_service_occupations_percentage,total_sales_and_office_occupations_percentage,total_natural_resources_and_maintenance_occupations_percentage,"total_production,_transportation,_and_material_moving_occupations_percentage",percent_white,percent_black,percent_american_indian_and_alaska_native,percent_pacific_islander
280,280,1,48055,2615,35.6,22750.0,17612,1247,3542,4135,37433,6,39347,48,55,48055,547.162,1.210000399696231,71.91106107514776,0.0521803315920963,991.5555555555555,0.04689984101748808,0.09555984555984556,0.08153531682943448,0.02299568476039064,0.11918010447422211,0.03588462411991824,0.010731319554848967,0.04400408812173518,0.06870315693845105,0.2078128548716784,0.07466500113558937,0.06228707699295934,0.07756075403134227,0.22813990461049286,0.21235521235521235,0.22217806041335453,0.13666818078582785,0.14847831024301614,0.7563768191539304,0.07263575191695791,0.0061290490845547965,0.0007041886182254447
281,281,1,48057,2010,38.1,27007.0,10145,881,1346,1523,21472,6,21666,48,57,48057,1032.676,1.2008609317503298,20.980443043122918,0.07185805815672745,416.6666666666667,0.048891079349433215,0.11246919664859537,0.2314440611138492,0.022966978807294234,0.10004928536224741,0.035978314440611135,0.010744208969935928,0.04218827008378512,0.05638245441103992,0.1716116313454904,0.048201084277969444,0.02365697387875801,0.023558403154263184,0.2563824544110399,0.1129620502710695,0.21379990142927552,0.14687037949728932,0.1981271562345983,0.9196861073435381,0.030226700251889168,0.0007266033714396435,0.0009203642704902151
282,282,1,48059,910,43.5,23851.0,5384,584,935,1543,13451,53,13532,48,59,48059,901.263,1.1243397422353687,15.014485227952328,0.05423476968796434,340.22222222222223,0.0638930163447251,0.08450965824665677,0.09639673105497772,0.031017830609212482,0.11144130757800892,0.06556463595839525,0.0031575037147102527,0.040676077265973255,0.04364784546805349,0.20672362555720653,0.06315007429420505,0.07262258543833582,0.06296433878157504,0.24479940564635957,0.15583209509658247,0.23681277860326894,0.13930163447251115,0.16901931649331353,0.9625773351441075,0.017353251848498567,0.0005281424475629999,0.0007544892108042855
283,283,0,48061,16471,31.2,17327.0,164483,17995,51471,59490,415215,2245,417947,48,61,48061,1276.457,1.352369461202413,327.4274025682024,0.1001440878388648,14328.444444444445,0.021807724810466736,0.06015211298432057,0.049074980393110534,0.021971875512970945,0.1162308566842774,0.04438756588826809,0.0143054297404595,0.04056346248548482,0.07354559437753445,0.28601739997446546,0.07699883878577117,0.04638777259656013,0.04841229792744539,0.2507614768699501,0.22806004267918265,0.22469799310567048,0.09619839132311546,0.1001380081832165,0.930589034571298,0.005768733272245043,0.002287184273069493,6.044355901346441e-05
284,284,1,48063,1158,37.8,20780.0,5510,395,1113,1263,12448,18,12516,48,63,48063,203.233,1.2164326188716432,61.58448677134127,0.08548094373865699,307.8888888888889,0.039201451905626135,0.08076225045372051,0.1631578947368421,0.041379310344827586,0.11451905626134301,0.033756805807622504,0.001633393829401089,0.038475499092558985,0.04882032667876588,0.22123411978221416,0.05335753176043557,0.04900181488203267,0.029219600725952814,0.20127041742286753,0.17894736842105263,0.20018148820326678,0.12395644283121597,0.2101633393829401,0.7382649299582207,0.17874989759973786,0.0011468829360203163,0.0
285,285,1,48065,376,40.7,30995.0,2951,116,287,463,6020,0,6068,48,65,48065,924.106,1.1016949152542372,6.566346284949995,0.016604540833615723,96.22222222222223,0.09928837682141647,0.1158929176550322,0.11690952219586581,0.019993222636394442,0.1121653676719756,0.05659098610640461,0.004744154523890207,0.044730599796679094,0.07590647238224331,0.19484920365977634,0.027109454422229753,0.06574042697390715,0.049474754320569296,0.3432734666214842,0.09996611318197221,0.23822433073534396,0.17451711284310403,0.12741443578447983,0.9728233517866129,0.010904210702902198,0.006542526421741319,0.0018453279651065259
286,286,1,48067,2418,43.3,21266.0,13182,1119,2218,2601,29920,41,30328,48,67,48067,960.322,1.144381758345087,31.58107384814677,0.0923987255348202,659.7777777777778,0.045744196631770595,0.059930207859201945,0.1521013503262024,0.01926869974207252,0.11439842209072978,0.04362008799878622,0.003793051130329237,0.036868456986800184,0.03808223334850554,0.2370656956455773,0.050219996965559094,0.06622667273554847,0.040282203004096497,0.19291458048854498,0.17417690790471854,0.22189349112426035,0.135184342284934,0.1834319526627219,0.8021073758153537,0.17524669677203547,0.003545743435357083,0.0008028098344204717
287,287,1,48069,625,34.6,22633.0,3480,578,874,1135,7858,2,7948,48,69,48069,899.293,1.2993924156714853,8.838053893447409,0.047126436781609195,287.44444444444446,0.22902298850574712,0.06264367816091954,0.07614942528735633,0.017816091954022988,0.11293103448275862,0.08017241379310344,0.020402298850574714,0.02442528735632184,0.032758620689655175,0.14798850574712644,0.052873563218390804,0.060057471264367814,0.035632183908045977,0.22586206896551725,0.14310344827586208,0.2,0.2043103448275862,0.17959770114942528,0.9287225601692674,0.005950806664903465,0.003306003702724147,0.0002644802962179318
288,288,1,48071,2966,36.2,35375.0,16448,1127,2374,3185,37046,94,37251,48,71,48071,871.183,1.1693561943183728,42.759098834573216,0.07794260700389105,742.8888888888889,0.021157587548638133,0.1452456225680934,0.17892752918287938,0.054535505836575876,0.05392752918287938,0.0655398832684825,0.010517996108949417,0.031797178988326846,0.07526750972762646,0.17400291828793774,0.05325875486381323,0.03617461089494164,0.02170476653696498,0.31675583657587547,0.09903939688715953,0.17430690661478598,0.1516293774319066,0.18032587548638132,0.8629174473713215,0.08147801168301554,0.002369668246445498,0.0003582056651603659
289,289,1,48073,2973,37.6,21116.0,21078,1274,4173,4654,48955,33,51167,48,73,48073,1062.192,1.2178946099119738,48.171140434121135,0.0640003795426511,1122.3333333333333,0.06281430875794668,0.08293006926653383,0.10608217098396432,0.027991270519024575,0.10005693139766582,0.034253724262263974,0.014327735079229529,0.028038713350412754,0.07476990226776734,0.24722459436379163,0.05555555555555555,0.04516557548154474,0.056789069171648165,0.2515418920201158,0.20969731473574343,0.18673498434386565,0.14697789164057312,0.14104753771705095,0.8262633566321201,0.14981521651803648,0.0018076644974692696,0.0
290,290,1,48075,445,34.6,24484.0,2743,86,315,419,5823,0,7059,48,75,48075,713.716,1.1310861423220975,9.89048865375023,0.052132701421800945,91.11111111111111,0.04083120670798396,0.032081662413415965,0.06635071090047394,0.012759752096244987,0.06379876048122493,0.05067444403937295,0.010572366022602989,0.034633612832664966,0.04593510754648195,0.3073277433467007,0.05030987969376595,0.1028071454611739,0.12978490703609186,0.32373313889901567,0.20780167699598978,0.17207437112650384,0.08202697776157492,0.16223113379511483,0.8189915242062922,0.09768711392041374,0.00991236891251257,0.021404970550208305
291,291,1,48077,633,45.7,24369.0,4939,300,527,882,10403,0,10479,48,77,48077,1116.754,1.1119753251978006,9.38344523502938,0.06762502530876696,189.88888888888889,0.09900789633529054,0.06944725652966187,0.06620773435918202,0.0378619153674833,0.10386717959101033,0.05021259364243774,0.015185260174124316,0.051427414456367684,0.05912127961125734,0.20935412026726058,0.06620773435918202,0.05041506377809273,0.05405952621988257,0.26847539987851793,0.1708847944928123,0.22960113383275968,0.13525005061753392,0.12816359586960924,0.9626974130413719,0.007266737719213255,0.013855246584633272,0.0
292,292,1,48079,183,34.9,20891.0,1289,223,384,297,2949,5,2993,48,79,48079,775.238,1.342119714442614,3.86074986004298,0.08456167571761056,100.44444444444444,0.33669511249030254,0.0643910007757952,0.038789759503491075,0.01008533747090768,0.07447633824670287,0.048875096974398756,0.0015515903801396431,0.021722265321955005,0.005430566330488751,0.18774243599689683,0.03646237393328161,0.0395655546935609,0.04965089216446858,0.22110162916989914,0.13033359193173003,0.11792086889061287,0.30411171450737007,0.14197051978277736,0.8940766550522649,0.04111498257839721,0.0017421602787456446,0.0
293,293,1,48081,184,49.3,23966.0,1557,121,74,367,3121,0,3238,48,81,48081,927.991,1.1178409559126494,3.489257977717456,0.03147077713551702,62.44444444444444,0.11817597944765575,0.04431599229287091,0.015414258188824663,0.0012845215157353885,0.08863198458574181,0.09698137443802184,0.04303147077713552,0.04431599229287091,0.02697495183044316,0.3249839434810533,0.0674373795761079,0.029543994861913937,0.0674373795761079,0.4482980089916506,0.13423249839434812,0.1464354527938343,0.12138728323699421,0.11817597944765575,0.9454601797334986,0.0077471335605825845,0.008676789587852495,0.0
294,294,1,48083,365,47.1,20027.0,3523,227,867,1127,8499,0,8536,48,83,48083,1281.433,1.1779758956579165,6.66129247490895,0.08174850979279023,246.77777777777777,0.10417258018734034,0.09650865739426626,0.07011070110701106,0.013340902639795628,0.1007663922793074,0.06074368435992052,0.009934714731762702,0.03917116094237866,0.022424070394550098,0.23474311666193584,0.07152994606869145,0.05336361055918251,0.04144195288106727,0.24070394550099347,0.19103037184217997,0.22140221402214022,0.16151007663922792,0.10360488220266818,0.9439971584181861,0.023916646933459625,0.008169547714894625,0.0
295,295,1,48085,25528,35.9,41141.0,467243,19743,40957,48271,859074,1950,862215,48,85,48085,886.104,1.065548523282488,973.0404106064299,0.04934049306249639,12107.888888888889,0.010972877068249284,0.04431955106871585,0.0945717752860931,0.02908550796908675,0.11320019775577163,0.02929524893898892,0.036931532414610814,0.1093071485287099,0.15566846373300403,0.1883152877624705,0.07416269478622473,0.04277859700412847,0.022050624621449653,0.49509141924009564,0.11215149290626077,0.23913038825621785,0.049650824089392455,0.0546353824455369,0.7476983288737271,0.0930249526627856,0.00454652563386414,0.0006782110061565291
296,296,1,48087,181,37.0,21242.0,1419,110,245,327,2996,6,3058,48,87,48087,919.321,1.212962962962963,3.3263680477221773,0.05214940098661029,75.77777777777777,0.2022551092318534,0.14376321353065538,0.030303030303030304,0.006342494714587738,0.059901338971106416,0.06483439041578576,0.0035236081747709656,0.035940803382663845,0.03875968992248062,0.1945031712473573,0.06624383368569416,0.026074700493305146,0.07540521494009866,0.24031007751937986,0.14728682170542637,0.17618040873854826,0.25651867512332627,0.12755461592670894,0.8497512437810946,0.035157545605306796,0.020563847429519073,0.0
297,297,1,48089,1601,43.6,24982.0,9568,720,877,1987,20417,13,20757,48,89,48089,973.686,1.1748324958123952,21.317960821044977,0.04170150501672241,398.22222222222223,0.08915133779264214,0.074623745819398,0.09489966555183947,0.0425376254180602,0.11852006688963211,0.06939799331103678,0.007107023411371237,0.05539297658862876,0.04076086956521739,0.229933110367893,0.05779682274247492,0.04431438127090301,0.0338628762541806,0.2781145484949833,0.1624163879598662,0.19544314381270902,0.1549958193979933,0.16732859531772576,0.8026271309219105,0.1367170522045685,0.00536050610904525,0.0
298,298,1,48091,4814,42.4,30367.0,57007,3227,6260,8509,118666,168,119632,48,91,48091,574.878,1.095285821237955,208.09980552395464,0.04941498412475661,1999.5555555555557,0.018453874085638606,0.09123440980932167,0.06427280860245232,0.031434736085042186,0.12070447488904872,0.04202992614942025,0.02296209237462066,0.06660585542126406,0.11588050590278387,0.20876383602013787,0.08437560299612329,0.04629256056273791,0.03757433297665199,0.35969266932131144,0.1581209325170593,0.24372445489150454,0.10460118932762644,0.08444576981774168,0.9338223308883455,0.0202033200360314,0.004315188950371037,0.00018873589842577102
299,299,1,48093,1130,43.6,21906.0,5590,882,1155,1487,13429,9,13623,48,93,48093,947.684,1.213263562580094,14.375044846172353,0.04508050089445438,391.55555555555554,0.12021466905187836,0.04758497316636851,0.14150268336314847,0.018246869409660107,0.10626118067978534,0.07209302325581396,0.0064400715563506265,0.03237924865831843,0.039713774597495526,0.23005366726296958,0.038461538461538464,0.059033989266547404,0.04293381037567084,0.2565295169946333,0.14991055456171734,0.19767441860465115,0.1486583184257603,0.20214669051878353,0.9741469229623007,0.0042467590523021905,0.0018626136194307853,0.0
300,300,1,48095,105,40.8,20966.0,989,67,106,220,2685,0,4086,48,95,48095,993.693,1.3683181225554106,4.111933967533232,0.028311425682507583,43.666666666666664,0.21132457027300303,0.1102123356926188,0.03943377148634985,0.003033367037411527,0.033367037411526794,0.01820020222446916,0.029322548028311426,0.046511627906976744,0.022244691607684528,0.20626895854398383,0.047522750252780584,0.043478260869565216,0.16076845298281092,0.3316481294236603,0.13144590495449948,0.23761375126390294,0.16481294236602628,0.10616784630940344,0.9418432725480532,0.005174963035978314,0.0,0.0
301,301,1,48097,3479,39.6,26099.0,19359,1028,2248,2833,38252,12,38761,48,97,48097,898.44,1.128866377977111,43.14255821201193,0.06958004029133737,678.7777777777778,0.07479725192416964,0.05062244950668939,0.15961568262823492,0.01590991270210238,0.09830053205227543,0.05470323880365721,0.0071284673795134045,0.028668836200216954,0.052120460767601635,0.18084611808461182,0.12536804587013792,0.04215093754842709,0.04018802624102485,0.256831447905367,0.21008316545276098,0.1773335399555762,0.10646211064621107,0.17970969574874734,0.9452757362660604,0.024850631840532968,0.01189657907259557,0.0010046000105747369
302,302,1,48099,2110,30.6,25703.0,25068,1055,2582,2548,58975,45,76128,48,99,48099,1056.756,1.117808277840824,72.03933547573895,0.09510132439763842,687.2222222222222,0.010252114249242062,0.0596377852241902,0.03985160363810435,0.01811073879048987,0.10252114249242061,0.03677995851284506,0.016116164033827988,0.045556087442157334,0.07252273815222594,0.2239109621828626,0.07806765597574597,0.04655337482048827,0.1550183500877613,0.2748922929631403,0.2184857188447423,0.22710228179352163,0.10024732726982608,0.08417105473113132,0.7689819784192984,0.16291452460312977,0.008050392633184566,0.010394892943901474
303,303,1,48101,24,50.1,18802.0,665,58,98,215,1510,0,1510,48,101,48101,901.615,1.2471590909090908,1.6747724915845454,0.07518796992481203,41.22222222222222,0.19398496240601504,0.09172932330827067,0.004511278195488722,0.0,0.055639097744360905,0.02706766917293233,0.0030075187969924814,0.08270676691729323,0.02406015037593985,0.2631578947368421,0.03308270676691729,0.042105263157894736,0.1037593984962406,0.29022556390977444,0.20902255639097744,0.21203007518796993,0.1774436090225564,0.03609022556390978,0.8441907320349228,0.1061114842175957,0.014103425117528543,0.0
304,304,1,48103,442,33.5,24301.0,2089,193,352,311,4636,0,4730,48,103,48103,785.724,1.2780269058295963,6.019925571829293,0.052178075634274776,95.11111111111111,0.27668741024413596,0.05074198180947822,0.03973192915270465,0.027764480612733365,0.07467687888942078,0.08664432742939206,0.0023934897079942556,0.0019147917663954045,0.032551460028721876,0.18382000957395883,0.04786979415988511,0.07754906653901389,0.04547630445189086,0.18046912398276688,0.18429870751555769,0.16371469602680708,0.2077549066539014,0.2115844901866922,0.5703242430749409,0.03543053467897788,0.012239639252737813,0.0
305,305,1,48105,294,40.5,28170.0,1884,91,263,378,3619,0,3699,48,105,48105,2807.348,1.2879746835443038,1.3176136339349451,0.01751592356687898,81.33333333333333,0.3471337579617834,0.1613588110403397,0.016454352441613588,0.0,0.04087048832271762,0.05307855626326964,0.0,0.01751592356687898,0.01326963906581741,0.17250530785562632,0.06900212314225053,0.028662420382165606,0.06263269639065817,0.21178343949044587,0.17144373673036092,0.20382165605095542,0.23938428874734607,0.15605095541401273,0.5727969348659003,0.002736726874657909,0.0,0.0
306,306,1,48107,223,38.2,19811.0,2754,151,637,652,5916,20,6007,48,107,48107,901.694,1.3031721268850753,6.661905258324887,0.10021786492374728,160.0,0.16993464052287582,0.07988380537400146,0.03159041394335512,0.04756717501815541,0.11220043572984749,0.033042846768336964,0.01888162672476398,0.023965141612200435,0.030864197530864196,0.24001452432824982,0.03413217138707335,0.04175744371822803,0.03594771241830065,0.2596223674655047,0.17610748002904866,0.17973856209150327,0.20334059549745825,0.08097312999273784,0.9181385869565217,0.039572010869565216,0.0,0.004415760869565217
307,307,0,48109,80,39.2,12843.0,1091,39,226,221,2283,0,2296,48,109,48109,3813.013,1.379071379071379,0.6021484846760292,0.06507791017415215,54.0,0.15123739688359303,0.04307974335472044,0.007332722273143905,0.00916590284142988,0.153987167736022,0.04674610449129239,0.00458295142071494,0.022914757103574702,0.0384967919340055,0.1622364802933089,0.18881759853345553,0.034830430797433545,0.07149404216315307,0.18790100824931255,0.3006416131989001,0.22639780018331807,0.1466544454628781,0.07332722273143905,0.9146772767462422,0.003978779840848806,0.004862953138815208,0.001326259946949602
308,308,1,48111,623,30.7,23194.0,3582,399,718,544,6975,0,7014,48,111,48111,1505.26,1.2542165729650452,4.659660125161102,0.05611390284757119,184.55555555555554,0.21496370742601897,0.049413735343383586,0.05611390284757119,0.027079843662758236,0.10301507537688442,0.07593523171412618,0.006141820212171971,0.02400893355667225,0.042992741485203795,0.13623673925181462,0.12339475153545505,0.03461753210496929,0.04997208263539922,0.19179229480737017,0.2185929648241206,0.15605806811836961,0.20351758793969849,0.1739251814628699,0.9148343594253885,0.01289944297859865,0.01759014951627089,0.0
309,309,0,48113,153229,33.1,26597.0,1289396,92289,252521,261797,2464732,5538,2485003,48,113,48113,908.614,1.2229793944477767,2734.938048500243,0.07556871589488412,67400.77777777778,0.007046710242625229,0.08358642341065119,0.08424332012818404,0.028576946104998,0.10196867370458726,0.052328377007529105,0.022436086353610527,0.08022748635795364,0.13040601956264794,0.16979345367908696,0.09019261731849641,0.051334888583491806,0.022290281651253765,0.30794883806061135,0.16791970814241708,0.2265107073389401,0.10321421813003918,0.11883781243310822,0.6156710359145983,0.22739921291562085,0.0035185357338373977,0.0005809137202648405
310,310,1,48115,774,33.4,19782.0,5353,571,1093,1001,11622,47,13542,48,115,48115,902.129,1.2752739184457247,15.01115694096964,0.09508686717728376,296.1111111111111,0.13356996076966188,0.05155987296842892,0.04913132822716234,0.019988791331963386,0.11918550345600598,0.05903231832617224,0.015505324117317393,0.022977769475060715,0.036428171118998695,0.17691014384457313,0.08649355501587895,0.04427423874462918,0.08985615542686344,0.2256678498038483,0.1793386885858397,0.2058658696058285,0.14944890715486642,0.14459181767233328,0.791823804495399,0.059134107708553325,0.021722733443958364,0.0003017046311660884
311,311,1,48117,1869,31.5,23049.0,8984,551,1856,1654,19058,64,19245,48,117,48117,1498.384,1.2784131522516082,12.843837093829086,0.05376224398931434,451.22222222222223,0.13568566340160285,0.07045859305431879,0.13924755120213714,0.019033837934105076,0.10952804986642921,0.06723063223508459,0.013579697239536954,0.03261353517364203,0.03851291184327694,0.1736420302760463,0.03751113089937667,0.06645146927871771,0.0427426536064114,0.2538958147818344,0.13034283170080144,0.19334372217275156,0.16061887800534283,0.2080365093499555,0.9102702120788029,0.010388631714931639,0.009096781138981592,0.0
312,312,1,48119,353,43.5,21362.0,2119,157,386,391,5152,0,5223,48,119,48119,277.932,1.144624690679131,18.792366478131342,0.1363850873053327,103.77777777777777,0.05474280320906088,0.05899008966493629,0.1519584709768759,0.0146295422369042,0.09627182633317603,0.03303445021236432,0.005663048607833884,0.05521472392638037,0.04436054742803209,0.2524775837659273,0.02737140160453044,0.042000943841434636,0.026899480887210947,0.2817366682397357,0.12789051439358187,0.1901840490797546,0.09721566776781501,0.16658801321378008,0.884147557328016,0.0905284147557328,0.0045862412761714854,0.0
313,313,1,48121,33038,34.2,35769.0,411349,16997,42853,43244,727409,1150,731851,48,121,48121,952.977,1.0807675240681949,767.9629204062637,0.057044018582760626,11454.888888888889,0.013008418642077652,0.050276042970810675,0.07946293779734484,0.03554645811707334,0.11629783954744025,0.048185360849303145,0.028530517881409704,0.09468602087278685,0.13013523796095286,0.19222606594400377,0.08219541070964072,0.04556714614597337,0.026838523978422214,0.41437562750851464,0.1375109700035736,0.25054637303117305,0.06020678304797143,0.08031622782600663,0.7979489035000933,0.09243078680016509,0.00431363459048739,0.0007363707803551541
314,314,1,48123,1273,42.2,21935.0,8509,583,1042,1574,18776,2,20540,48,123,48123,910.489,1.2135808432820372,22.559306043236106,0.06839816664707957,355.44444444444446,0.1478434598660242,0.06075919614525796,0.08731930896697614,0.02914561053002703,0.07345163944059231,0.03173110823833588,0.009049241979080974,0.04019273710189211,0.045246209895404864,0.20014102714772594,0.0797978610882595,0.05464801974380068,0.07227641320954284,0.2708896462569045,0.17875190974262545,0.195557644846633,0.13679633329415913,0.14960629921259844,0.7239866380814678,0.1028070000498579,0.0014458792441541606,0.0
315,315,1,48125,52,43.1,20507.0,861,76,92,240,2077,3,2281,48,125,48125,905.221,1.236842105263158,2.5198266500666686,0.13588850174216027,45.333333333333336,0.16260162601626016,0.08130081300813008,0.016260162601626018,0.003484320557491289,0.059233449477351915,0.06387921022067364,0.03484320557491289,0.019744483159117306,0.03368176538908246,0.25667828106852497,0.03716608594657375,0.032520325203252036,0.0627177700348432,0.3588850174216028,0.13472706155632985,0.14634146341463414,0.16376306620209058,0.06039488966318235,0.9031824294038547,0.06230389959659346,0.0017929179740026895,0.0
316,316,0,48127,351,34.6,16594.0,4692,252,922,1553,10587,2,10682,48,127,48127,1334.512,1.3180277349768874,8.004424089105232,0.10272804774083547,303.0,0.2041773231031543,0.01939471440750213,0.008951406649616368,0.020460358056265986,0.16027280477408354,0.023017902813299233,0.0,0.03516624040920716,0.029624893435635125,0.1824381926683717,0.10315430520034101,0.040068201193520885,0.07054560954816709,0.17348678601875533,0.21057118499573743,0.2858056265984655,0.1526001705029838,0.0748081841432225,0.9545326708540358,0.004593606449798444,0.0004687353520202494,0.0
317,317,1,48129,163,42.9,18776.0,1468,81,272,236,3540,9,3588,48,129,48129,933.046,1.165,3.845469569560343,0.0388283378746594,65.44444444444444,0.11852861035422343,0.0681198910081744,0.0340599455040872,0.006811989100817439,0.07493188010899182,0.06948228882833787,0.0013623978201634877,0.03337874659400545,0.029291553133514985,0.2683923705722071,0.07629427792915532,0.07016348773841961,0.11035422343324251,0.31607629427792916,0.23978201634877383,0.15871934604904633,0.13555858310626703,0.11103542234332425,0.9298344092057255,0.05697445972495088,0.007577883805781645,0.000561324726354196
318,318,0,48131,547,37.3,18233.0,4866,468,1390,1262,11046,0,11577,48,131,48131,1795.596,1.316043425814234,6.447441406641583,0.10891903000411016,346.6666666666667,0.2007809288943691,0.04829428688861488,0.05507603781339909,0.011508425811755036,0.11159062885326756,0.04192355117139334,0.0014385532264693795,0.02568845047266749,0.02363337443485409,0.19708179202630496,0.050349362926428276,0.0448006576243321,0.07891491985203453,0.16132346896835184,0.21742704480065764,0.19543773119605426,0.20448006576243322,0.11241265926839293,0.8591341991341991,0.008571428571428572,0.005541125541125541,0.0
319,319,1,48133,1072,42.9,19781.0,7118,505,1382,1981,18060,43,18328,48,133,48133,931.915,1.172726529945257,19.667029718375602,0.04425400393368924,429.77777777777777,0.06631076144984546,0.060972183197527396,0.09637538634447879,0.013908401236302333,0.16071930317504918,0.036808092160719307,0.008850800786737847,0.05184040460803597,0.0497330710873841,0.26018544534981736,0.058864849676875525,0.045096937341949986,0.04608035965158752,0.29376229277887045,0.1971059286316381,0.19963472885642033,0.11463894352346164,0.1506041022759202,0.9447372801420407,0.02885202241580203,0.0022193863396770793,0.0
320,320,1,48135,12461,30.7,27149.0,74010,8415,14097,13015,148173,228,149557,48,135,48135,901.779,1.2586959217958982,165.8466209570194,0.052425347925955955,3947.4444444444443,0.1304283204972301,0.08904202134846642,0.07238211052560464,0.03641399810836374,0.10913390082421294,0.055073638697473316,0.0095527631401162,0.044034589920281045,0.06139710849885151,0.16307255776246454,0.09009593298202946,0.06266720713417105,0.024280502634779082,0.22268612349682476,0.14604783137413863,0.24521010674233212,0.1652614511552493,0.16836913930549927,0.8803658763718639,0.04381686866666207,0.005035628798278229,8.277745969772431e-05
321,321,1,48137,68,49.5,23373.0,959,51,128,150,1894,0,1906,48,137,48137,2119.866,1.20848573518654,0.8991134345284089,0.049009384775808136,36.55555555555556,0.132429614181439,0.1386861313868613,0.005213764337851929,0.011470281543274244,0.03232533889468196,0.05943691345151199,0.04483837330552659,0.09071949947862357,0.061522419186652764,0.2523461939520334,0.047966631908237745,0.05735140771637122,0.016684045881126174,0.21584984358706985,0.1991657977059437,0.25547445255474455,0.20959332638164754,0.07090719499478623,0.9758656873032528,0.0015739769150052466,0.0005246589716684155,0.0
322,322,1,48139,11853,35.7,29587.0,79881,5313,11055,11648,155792,228,157058,48,139,48139,951.748,1.1537927355803586,165.0205726725982,0.06482142186502422,3112.8888888888887,0.01748851416482017,0.06982887044478663,0.12929232232946508,0.031684630888446565,0.11085239293449005,0.06716240407606315,0.02055557641992464,0.06535972258734868,0.0881686508681664,0.18069378200072608,0.05967626844931836,0.05518208334898161,0.039233359622438374,0.29617806487149634,0.1352136302750341,0.2534645284861231,0.10193913446251299,0.14838322003980922,0.8363398179079059,0.09509399358092618,0.010853474814960372,0.00025545293770878365
323,323,0,48141,42031,31.6,20401.0,357775,27188,82478,90683,804897,3461,831095,48,141,48141,1014.96,1.24289488609414,818.8450776385276,0.08393822933407868,22261.0,0.010461882468031584,0.05564391027880651,0.06680176088323667,0.026281881070505206,0.10899867234994061,0.060191461113828525,0.015789253022150795,0.0480162113059884,0.09062120047515897,0.23095800433233177,0.09069666689958773,0.041808399133533646,0.0697924673328209,0.27147229403955,0.19402417720634477,0.24468450842009642,0.08840192858640207,0.11747886241352805,0.8464470828388906,0.03610528710472759,0.00637600605013496,0.0016920702651852854
324,324,1,48143,3084,30.3,20983.0,20109,1544,4099,2863,39547,39,40039,48,143,48143,1089.807,1.1561660722934002,36.73953277965732,0.04147396688050127,945.1111111111111,0.09299318713014074,0.058381819085981404,0.13426823810234223,0.017554328907454373,0.11631607737828834,0.030633049878164006,0.004724252822119449,0.03222437714456214,0.07797503605350838,0.21716644288626982,0.09344074792381521,0.05256352876821324,0.030284947038639414,0.2868864687453379,0.18633447709980605,0.20771793724203094,0.12422298473320403,0.1533641652991198,0.927355220228385,0.014911296900489396,0.005939029363784666,0.0
325,325,1,48145,949,39.8,19614.0,6539,514,1348,1337,15532,7,17410,48,145,48145,773.841,1.23746127438667,22.498161767081353,0.0720293622878116,355.44444444444446,0.06560636182902585,0.09282764948768925,0.10980272212876586,0.018045572717540908,0.10337972166998012,0.050007646429117605,0.005964214711729622,0.04434928888209206,0.044043431717387976,0.24988530356323596,0.04801957485854106,0.031197430799816486,0.06484171891726563,0.24315644593974614,0.1922312280165163,0.21119437222816945,0.13625936687566906,0.14512922465208747,0.7194779351515861,0.2524288891490109,0.0011705489874751257,0.0005267470443638066
326,326,1,48147,2174,41.3,22105.0,14207,807,1694,2904,30827,28,33748,48,147,48147,898.884,1.1755206119847004,37.54433275038826,0.06672766945871754,600.5555555555555,0.03667206306750193,0.06869852889420708,0.1407756739635391,0.02477651861758288,0.12085591609769832,0.05103118181178292,0.009643133666502428,0.05539522770465263,0.053635531780108395,0.21538678116421484,0.04561131836418667,0.04173998733018934,0.06905046807911593,0.29351728021397905,0.15499401703385654,0.21095234743436334,0.12078552826071655,0.15302315759836702,0.9019990248659191,0.06996587030716724,0.0030472940029254024,0.0005485129205265724
327,327,1,48149,1994,47.6,25496.0,11886,924,1090,1832,24428,27,24849,48,149,48149,959.808,1.2031136249089993,25.88955291058212,0.018256772673733806,427.3333333333333,0.08976947669527174,0.09027427225307084,0.12754501093723708,0.04021537943799428,0.11744909978125526,0.07336362106680128,0.007067137809187279,0.04543160020191822,0.048712771327612314,0.16994783779236075,0.08244994110718493,0.04955409725727747,0.03996298165909473,0.2232037691401649,0.16927477704862864,0.25382803297997647,0.16767625778226486,0.16776039037523136,0.9061930414354571,0.0727854510105715,0.0001215116043582162,0.00032403094495524323
