,vax_percentage,total_agriculture,total_construction,total_manufacturing,total_wholesale_trade,total_retail_trade,transportation_warehousing_utilities,total_information,total_finance_and_real_estate,total_scientific_administrative_and_waste_management_services,total_educational_healthcare_and_social_assistance,total_arts_and_entertainment,total_other_services,total_public_administration,total_management_business_science_and_arts_occupations,total_service_occupations,total_sales_and_office_occupations,total_natural_resources_and_maintenance_occupations,"total_production,_transportation,_and_material_moving_occupations",median_age:_total,median_income,under_19_no_health_insurance_coverage,19_to_34_years_no_health_insurance_coverage,35_to_64_years_no_health_insurance_coverage,health_insurance_total,65_years_and_over_no_health_insurance_coverage,total_population_estimate,total_votes,target,county_[2],population(2010),land_areami²,water_areami²,total_areami²,percent_no_hs,unemp_rate,uninsured_rate,percent_white,percent_black,percent_american_indian_and_alaska_native,percent_pacific_islander
102,0.958,492,6040,4068,1229,10731,4096,817,5756,10123,14375,12482,5185,9505,28878,18988,21469,8132,7432,36.8,28055.0,3404,11302,11638,181098,144,192237,95673.0,1,Okaloosa,180822,930.247,151.83100000000005,1082.078,0.08779021957161631,0.06859970159733193,1.1454681995383715,0.8342833698030635,0.0961706783369803,0.006055798687089715,0.0020678336980306344
103,0.981,1773,1078,374,390,1934,962,80,420,1174,2384,1155,810,693,2803,2758,3102,2727,1837,39.9,19484.0,952,3047,4215,36234,36,39255,13315.0,1,Okeechobee,39996,768.908,122.999,891.9069999999998,0.2967263465428122,0.11778830120723004,1.2266931611193905,0.8621930839439517,0.09091142820413935,0.009461370356086901,0.0
104,0.937,2270,34678,27514,16239,77880,30869,14385,41097,84023,112573,117043,28447,16665,211561,131474,165418,41585,53645,34.4,24674.0,32021,101810,104610,1217194,3732,1229039,525110.0,0,Orange,1145956,903.429,99.831,1003.26,0.12370064702728983,0.09091689418227653,1.1958939988202373,0.6648202560363532,0.21458356756067398,0.0023425530808096912,0.000550399291193108
105,0.938,668,8187,4574,3003,19824,7638,1559,5645,14303,23317,32412,5591,4729,32047,33807,38443,11675,15478,35.7,21035.0,9468,25342,29607,298835,1060,300870,135759.0,0,Osceola,268685,1327.453,178.453,1505.906,0.14786436925347737,0.09845959699875177,1.215560426322218,0.7845403405548226,0.11733398555242842,0.0023803700424746203,0.0006786293753509409
106,0.907,6800,42856,27738,17270,81895,25126,12178,50713,91756,127786,75189,36446,22149,220006,136113,162533,55041,44209,44.1,26746.0,31572,90837,112529,1366048,4743,1378806,647075.0,0,Palm Beach,1320134,1969.763,413.246,2383.009,0.12178209274639588,0.09459734695462452,1.1719837077467263,0.766131010204074,0.18361924154483056,0.0019902797876936097,0.00039568481259433637
107,0.95,1188,12758,9586,5212,26912,8400,5201,15594,22271,44587,18677,9366,7804,66623,34943,53501,16740,15749,44.4,24239.0,7130,23275,36216,473431,714,479288,232243.0,1,Pasco,464697,746.8860000000002,121.568,868.454,0.12008927409865829,0.09363462393443257,1.1407195557536367,0.908873568330924,0.05196563138851586,0.0036930433071876417,0.0006842929115808021
108,0.945,1723,22421,29148,10874,56115,15525,8729,40294,59175,95848,45513,22094,15892,158176,79843,118670,30309,36353,47.1,26401.0,13415,49928,74899,920233,2028,931477,472902.0,1,Pinellas,916542,273.79900000000004,334.3280000000001,608.127,0.0996461660887853,0.08419105717437861,1.1502249973647978,0.8477177596173012,0.10586437053245484,0.002874205601507361,0.0007774671090667422
109,0.963,6355,16732,15074,7383,35799,13450,3546,14187,26091,51793,33232,12459,9752,72486,51732,63016,26976,31643,40.3,22896.0,14754,39778,47168,617100,1505,626676,274863.0,1,Polk,602095,1797.8370000000002,212.71400000000003,2010.551,0.16482329337928905,0.10637253832900792,1.1648031113271755,0.8066930536444425,0.1544112119597724,0.0027176843956216354,0.0003595252958729764
110,0.9620000000000001,1229,1846,2145,528,3630,1190,298,1081,2373,5350,1982,1094,1463,5645,5265,6185,3615,3499,44.1,18628.0,2050,5151,7552,71452,40,72696,32232.0,1,Putnam,74364,727.622,99.299,826.921,0.21538401345905553,0.12583953202859824,1.2064742764373286,0.7932670043923044,0.16796003424032782,0.0022031686336144597,0.0011647324623566889
111,0.945,1051,5739,3945,1200,9011,3794,1098,4306,7020,14684,6118,3770,5774,25060,10612,17782,7637,6419,39.5,28192.0,2674,8068,9146,152107,23,161021,83803.0,1,Santa Rosa,151372,1011.605,162.173,1173.778,0.09620758483033932,0.0785630442497202,1.130750064099614,0.8976521614918125,0.05990364512317062,0.005843624605555339,0.0011297674237406988
112,0.9309999999999999,813,11645,8273,3107,22147,4501,2613,12358,20929,34539,19680,8911,5507,53092,35275,41733,13947,10976,54.0,27535.0,6361,17876,29493,388233,686,392038,222308.0,1,Sarasota,379448,555.868,169.476,725.3439999999998,0.07607999015983789,0.0815792124080975,1.1383962723416092,0.9264121211492906,0.04789315723179158,0.002786143407336758,0.00022548323389609112
113,0.934,614,11221,10746,5967,26736,7693,6785,20737,32706,46285,21826,11162,7972,89596,33226,60541,12857,14230,39.1,27316.0,9157,26007,29516,434616,754,437346,215357.0,1,Seminole,422718,309.221,36.073,345.2940000000001,0.06983867266614122,0.09411790026472677,1.1488210282180131,0.8181989091276546,0.11900660586420261,0.0017719038095931907,0.0008789018896390627
114,0.9309999999999999,407,5175,6258,3160,12245,4360,1565,12052,12152,19558,11599,3671,4234,43511,16371,24435,5471,6648,42.7,31567.0,3063,7607,11383,208644,268,210495,131783.0,1,St. Johns,190039,600.655,220.87,821.525,0.0614639053334874,0.06670021678538247,1.1056967849542763,0.9132481310386034,0.05521147559299146,0.002195634961114916,0.0009618046953556492
115,0.9329999999999999,1282,8890,4405,2588,17763,5589,1665,6164,12888,27482,12577,5856,5161,31762,25918,32156,12415,10059,43.9,23457.0,6500,19688,26572,285832,528,288006,137170.0,1,St. Lucie,277789,571.9259999999998,116.181,688.107,0.1457085925824632,0.12354359650697279,1.1845839514120182,0.7497144727619468,0.1977698632671432,0.0027040585784479415,0.00019213047794235374
116,0.98,362,1572,1111,798,3671,1063,541,1537,2036,4459,2724,1054,1370,6524,4705,6534,2185,2350,65.3,24621.0,1308,2219,5060,99400,94,108501,75368.0,1,Sumter,93420,546.933,32.893,579.826,0.10531184069674389,0.08950592078399347,1.0863883299798793,0.894424485606308,0.08445854523398498,0.0037978817711006394,0.00038258759856296367
117,0.9740000000000001,945,1076,1006,433,2396,968,183,613,1001,3207,1288,919,1641,3759,3867,3624,2255,2171,41.6,20555.0,1003,2541,4001,42115,49,43595,18251.0,1,Suwannee,41551,688.552,3.704,692.2560000000002,0.21165451967153645,0.11078336831357423,1.1791523210257628,0.8427580407820054,0.13783196692593372,0.0037371826314437206,0.0005372200032700348
118,0.9590000000000001,321,314,1159,84,948,82,0,327,538,1665,611,307,799,1928,1779,1533,666,1249,41.2,19396.0,226,825,1575,18600,0,22685,9082.0,1,Taylor,22570,1043.305,188.896,1232.201,0.23686770428015563,0.08981045668490013,1.1411827956989247,0.7595947875758657,0.21769011067475902,0.010130310603355945,0.0012495537308104248
119,0.98,132,141,219,89,526,293,22,201,251,906,217,149,809,938,1131,978,456,452,40.3,21929.0,120,514,760,10019,0,15191,5582.0,1,Union,15535,243.556,6.197,249.753,0.25874761428701265,0.11659593477775296,1.1391356422796686,0.753588195841717,0.2199865861837693,0.0036217303822937627,0.0006036217303822937
120,0.943,1682,14906,13141,3997,29810,8877,3555,13312,21678,44576,24173,10073,9507,61850,42057,54993,20418,19969,46.3,22635.0,9885,29778,43630,497974,708,503719,252098.0,1,Volusia,494593,1101.032,331.404,1432.436,0.1133162107437455,0.09130827314510834,1.1672637527260459,0.8457402971353591,0.10739315053791747,0.003663063001038779,0.0004535799404271346
121,0.981,103,956,544,342,1352,775,165,898,1423,2356,744,566,2675,3802,2551,3804,1626,1116,40.0,29172.0,519,1205,1709,27517,15,31128,14860.0,1,Wakulla,30776,606.419,129.30700000000002,735.7260000000001,0.11097059753398672,0.09321616871704745,1.1247592397427044,0.8323588018162219,0.1573514519975174,0.001567961323620684,0.0
122,0.946,341,2992,1112,283,3981,985,266,1868,3390,3784,3728,1466,1181,8116,5836,6476,2856,2093,43.6,23969.0,1478,3792,5610,57405,39,59487,32632.0,1,Walton,55043,1037.625,201.97,1239.595,0.14755007277011573,0.07904191616766468,1.1895305286995905,0.8919226589854597,0.05309001845559446,0.009917725994791038,0.0016730772547734446
123,0.9890000000000001,249,904,509,264,982,455,77,419,806,1622,885,322,813,2390,1822,2037,1127,931,40.9,20608.0,207,793,2100,22051,0,24629,10901.0,1,Washington,24896,582.803,33.151,615.9540000000002,0.1966051323083957,0.11476982097186701,1.1405831935059634,0.8242584656751534,0.1570036131417528,0.009873119905890262,0.0005461725905386102
124,0.9898468271334792,707,1687,4801,1293,4793,1713,541,2129,1685,8192,2407,1435,1017,9589,5931,8645,2568,5667,40.6,25138.0,529,2108,2860,65791,51,67081,30466.0,1,Adams,67103,855.202,16.136,871.3380000000002,0.08715556519852463,0.06848369846472313,1.0835524615828913,0.9445620614565691,0.0383952334865715,0.0025707718364384223,0.0005746431163803533
125,0.9915662650602408,163,183,150,507,248,244,90,78,213,412,144,62,278,743,439,576,455,559,37.7,26356.0,17,91,215,5191,6,6859,2272.0,1,Brown,6937,305.607,1.598,307.205,0.1419252816762206,0.05424769703172978,1.0622230784049316,0.8135928234757488,0.17409153109320358,0.0,0.0
126,0.9830985915492958,399,409,1367,320,591,309,96,217,151,1377,354,245,348,1529,1015,1236,734,1669,39.2,26193.0,174,496,599,13094,0,13254,4837.0,1,Cass,13642,375.818,7.947,383.765,0.1447324133288455,0.085219707057257,1.096914617382007,0.9108089421525697,0.035645694092340786,0.0004609356994699239,0.0047630022278558806
127,0.9936708860759492,518,885,1821,571,1711,739,315,1013,612,4665,1223,868,1148,5150,3052,3696,1425,2766,41.0,24717.0,140,1080,1441,33363,21,35129,13772.0,1,Morgan,35547,568.7909999999998,3.506,572.297,0.09436233809365659,0.08272519954389966,1.0797590144771154,0.9311297168440026,0.06113727542298971,0.0009012151869294727,0.0
128,0.9968895800933126,592,575,708,304,809,580,49,255,294,1730,433,265,603,1842,1423,1487,1039,1406,42.6,23533.0,142,552,898,15611,15,16144,7167.0,1,Pike,16430,831.3810000000002,17.503,848.8839999999999,0.1250111140748644,0.05637865477907434,1.1019793735186727,0.9773481008697829,0.012389712783930917,0.005631687629059508,0.0
129,1.0,140,159,300,144,277,164,47,161,91,518,71,121,177,662,363,548,281,516,43.5,26349.0,15,149,262,5150,7,5198,2501.0,1,Scott,5355,250.913,1.858,252.771,0.09210888094583448,0.09438288116163546,1.0827184466019417,0.9961149961149961,0.0,0.0019425019425019425,0.0
130,0.9860308285163776,284,423,985,305,934,413,98,352,541,1848,588,430,362,1996,1604,1980,678,1305,40.1,23506.0,72,383,412,16229,0,17313,6956.0,1,Bond,17768,380.279,2.481,382.76,0.1307255098629221,0.06398514851485149,1.053422884959024,0.9284405838208355,0.056845712935058794,0.0011227323760562547,0.0
131,0.9841693686820524,699,1147,1790,353,1492,927,169,880,1156,3882,1117,672,867,4045,3106,3552,1891,2557,42.0,25361.0,252,987,1323,32419,0,34200,14535.0,1,Christian,34800,709.377,6.263,715.64,0.11844789541612889,0.05448077883175237,1.0790277306517784,0.9741392049652726,0.01702379193143195,0.0014482045219447318,0.00023644155460322152
132,0.9894291754756872,485,1354,2736,751,2499,797,195,757,972,3871,1735,810,420,5070,3107,4334,1854,3017,38.9,26171.0,232,976,1162,33927,2,34332,16718.0,1,Effingham,34242,478.777,1.229,480.006,0.08802938634399309,0.05434960013056961,1.0698558670085772,0.9843420126671358,0.003430682617874736,0.0008796622097114708,0.00020525451559934318
133,0.9925233644859812,549,613,1280,216,1119,440,125,360,395,2114,570,412,750,2188,1957,1939,1140,1719,40.1,21989.0,489,944,1210,20497,0,22136,9191.0,1,Fayette,22140,716.482,8.861,725.3430000000002,0.17318764721277152,0.10381801783745866,1.1289456993706397,0.9472500229547333,0.04278762280782297,0.0006886419979799835,0.0
134,0.9925893635571056,410,582,842,208,1087,590,151,527,449,3106,454,430,768,3114,1952,2309,900,1329,42.2,22695.0,137,389,875,23882,2,29348,12134.0,1,Montgomery,30104,703.687,5.99,709.677,0.14454658623001054,0.054072687875504774,1.0586634285235743,0.9014181467713066,0.08842764697783285,0.0018587360594795538,0.00037863141952361283
135,0.9902334212325422,569,1883,5598,698,2915,1614,343,1221,2036,4418,1761,917,741,7318,3409,5932,2628,5427,38.2,27959.0,151,1964,3132,53533,0,53851,21268.0,1,Boone,54165,280.719,1.305,282.024,0.13279492356504183,0.0969745688395206,1.0980143089309398,0.8941399943014531,0.0226232310760756,0.0024123848418653245,0.0
136,0.9841157644656496,974,5798,29277,3467,14501,7236,2002,6184,10279,29931,10826,6723,3974,39792,23118,31908,9695,26659,39.2,25437.0,2336,11817,15076,287276,383,290439,111337.0,0,Winnebago,295266,513.362,5.888,519.25,0.12819620447519806,0.11486892270319511,1.101745359862989,0.8107788208361241,0.1290013927132393,0.0024381341186393225,0.00036855515746873484
137,0.9841157644656496,974,5798,29277,3467,14501,7236,2002,6184,10279,29931,10826,6723,3974,39792,23118,31908,9695,26659,39.2,25437.0,2336,11817,15076,287276,383,290439,111337.0,0,Winnebago,295266,513.362,5.888,519.25,0.12819620447519806,0.11486892270319511,1.101745359862989,0.8107788208361241,0.1290013927132393,0.0024381341186393225,0.00036855515746873484
138,0.9794937534747588,4575,112960,254630,68415,249744,158391,56415,199520,342325,561213,243193,123729,88545,943691,447279,601574,150202,320909,35.9,28720.0,47104,317970,363924,5192597,11858,5236393,2065233.0,0,Cook,5194675,945.326,689.533,1634.859,0.1470957505967326,0.107446403055975,1.1403917923921305,0.5816690192025948,0.24541343433180782,0.002584043963336788,0.00025560988459839054
139,0.9816753926701568,555,411,1505,183,731,368,68,344,397,1452,322,327,203,1956,1144,1248,741,1777,47.5,25836.0,166,447,762,14749,0,14926,6881.0,1,Carroll,15387,444.807,21.553,466.36,0.09546910755148741,0.08147157190635451,1.093226659434538,0.973435052108167,0.012465090933860092,0.0009536135140657993,0.00020434575301409987
140,0.9691714836223508,500,769,1501,255,1334,908,198,686,619,2057,1121,670,373,2926,2033,2769,1395,1868,48.2,27574.0,96,668,747,22245,19,22397,10583.0,1,Jo Daviess,22678,601.087,17.641,618.7280000000002,0.0772134940932895,0.05551258915528057,1.0679253764890986,0.9893289925845542,0.0027129679869777536,0.0019442937240007235,0.00036172906493036716
141,0.9861519093579522,1139,1243,4153,525,2408,976,146,1406,1472,5283,1450,1122,530,6353,3842,5046,2218,4394,44.3,24139.0,146,1697,1879,45878,33,46625,18851.0,1,Stephenson,47711,564.523,0.535,565.058,0.09504485262708244,0.09869669223789491,1.0811282095993722,0.88630103783355,0.09444064958244276,0.0010576647643390697,0.0
142,0.9852067690238708,1424,3368,7562,2856,10503,3721,2124,4956,8741,39489,10291,4118,2567,45572,18972,21811,5514,9851,29.3,22968.0,953,8290,6573,203872,197,205766,83505.0,0,Champaign,201081,996.266,2.127,998.393,0.05697008815586092,0.0647554775061372,1.0775780882122117,0.7554709466964188,0.129591642734923,0.0016260243953690825,0.0004452805267318411
143,0.9865085854456256,541,405,897,174,758,348,96,349,247,1490,374,376,124,1845,1078,1250,794,1212,42.7,24592.0,153,444,606,13424,0,13835,5894.0,1,Ford,14081,485.616,0.626,486.242,0.10946714950853595,0.08635221055744492,1.0896156138259834,0.9869940084758148,0.005845389449072045,0.0035072336694432268,0.0005114715767938039
144,0.9910122292618241,554,1315,3460,371,2952,907,797,1071,1395,7615,2759,1203,540,7207,5284,6341,1975,4132,33.3,20228.0,356,2850,1942,52349,0,53037,20312.0,1,Coles,53873,508.291,1.786,510.077,0.09706336939721794,0.09706734250543085,1.0983399873923092,0.9496002311916001,0.03535304883922551,0.001541277333590213,0.001367883633561314
145,0.9822738386308068,368,377,1024,189,498,236,107,202,234,1125,296,171,105,1423,789,1010,629,1081,41.6,24423.0,69,219,454,10817,12,10943,5237.0,1,Cumberland,11048,346.024,0.979,347.0030000000001,0.1177013312244629,0.07362885048835462,1.0685957289451788,0.9860409587657268,0.0021122233446597485,0.001928551749471944,0.0013775369639085315
146,0.9809004092769441,368,750,2178,230,1215,477,170,394,412,1820,663,388,350,2480,1451,2367,1091,2026,38.3,28575.0,1129,998,1347,19670,103,19826,7647.0,1,Douglas,19980,416.665,0.5589999999999999,417.224,0.1605219238355333,0.06066048089394393,1.176614133197763,0.9746661229483128,0.0048934651850341526,0.002395758996839637,0.0
147,0.9931327665140616,605,385,1801,194,702,392,22,453,347,1682,475,374,375,2108,1374,1680,758,1887,43.4,24474.0,176,541,740,17722,3,17992,7438.0,1,Edgar,18576,623.374,0.622,623.996,0.1253224923774529,0.09641203703703703,1.082214197043223,0.9897461758278703,0.005547150781643974,0.000784445565080966,0.0
148,0.9618413082980012,200,493,1778,224,872,356,167,252,322,1439,415,256,189,1960,1129,1567,600,1707,41.0,26795.0,457,447,866,14605,42,14927,5936.0,1,Moultrie,14846,335.9430000000001,8.533999999999999,344.477,0.15648929903789516,0.048900423439420845,1.1211913728175282,0.9929663194914108,0.0033815771675909643,0.0011497362369809279,0.0
149,0.9931215198165738,538,631,1993,260,1042,589,180,472,560,2212,484,509,425,2734,1793,2013,1204,2151,44.4,25821.0,198,722,957,21923,2,22115,10517.0,1,Shelby,22363,758.523,9.547,768.07,0.08257817485641353,0.061818526595240356,1.085617844273138,0.9886059285487312,0.005538154251214308,0.0020881565209496574,0.0
150,0.9914163090128756,586,371,1239,133,764,393,145,160,273,1339,326,346,195,1589,990,1278,749,1664,42.8,25472.0,222,389,667,13406,7,13582,6041.0,1,Clay,13815,468.316,1.276,469.592,0.12011531069827033,0.06682542044947165,1.095330449052663,0.990968127192655,0.005523624692095245,0.0018660894230051505,0.0
151,0.982009504412763,366,671,1877,149,896,322,78,456,578,1805,473,369,329,2352,1359,1749,948,1961,42.4,25174.0,214,816,707,18161,2,19541,8269.0,1,Crawford,19817,443.629,2.189,445.818,0.11035324526134406,0.06762477718360071,1.0956445129673476,0.955490082601147,0.03661808807281528,0.0013679170831798811,0.0002630609775345925
152,0.9946524064171124,430,259,653,146,508,450,60,206,327,935,259,270,188,1371,662,1171,610,877,42.9,26826.0,58,275,410,9572,20,9635,4899.0,1,Jasper,9698,494.51,3.61,498.12,0.10416666666666667,0.05499597099113618,1.0776222315085666,0.9851448896328068,0.0034522439585730723,0.000941521079610838,0.0
153,0.9938542581211588,229,261,508,120,361,190,13,410,139,1268,262,261,175,1277,863,1005,324,728,40.7,22716.0,279,144,606,11161,6,16665,5811.0,1,Lawrence,16833,372.17800000000005,1.961,374.139,0.22886380248517826,0.060653536257833485,1.0921960397813817,0.7718260020743091,0.20907815264474405,0.0031114636080776035,0.0014642181685071076
154,0.9881831610044312,492,333,1057,172,1002,407,152,239,282,1905,430,417,429,2028,1229,1679,760,1621,42.4,24557.0,183,460,758,15917,0,16127,7323.0,1,Richland,16233,359.99,1.906,361.896,0.11633905541225652,0.054040077569489336,1.088019099076459,0.9883545259977339,0.004406395568425028,0.003210373914138235,0.0
155,0.9878858280783273,761,1808,2245,695,2113,1126,258,1219,1272,4457,1373,691,1232,6130,3482,4349,2099,3190,40.1,31011.0,311,726,1039,36001,3,37929,16357.0,1,Clinton,37762,474.085,29.186,503.271,0.10425203955035904,0.04896003161899116,1.0576650648593096,0.9529008777563691,0.03497645043887818,0.0013648041104688503,0.0
156,0.9931763903104742,476,900,2370,698,2446,988,162,675,1065,3947,1462,715,624,4399,3276,3885,1528,3440,40.7,22771.0,501,1146,1789,36536,37,38578,16120.0,1,Jefferson,38827,571.169,12.615,583.784,0.1395435700145669,0.09221727906849014,1.0940442303481497,0.9027326479518457,0.0816864646034198,0.0017578437117136312,0.0
157,0.9947423764458464,497,733,3074,339,1945,1204,107,634,791,4831,1271,879,761,4619,3729,3401,1473,3844,41.7,23254.0,442,1486,2033,37954,18,38665,16228.0,1,Marion,39437,572.363,3.673,576.036,0.12369233084970271,0.09550561797752809,1.1043631764767876,0.9485332911258837,0.03753825050121346,0.001688297984594281,0.0
158,0.9932950191570882,714,447,1173,185,814,542,71,284,381,1523,589,213,258,2275,1144,1351,882,1542,42.6,29073.0,81,446,441,14248,41,14457,7019.0,1,Washington,14716,562.572,1.334,563.906,0.08718098577829729,0.05491329479768786,1.0679393599101628,0.9824389561323725,0.00748618204715595,0.0005597145455817533,0.0
159,0.9828088411673996,820,2769,6351,1572,6649,2369,817,2453,3589,14139,6219,1891,1999,17237,9858,12972,4270,7300,30.3,23275.0,743,4259,4617,103520,11,104345,39557.0,0,DeKalb,105160,631.307,3.353,634.66,0.07824231799689081,0.10360211787171253,1.0929192426584236,0.8569635027905015,0.0707679028571989,0.0023246005512343924,7.84675291555913e-05
160,0.9816348577601728,240,603,1156,192,889,653,78,746,421,1676,604,394,414,2193,1419,2146,1069,1239,42.8,28055.0,99,402,786,16149,6,16388,6987.0,1,De Witt,16561,397.513,7.5710000000000015,405.084,0.07591668101222242,0.0766941391941392,1.0796953371725804,0.9812624501992032,0.005104581673306773,0.0006225099601593625,0.0008092629482071714
161,0.9871072910491998,1004,1126,3027,334,1789,807,219,1082,725,3293,997,721,830,4208,2883,3614,1994,3255,41.3,27245.0,283,975,1003,33693,10,37689,14231.0,1,Livingston,38950,1044.285,1.642,1045.927,0.12456695285434553,0.06323762550642945,1.0671059270471612,0.9332512249323944,0.0547002597124421,0.0005354895713405981,0.0
162,0.9873599540361964,470,507,1346,347,1164,587,137,683,429,2909,909,533,835,3376,2386,2599,856,1639,39.7,25949.0,125,815,743,23997,0,29956,11494.0,1,Logan,30305,618.059,0.868,618.927,0.13940324282836036,0.07757668451015379,1.0701337667208402,0.8441969686188002,0.1253469010175763,0.001956877535045898,0.0004981142816480467
163,0.98483007474502,1158,3326,5936,1623,9880,2796,1099,18959,8004,22699,9674,3531,2125,38287,16164,23191,5232,7936,32.7,29450.0,719,5287,4224,171960,79,173114,73433.0,1,McLean,169572,1183.378,2.892,1186.27,0.049897530139609174,0.055154977057776944,1.0594905792044662,0.8582082061395481,0.08179569086153246,0.0017949823158814604,0.00019485005402660588
164,0.983178760818163,972,21945,61565,18598,50107,26747,12697,43315,68809,99662,41189,22695,11291,214705,62683,125463,26154,50587,38.8,36237.0,6903,32428,36494,924581,1370,930412,395037.0,0,DuPage,916924,327.499,8.913,336.412,0.07623644981051249,0.07038338602411694,1.0820101213414508,0.813783443306053,0.04823015866024156,0.002222212433818153,0.0003666980874437289
165,0.9925847457627118,237,163,755,117,322,137,22,126,145,577,122,136,109,699,408,628,412,821,43.7,24776.0,32,188,306,6615,19,6649,3212.0,1,Edwards,6721,222.416,0.305,222.721,0.1163895486935867,0.08253477588871716,1.0795162509448224,0.9920513604402323,0.005655762763680831,0.0,0.0
166,0.9948652118100128,352,141,169,56,224,214,31,70,131,574,71,119,128,673,432,438,366,371,45.1,22417.0,17,170,321,5385,0,5385,2599.0,1,Gallatin,5589,323.071,5.1110000000000015,328.182,0.13973799126637554,0.07505070993914807,1.0943361188486536,0.9848942598187311,0.0039652567975830815,0.006231117824773414,0.0
167,0.9891304347826086,609,273,402,83,417,303,45,142,162,672,180,171,159,930,524,851,582,731,43.2,25973.0,117,195,492,8241,25,8322,4008.0,1,Hamilton,8457,434.665,1.226,435.891,0.12256076686066415,0.04513064133016627,1.0975609756097562,0.9939867708959711,0.005051112447384245,0.0009621166566446182,0.0
168,0.9983108108108107,230,51,26,32,130,180,6,49,59,477,81,85,87,401,304,263,253,272,46.6,18515.0,4,156,305,4193,2,4228,2073.0,1,Hardin,4320,177.528,4.051,181.579,0.1656301145662848,0.18102029621503016,1.1108991175769138,0.9796065259117083,0.00791746641074856,0.0011996161228406909,0.0
169,0.943181818181818,85,72,123,7,263,123,13,35,90,398,92,64,104,319,346,295,199,310,47.7,20151.0,0,86,195,4126,0,4331,2053.0,1,Pope,4470,368.77,5.532,374.302,0.14294790343074967,0.10042865890998164,1.0681047018904508,0.9464867380176827,0.036993950674732434,0.0020939972080037225,0.0
170,0.9857108835437008,1047,602,784,255,1252,558,152,365,496,2504,745,502,579,2270,2375,2306,1498,1392,42.4,19775.0,31,1066,1444,24235,0,24783,10848.0,1,Saline,24913,379.819,6.961,386.78,0.14224288204532248,0.13019268163337458,1.104848359810192,0.9506198262015568,0.037519047815164124,0.004983320291586013,0.0
171,0.9967585089141004,383,360,940,124,584,395,18,213,349,1335,356,269,175,1459,1096,960,726,1260,42.7,25594.0,102,297,484,11569,0,11652,5198.0,1,Wabash,11947,223.252,4.254,227.506,0.10698878343399482,0.08742534837425349,1.0763246607312646,0.978204237582494,0.009465092045849253,0.0015630427231677665,0.0
172,0.9918509895227008,704,397,1644,187,843,469,77,255,397,1582,307,362,299,2004,1137,1607,1006,1769,42.4,25427.0,230,383,785,16506,0,16555,8015.0,1,Wayne,16760,713.814,1.672,715.4860000000001,0.1336912286778076,0.05347257171615501,1.0846964740094511,0.9839774951076321,0.0066046966731898235,0.0015900195694716242,0.0
173,0.9927623642943304,874,313,758,213,591,453,75,294,268,1290,410,311,245,1559,1098,1321,948,1169,44.5,23872.0,83,387,762,14130,0,14464,7052.0,1,White,14665,494.766,7.095,501.861,0.12347354138398914,0.08839365839066707,1.0871903750884642,0.9916201117318436,0.004050279329608939,0.0004189944134078212,0.0
174,0.9944803658728908,1069,750,1986,332,2115,791,209,870,747,4012,1176,696,757,4177,3227,3379,1861,2866,42.1,22911.0,389,1723,2093,39216,19,39694,17843.0,1,Franklin,39561,408.889,22.555,431.444,0.12439050818073465,0.1004002088045937,1.1072266421868624,0.9866170435137271,0.0048178643350582475,0.002472660531749471,0.0001274567284406944
175,0.9919311457772996,98,377,308,68,426,234,27,238,214,1380,405,123,346,1297,913,1017,528,489,43.2,21123.0,64,406,540,10939,0,12829,5791.0,1,Johnson,12582,343.915,4.949,348.8640000000001,0.15899850203295526,0.10293806806172057,1.0923301947161532,0.905276541640178,0.09035282898919263,0.0010330578512396695,0.0
176,0.9640468227424748,223,537,384,54,678,599,65,248,314,1408,732,298,281,1676,1246,1216,700,983,43.7,21230.0,100,625,895,14794,14,15016,6404.0,1,Massac,15429,237.218,4.596,241.814,0.17852424985846385,0.08761755485893417,1.1095038529133432,0.9318259443951089,0.061616230616845416,0.0003415533847940433,0.0
177,0.9871458314474518,599,1811,2547,534,3691,1239,402,1668,1722,8949,2874,1168,2010,9082,6456,7347,2905,3424,41.0,24465.0,336,2560,2937,65283,31,67121,30151.0,1,Williamson,66357,420.149,24.203000000000007,444.352,0.1028251950426224,0.070446735395189,1.0893494477888577,0.9412674348089751,0.04375379017586416,0.002698605215281989,0.00021224984839296544
178,0.982620320855615,391,2230,2538,874,3041,2145,265,1111,1744,5440,2351,1034,723,6911,4208,5733,3038,3997,37.2,32187.0,343,1242,2035,50053,0,50277,21519.0,1,Grundy,50063,418.043,12.404000000000002,430.447,0.07507953340402969,0.07843364197530864,1.0723233372625018,0.9531784005468216,0.01469583048530417,0.0010856017047967512,0.0
179,0.9823944937511321,563,3319,8240,2279,7076,4699,1021,5147,5891,13490,4049,2936,2560,24300,8036,16438,5262,7234,33.8,38514.0,744,2659,2737,119786,22,120036,49845.0,1,Kendall,114736,320.335,1.985,322.32,0.06340318882312164,0.05993003559592488,1.0512580769038118,0.8553253733374154,0.06659693165969316,0.0015988025989046501,0.0
180,0.99027519139251,468,942,2465,514,1780,848,165,640,930,4258,932,753,870,4472,3159,3163,1621,3150,42.2,24137.0,167,946,1664,34089,17,36323,14625.0,1,Fulton,37069,865.595,16.979,882.574,0.12334395760531469,0.07877604166666667,1.0814632286074686,0.956398183489817,0.035940155462067816,0.0007522358119967682,0.0010587022539213773
