,unnamed:_0,target_2020,fip,"total_production,_transportation,_and_material_moving_occupations",median_age:_total,median_income,in_civilian_labor_force,under_19_no_health_insurance_coverage,19_to_34_years_no_health_insurance_coverage,35_to_64_years_no_health_insurance_coverage,health_insurance_total,65_years_and_over_no_health_insurance_coverage,total_population_estimate,state_fip,county_fip,FIPS,Total Areami²,percent_no_hs,pop_density,unemp_rate,uninsured_rate,total_agriculture_percentage,total_construction_percentage,total_manufacturing_percentage,total_wholesale_trade_percentage,total_retail_trade_percentage,transportation_warehousing_utilities_percentage,total_information_percentage,total_finance_and_real_estate_percentage,total_scientific_administrative_and_waste_management_services_percentage,total_educational_healthcare_and_social_assistance_percentage,total_arts_and_entertainment_percentage,total_other_services_percentage,total_public_administration_percentage,total_management_business_science_and_arts_occupations_percentage,total_service_occupations_percentage,total_sales_and_office_occupations_percentage,total_natural_resources_and_maintenance_occupations_percentage,"total_production,_transportation,_and_material_moving_occupations_percentage",percent_white,percent_black,percent_american_indian_and_alaska_native,percent_pacific_islander
77,77,1,17021,2724,43.4,30053,15201,173,430,741,31256,13,32931,17,21,17021,715.64,1.1030200633579725,46.0161533732044,0.03269521741990659,192.0,0.048220511808433654,0.0586145648312611,0.12722847181106506,0.02026182487994211,0.09137556739688178,0.06960068416551543,0.020656535754226695,0.04026050917702783,0.05539109269127031,0.25097033089928295,0.07085060193408328,0.05354910861127558,0.06032497861982764,0.3104401026248273,0.17531741332807052,0.18682981382803762,0.11551871587395567,0.1791987369252023,0.9759798501044354,0.013392308637424745,0.0030716304214276936,0.0011057869517139699
78,78,1,17023,1845,42.3,31515,8016,125,232,365,15505,0,15716,17,23,17023,504.818,1.071839868384974,31.132011933013484,0.05538922155688623,103.14285714285714,0.05713572854291417,0.058383233532934134,0.20409181636726548,0.020459081836327345,0.09855289421157684,0.060129740518962076,0.016716566866267466,0.040419161676646706,0.04952594810379241,0.2037175648702595,0.053393213572854294,0.04565868263473054,0.03642714570858283,0.26185129740518964,0.1686626746506986,0.18350798403193613,0.10042415169660679,0.23016467065868262,0.9802279899529851,0.006891221742770658,0.000644039415212211,0.0
79,79,1,17025,1797,42.6,26802,6348,117,220,497,13119,3,13287,17,25,17025,469.592,1.1202612979224673,28.29477503875705,0.0500945179584121,119.14285714285714,0.06868304977945809,0.054820415879017016,0.2380277252678009,0.01622558286074354,0.09845620667926906,0.04521109010712035,0.009136735979836169,0.04174543163201008,0.037019533711405164,0.22605545053560178,0.036546943919344675,0.04410838059231254,0.03386893509766856,0.24243856332703215,0.14350976685570258,0.1781663516068053,0.10270951480781348,0.2830812854442344,0.9859611231101512,0.008253625424251775,0.002468373958654736,0.0
80,80,1,17027,3351,40.6,34187,19151,235,396,707,35508,0,37634,17,27,17027,503.271,1.0991392215568863,74.77879710931089,0.025847214244686962,191.14285714285714,0.048613649417784975,0.08772387864863454,0.11555532348180252,0.03717821523680226,0.08949924285938071,0.05179886167824135,0.015403895357944754,0.05179886167824135,0.07748942613962717,0.2451046942718396,0.06835152211372775,0.03613388334812803,0.04950133152315806,0.3620176492089186,0.15597096757349485,0.17048718082606654,0.1106991801994674,0.17497780794736567,0.9513873893327575,0.03503562945368171,0.0025912329950334703,0.0
81,81,1,17029,4707,35.7,25029,26492,390,1470,1150,50657,97,51353,17,29,17029,510.077,1.0863444677042566,100.676956616354,0.05654537218783029,430.0,0.024233730937641553,0.046542352408274194,0.1451759021591424,0.012079118224369622,0.11203382153102824,0.03106598218330062,0.02630982938245508,0.04239015551864714,0.058545976143741504,0.2837460365393326,0.0942548693945342,0.043786803563339874,0.023290049826362676,0.31345311792239167,0.18250792692133475,0.1985127585686245,0.07130454476823192,0.1776762796315869,0.9431038912274461,0.039900397225351276,0.0021936325369063853,0.00039524910574889827
82,82,0,17031,357789,36.8,32955,2760337,40814,177415,225708,5151562,9213,5198275,17,31,17031,1634.859,1.128744310921915,3179.647296800519,0.06992153494301602,63419.57142857143,0.0016030651329891966,0.043395063718669136,0.08954015397395318,0.025464644353207597,0.08830081254571452,0.06823623347439099,0.01949798158703086,0.07541434252411934,0.1372835997923442,0.21234218865305216,0.0900672635261564,0.0457799174521082,0.033153198323248215,0.38113860735120386,0.16468786238781713,0.1998321219474289,0.054802004248032034,0.12961786912250206,0.5822598443994391,0.24058958099149905,0.0029467587432432645,0.00039168907713152374
83,83,1,17033,1656,41.8,26611,8075,202,304,513,16659,1,18972,17,33,17033,445.818,1.1499709639953541,42.55548228200746,0.05325077399380805,145.57142857142858,0.04297213622291022,0.06315789473684211,0.20891640866873065,0.011269349845201239,0.08520123839009287,0.03752321981424148,0.0134984520123839,0.04780185758513932,0.04780185758513932,0.23046439628482973,0.05089783281733746,0.054860681114551085,0.05238390092879257,0.2887925696594427,0.18142414860681114,0.18105263157894738,0.09040247678018576,0.20507739938080496,0.9246016743181205,0.06648663246016744,0.0008101539292465569,0.0007561436672967864
84,84,1,17035,1209,42.5,29450,5563,70,203,266,10711,29,10836,17,35,17035,347.003,1.0940249507550885,31.22739572856719,0.030019773503505303,77.0,0.03685062016897358,0.07082509437353945,0.2092396189106597,0.04116483911558511,0.1051590868236563,0.047815926658277906,0.010605788243753371,0.04817544490382887,0.035592306309545206,0.22703577206543232,0.07244292647851878,0.04368146683444185,0.02139133561028222,0.26406615135718137,0.1642998382167895,0.18479237821319433,0.13949307927377314,0.21732877943555634,0.9890254197542444,0.0007503986492824313,0.00037519932464121565,0.0005627989869618235
85,85,0,17037,8348,31.1,28262,57136,364,3082,2015,103654,4,104366,17,37,17037,634.66,1.0769919864486286,164.44395424321684,0.06328759451134136,780.1428571428571,0.02154508541024923,0.05031853822458695,0.11376365163819659,0.026025623074768973,0.1195043405208625,0.05362643517222067,0.015156818818258191,0.04487538504620554,0.07996709605152619,0.2442593111173341,0.10144217306076729,0.036036824418930274,0.03019112293475217,0.3197808737048446,0.18816507980957714,0.20141416970036405,0.08124474936992439,0.14610753290394848,0.8608568397894241,0.08110709515203897,0.0010018071815824626,0.0
86,86,1,17039,1349,43.6,29287,8324,22,298,327,15649,3,15932,17,39,17039,405.084,1.0847904402073631,39.33011424790907,0.0478135511773186,92.42857142857143,0.032556463238827486,0.07328207592503604,0.10451705910619895,0.026309466602594905,0.11809226333493512,0.06210956271023546,0.012373858721768381,0.09226333493512734,0.06619413743392599,0.20410860163382988,0.06859682844786161,0.06451225372417108,0.02727054300816915,0.30670350792888035,0.16158097068716962,0.20555021624219125,0.11629024507448342,0.16206150888995674,0.9798335467349552,0.005441741357234315,0.00044814340588988477,0.0007682458386683739
87,87,1,17041,2190,37.8,30459,9909,953,886,862,19464,151,19623,17,41,17041,417.224,1.1677724395637916,47.03228960941844,0.03905540417801998,385.85714285714283,0.04611968917146029,0.07397315571702492,0.1971944696740337,0.03219295589867797,0.10656978504389948,0.05812897366030881,0.015137753557372086,0.053183974164900595,0.02855989504490867,0.19709355131698456,0.07952366535472802,0.04793621959834494,0.025330507619335956,0.24624079119991926,0.14845090321929558,0.2293874255727117,0.11585427389242103,0.22101120193763246,0.9697595211064093,0.006966663226339148,0.006708638662400661,0.0007224687790277634
88,88,0,17043,55984,39.3,41943,512380,7348,16824,22938,923090,1667,929060,17,43,17043,336.412,1.069976702224222,2761.6731864499484,0.040659276318357467,6730.0,0.002222959522229595,0.04720910261914985,0.11638237245794138,0.03891838088918381,0.09542136695421367,0.06033607869159608,0.022235450251766268,0.0848569421132753,0.14229282954057534,0.20290994964674655,0.08124438893009095,0.043151567196221555,0.022159334868652174,0.44796244974433036,0.12280729146336704,0.22680237323861197,0.05250595261329482,0.10926265662203834,0.7906078437454306,0.049577283180390196,0.002233220933787658,0.00046746985816388477
89,89,1,17045,2054,45.2,27974,8667,174,242,425,17119,4,17407,17,45,17045,623.996,1.0992493085736863,27.896012153924065,0.05180569978077766,120.14285714285714,0.07488173531787239,0.04834429445021345,0.19799238490827276,0.01719164647513557,0.10395754009461175,0.042806045921310716,0.0032306449751932616,0.04338294680973809,0.04788277373947156,0.22568362755278643,0.05930541133033345,0.041075343256028615,0.042459905388254296,0.27079727702780665,0.16533979462328371,0.16983962155301718,0.10522672204915196,0.23699088496596285,0.992446520209883,0.0030559880066885776,0.0006919218128351496,0.0
90,90,1,17047,825,43.5,29449,3093,48,142,211,6428,0,6455,17,47,17047,222.721,1.0801594331266609,28.98244889345863,0.05302295505981248,57.285714285714285,0.11833171677982542,0.05399288716456515,0.21370837374717103,0.029421273844164243,0.10313611380536696,0.05657937277723893,0.007112835434852894,0.032654380860006466,0.03427093436792758,0.17200129324280633,0.041060459101196246,0.05754930488199159,0.027158098933074686,0.2505657937277724,0.12124151309408342,0.15260265114775298,0.1558357581635952,0.2667313288069835,0.9820867379006913,0.008956631049654306,0.006128221244500315,0.0
91,91,1,17049,3260,39.4,30369,17770,235,594,736,33733,4,34137,17,49,17049,480.006,1.0693785020745112,71.11786102673717,0.02763083849184018,223.57142857142858,0.03742262239729882,0.07163759144625774,0.14710185706246484,0.037703995498030385,0.12920652785593698,0.05385481148002251,0.009341586944288126,0.04186831738885762,0.05936972425436128,0.21626336522228476,0.08097917839054586,0.06257737760270118,0.025042205965109737,0.31074845244794597,0.15419245920090038,0.21547552054023636,0.10849746764209342,0.18345526167698367,0.9795387344766411,0.006830277942046127,0.0008870490833826139,0.0
92,92,1,17051,1806,41.9,24407,9285,277,475,882,19948,10,21565,17,51,17051,725.343,1.1619943801868915,29.730761860250944,0.05654281098546042,233.42857142857142,0.0670974690360797,0.05912762520193861,0.14076467420570812,0.031017770597738286,0.12180936995153473,0.04340333871836295,0.005169628432956382,0.037910608508346794,0.033817985998922995,0.21830910070005385,0.08056004308023694,0.04254173397953689,0.06192784060312332,0.2486806677436726,0.20215401184706516,0.18502961766289713,0.11308562197092084,0.19450726978998384,0.9426363086092099,0.046887367881920196,0.003166177771569586,0.0013037202588815943
93,93,1,17053,1143,43.4,30083,6604,108,235,296,12872,0,13270,17,53,17053,486.242,1.095617529880478,27.29093743444622,0.04512416717141127,91.28571428571429,0.0726832222895215,0.05860084797092671,0.11720169594185342,0.03361599030890369,0.09812235009085403,0.06072077528770442,0.011659600242277407,0.06117504542701393,0.05602665051483949,0.23455481526347668,0.049061175045427015,0.07752877044215627,0.02392489400363416,0.32162325863113267,0.1520290732889158,0.18473652331920049,0.12341005451241671,0.17307692307692307,0.9565349313509823,0.011378290222255935,0.005234013502237731,0.0003034210725934916
94,94,1,17055,2802,42.8,24243,17084,161,1044,1186,38438,33,38923,17,55,17055,431.444,1.110695070524938,90.2156479172268,0.07492390540856943,341.57142857142856,0.05531491453992039,0.05326621400140482,0.11343947553266213,0.020018730976352143,0.1316436431749005,0.0438421915242332,0.009014282369468508,0.04548115195504566,0.04963708733317724,0.234078670100679,0.0836455162725357,0.04261297120112386,0.04308124560992742,0.25292671505502223,0.18654881760711778,0.19655818309529385,0.1250292671505502,0.1640131116834465,0.9794074112545119,0.008673297151315276,0.00241501986548599,0.000701134799657223
95,95,1,17057,2768,43.2,26843,16039,241,509,1254,32562,13,35092,17,57,17057,882.574,1.1135086271273043,39.76097188451054,0.0637820312987094,286.2857142857143,0.03435376270341044,0.0580460128436935,0.12388552902300642,0.026123823180996323,0.10798678221834279,0.05243469044204751,0.016709271151568054,0.03516428705031486,0.06253507076501029,0.2635451087973066,0.06353263919196958,0.044952927239852856,0.04694806409377143,0.30020574848806036,0.1907849616559636,0.16908784836959911,0.10356007232371095,0.1725793378639566,0.952576129311589,0.03824505700678309,0.004762592004618271,0.0006061480733150526
96,96,1,17059,426,45.6,26342,2229,8,39,101,5064,2,5064,17,59,17059,328.182,1.130939524838013,15.43046236539481,0.047106325706594884,21.142857142857142,0.08389412292507852,0.07133243606998654,0.1117092866756393,0.02557200538358008,0.1395244504262001,0.09825033647375504,0.0026917900403768506,0.02288021534320323,0.039030955585464336,0.23822341857335128,0.03947958725886048,0.026917900403768506,0.05338716913414087,0.253028263795424,0.17676087931807985,0.1727231942575146,0.15926424405563033,0.1911170928667564,0.9854838709677419,0.005241935483870968,0.005241935483870968,0.0
97,97,1,17061,1288,42.5,25938,6314,91,272,391,12849,4,13132,17,61,17061,546.272,1.0941516709511567,24.039306426102744,0.025498891352549888,107.71428571428571,0.06050047513462148,0.07348748812163447,0.13604687994931897,0.017104846373139058,0.14048146974976244,0.04814697497624327,0.008235666772252138,0.03595185302502376,0.05638264174849541,0.23867595818815332,0.06620209059233449,0.04767184035476718,0.04561292366170415,0.24770351599619891,0.23218245169464682,0.18815331010452963,0.10247070003167565,0.2039911308203991,0.9783912642263919,0.014149492463857275,0.0,0.000538295908951092
98,98,1,17063,4693,37.9,40057,26458,395,553,915,50343,0,50666,17,63,17063,430.447,1.067933013787798,117.70554795363888,0.041613122685010204,266.14285714285717,0.013606470632700884,0.09573663920175372,0.11361402978305238,0.028875954342731876,0.13334341220046866,0.09543427318769371,0.012661576838763323,0.036510696197747376,0.07494897573512738,0.20647819185123592,0.0645551440018142,0.05170458840426336,0.030916924937637008,0.29246352709955403,0.15314838612139994,0.21014437977171366,0.12525512132436314,0.17737546299795903,0.9503859761981345,0.013991637182373754,0.0007036024445159215,0.00038195561273721455
99,99,1,17065,618,43.6,28482,3669,102,102,233,8100,0,8176,17,65,17065,435.891,1.1286701208981003,18.756982823687572,0.02998092123194331,62.42857142857143,0.2044153720359771,0.03134369037884982,0.10793131643499591,0.01062959934587081,0.06677568819841918,0.05423821204687926,0.0010902153175252113,0.029708367402562007,0.035431997819569364,0.27773235213954756,0.052875442899972744,0.05178522758244753,0.04606159716544017,0.3194330880348869,0.17388934314527119,0.1264649768329245,0.18179340419732898,0.16843826655764513,0.9924168297455969,0.004036203522504892,0.0,0.0
100,100,1,17067,1635,46.0,29026,8617,26,177,330,17784,9,17983,17,67,17067,814.396,1.0656167979002624,22.081395291725403,0.056168039921086224,76.14285714285714,0.07067424857839155,0.061158175699199256,0.13461761633979344,0.04247417894859,0.11953115933619589,0.07636068237205523,0.01241731461065336,0.03411860276198213,0.056051990251827784,0.22327956365324358,0.046768016711152376,0.04224207961007311,0.024138331205756064,0.2817685969594987,0.13960775211790646,0.2026227225252408,0.13009167923871418,0.18974120923755367,0.9888198757763975,0.0061547148503670246,0.00022586109542631282,0.0
101,101,1,17069,271,46.8,23420,1516,0,159,153,3841,0,3939,17,69,17069,181.579,1.2036108324974926,21.693037190424,0.1358839050131926,44.57142857142857,0.1695250659630607,0.04287598944591029,0.08311345646437995,0.008575197889182058,0.05079155672823219,0.09960422163588391,0.0,0.017150395778364115,0.005277044854881266,0.2757255936675462,0.0395778364116095,0.02836411609498681,0.04353562005277045,0.23878627968337732,0.16490765171503957,0.11873350923482849,0.1629287598944591,0.1787598944591029,0.9696032972694487,0.027563111798042245,0.0018031942297784646,0.0
102,102,1,17071,614,50.0,27336,3485,41,156,193,6754,2,6809,17,71,17071,395.22,1.0880614657210401,17.228379130610797,0.054806312769010046,55.714285714285715,0.06829268292682927,0.07718794835007174,0.17560975609756097,0.033285509325681494,0.07862266857962698,0.06169296987087518,0.021233859397417502,0.04390243902439024,0.04820659971305596,0.19971305595408895,0.05308464849354376,0.0593974175035868,0.02496413199426112,0.3101865136298422,0.14691535150645624,0.16355810616929697,0.14835007173601147,0.17618364418938307,0.9928304705003734,0.0013442867811799852,0.0,0.0
103,103,1,17073,4253,43.1,31155,24090,234,760,1174,48549,34,49267,17,73,17073,825.643,1.0879562677156245,59.671068488438706,0.045454545454545456,309.7142857142857,0.03391448733914487,0.07779161477791614,0.15990037359900375,0.028850145288501453,0.11556662515566625,0.06450809464508095,0.01610626816106268,0.04470734744707348,0.06077210460772105,0.18821087588210875,0.07085927770859278,0.04599418845994188,0.04736405147364051,0.29149024491490244,0.1540058115400581,0.21926110419261105,0.1132420091324201,0.17654628476546286,0.9523936826519701,0.01928929834663157,0.0010693427654849057,0.0
104,104,1,17075,2447,44.4,26890,13570,265,509,811,27382,6,27812,17,75,17075,1118.927,1.1051429151647458,24.85595575046451,0.049594694178334564,226.42857142857142,0.0707442888725129,0.06728076639646279,0.10950626381724392,0.04148857774502579,0.09764185703758291,0.06610169491525424,0.007442888725128961,0.05770081061164333,0.040014738393515104,0.2429624170965365,0.06993367722918202,0.05121591746499631,0.028371407516580693,0.2899042004421518,0.17214443625644804,0.18651436993367723,0.12151805453205601,0.18032424465733235,0.9432842382941306,0.008793141349747197,0.0007327617791455998,0.0
105,105,0,17077,3512,31.9,21117,27301,480,1863,1305,57450,14,57977,17,77,17077,602.379,1.0810456024199533,96.24671510793038,0.08593091828138164,521.1428571428571,0.02219698912127761,0.04150031134390682,0.06497930478737042,0.011977583238709205,0.10930002564008644,0.04135379656422842,0.006666422475367203,0.03596937841104721,0.05655470495586242,0.34214863924398375,0.08772572433244204,0.04432072085271602,0.04937548075162082,0.35980367019523096,0.17823522947877368,0.18519468151349766,0.062195523973480826,0.12863997655763526,0.7860457673227716,0.15510037161501397,0.002969363987126829,0.0011023986059991821
106,106,1,17079,979,43.1,26881,4622,85,220,325,9532,0,9594,17,79,17079,498.12,1.102277802590442,19.260419176102143,0.049762007788836,90.0,0.08221549112938122,0.05149286023366508,0.1784941583729987,0.02617914322803981,0.10341843357853743,0.0783210731285158,0.0025962786672436176,0.04197317178710515,0.0398096062310688,0.1665945478147988,0.08286456079619213,0.04824751189961056,0.048031155344006926,0.23215058416270012,0.16399826914755516,0.2369104283859801,0.10536564257897015,0.21181306793595847,0.992872340425532,0.005,0.00031914893617021275,0.0
107,107,1,17081,3585,40.9,26679,17332,412,751,923,35639,16,37985,17,81,17081,583.784,1.125717739498338,65.06687404930591,0.07165935841218556,298.0,0.022328640664666513,0.05290791599353797,0.13801061620124624,0.03819524578813755,0.11014308792984076,0.06588968382183245,0.00830833141010847,0.036868220632356334,0.04921532425571198,0.24019155319639973,0.07962150934687284,0.05325409646895915,0.033406415878144476,0.27636741287791367,0.16980152319409186,0.18739903069466882,0.0879298407569813,0.2068428340641588,0.8975316661253654,0.08598570964598896,0.0019757497022842917,0.00013532532207426653
108,108,1,17083,1957,42.9,31247,10735,79,421,396,21588,8,21937,17,83,17083,377.128,1.0774624811586604,58.168579368278145,0.03111318118304611,128.0,0.04741499767116907,0.06166744294364229,0.09194224499301351,0.030740568234746156,0.11495109455053563,0.07238006520726595,0.012109920819748486,0.0352119236143456,0.07731718677224034,0.2581276199347927,0.07778295295761528,0.06502095947834187,0.02421984163949697,0.32715416860735913,0.17857475547275267,0.16860735910572894,0.11224965067536097,0.18230088495575222,0.99052022041655,0.004483048472961614,0.0010740636966470533,0.0
109,109,1,17085,1870,49.9,30920,11109,173,319,597,21432,8,21588,17,85,17085,618.728,1.0773045688426013,34.89093753636493,0.03780718336483932,155.57142857142858,0.054820415879017016,0.07714465748492214,0.13439553515167882,0.024034566567647853,0.1064002160410478,0.05536051849851472,0.021604104779908182,0.05599063822126204,0.06895310108920695,0.17751372760824558,0.11657214870825457,0.045998739760554505,0.02340444684490053,0.2874246106760284,0.18318480511297147,0.2183814924835719,0.1048699252858043,0.1683319830767846,0.9813307130825379,0.005755193711398091,0.0034624742653939734,0.0003743215422047539
110,110,1,17087,399,43.7,28494,3985,62,84,258,10217,5,12494,17,87,17087,348.864,1.1775629887054735,35.81338286552926,0.04291091593475533,57.714285714285715,0.029611041405269763,0.0479297365119197,0.04868255959849435,0.021580928481806774,0.07854454203262233,0.05570890840652447,0.017063989962358847,0.06775407779171895,0.037139272271016315,0.3284818067754078,0.0820577164366374,0.036888331242158096,0.10564617314930991,0.40225846925972397,0.191969887076537,0.1836888331242158,0.07904642409033877,0.1001254705144291,0.8792743618558356,0.11301974634772836,0.0008026970621287526,0.0
111,111,0,17089,46723,37.3,33731,282077,4976,14807,23357,528072,885,531376,17,89,17089,524.201,1.1539588468328936,1013.6874977346475,0.04817478915331629,6162.857142857143,0.005026996174803334,0.06479081952800123,0.15579079471208215,0.03451894340906916,0.10585407530567895,0.0565200282192451,0.015580852036855185,0.06721923446434838,0.1178649801295391,0.17796913608695497,0.0859339825650443,0.04118024511037766,0.02357512310468418,0.3340045448583188,0.1580738592653779,0.2183233656058452,0.07578427167050132,0.16563916944664045,0.7516136470652066,0.05700035072965332,0.005018728188394142,0.00046505589390524873
112,112,1,17091,10814,37.7,27619,53738,470,2645,2455,108580,86,110637,17,91,17091,681.364,1.1179852364095386,162.37576390886514,0.05189995906062749,795.7142857142857,0.015073132606349324,0.052774572927909484,0.14697234731474934,0.026089545572965125,0.11096430831069262,0.060571662510700064,0.013323904871785329,0.043898172615281554,0.058171126577096284,0.26139789348319625,0.07828724552458223,0.03961814730730582,0.04095798131675909,0.2922140757006215,0.17058692173136328,0.19511332762663292,0.08895009118314787,0.20123562469760692,0.8108982035928144,0.1553017042837402,0.002349147858129894,0.00014739751266697375
113,113,0,17093,7884,35.2,40170,68690,1276,2542,2265,125714,205,126054,17,93,17093,322.32,1.0755521898270857,391.08339538346985,0.044329596738972195,869.0,0.009200757024312127,0.06814674625127384,0.10962294365992138,0.034779443878293785,0.11629058087057796,0.05967389721939147,0.01578104527587713,0.06539525403988936,0.09302664143252293,0.22224486824865336,0.08400058232639394,0.03888484495559761,0.0386227980783229,0.38555830543019365,0.13309069733585674,0.23307613917600814,0.08916872907264521,0.11477653224632406,0.8364583503171212,0.07613356594329317,0.001182071641693705,0.0
114,114,1,17095,4145,42.1,25366,22236,194,1141,1011,47703,27,50508,17,95,17095,719.812,1.1094336403957694,70.16832172845132,0.051493074293937756,335.14285714285717,0.02509444144630329,0.052302572405108834,0.09763446663068898,0.0332793667925886,0.1353211009174312,0.08112969958625652,0.012457276488577083,0.03372908796546142,0.04461234034898363,0.27095700665587336,0.07685734844396475,0.049874078071595614,0.035258139953229,0.29758050008994424,0.18425076452599387,0.19553876596510164,0.08472746896923908,0.1864094261557834,0.8712278509081379,0.0904106275324047,0.005120245126695829,0.0
115,115,0,17097,45015,38.4,37491,371283,5798,16420,23192,685292,894,701473,17,97,17097,1368.479,1.0936492190982268,512.5931782657973,0.052135433079349175,6487.142857142857,0.0027095234632342445,0.04747860796212054,0.15432971614644356,0.04166902335953976,0.11243983699765409,0.03964361417032291,0.01572116148598239,0.07288241045240423,0.13386284855487593,0.1840240463473954,0.08049924181823569,0.03920998268167409,0.02339455348076804,0.40838390122898166,0.1428263615624739,0.21761028649305247,0.0578022694279027,0.12124174820824007,0.7807365763606484,0.06959100141429006,0.00317517663939422,0.00041855936273235553
116,116,1,17099,11099,41.9,29484,55208,514,1824,2187,106541,42,109737,17,99,17099,1148.136,1.114086056292462,95.57839837789251,0.0580531806984495,646.4285714285714,0.03428850891175192,0.059429792783654546,0.1393095203593682,0.022043906680191277,0.12393131430227504,0.07866613534270396,0.012117809013186496,0.03930589769598609,0.060444138530647736,0.20839371105636864,0.08830241993913926,0.03736777278655267,0.03834589189972468,0.2627880017388784,0.18881321547601798,0.18890378206057093,0.10040211563541515,0.201039704390668,0.9421630195820153,0.02724413977347569,0.0008070276337393208,0.00017624741426490914
117,117,1,17101,1330,42.4,25994,6558,110,298,616,13675,9,16033,17,101,17101,374.139,1.1512314439946019,42.85305728619577,0.05977432143946325,146.28571428571428,0.06373894480024397,0.0669411405916438,0.13998170173833485,0.03369929856663617,0.0861543153400427,0.04269594388533089,0.007929246721561452,0.055199756023177796,0.06068923452272034,0.23467520585544374,0.05809698078682525,0.03857883501067399,0.0518450747179018,0.3109179627935346,0.19868862458066483,0.1389143031412016,0.08889905458981397,0.20280573345532174,0.8949443561208267,0.0846422893481717,0.010365659777424483,0.0
118,118,1,17103,3040,43.2,30779,15998,111,329,684,31305,8,34389,17,103,17103,728.953,1.1122587877332053,47.175881023879455,0.03500437554694337,160.57142857142858,0.030691336417052132,0.043817977247155894,0.16183272909113638,0.02562820352544068,0.09844980622577822,0.06707088386048256,0.006625828228528566,0.049818727340917614,0.07025878234779348,0.23590448806100764,0.06588323540442555,0.04644330541317665,0.06257032129016127,0.33104138017252155,0.16839604950618828,0.17864733091636453,0.09688711088886111,0.19002375296912113,0.9241844034790869,0.05583756345177665,0.002731023837088491,0.0009202362929319915
119,119,1,17105,3718,42.0,29147,16835,326,510,738,33887,0,36040,17,105,17105,1045.927,1.10092789179838,34.45747169735556,0.05072765072765073,224.85714285714286,0.05797445797445797,0.05743985743985744,0.17398277398277398,0.02649242649242649,0.10044550044550045,0.05619245619245619,0.01092961092961093,0.04651024651024651,0.050608850608850606,0.21728541728541728,0.059162459162459165,0.03575883575883576,0.05648945648945649,0.2438966438966439,0.19257499257499258,0.19364419364419364,0.0983070983070983,0.22084942084942086,0.9409923879334648,0.04285311530871159,5.6385678037778406e-05,0.0
120,120,1,17107,2369,40.1,30474,13164,171,464,507,25735,12,29003,17,107,17107,618.927,1.1128454326805086,46.86013051619981,0.05606198723792161,163.14285714285714,0.041780613795199026,0.06069583713157095,0.11744150714068673,0.030385900941962928,0.10414767547857794,0.07019143117593436,0.01678821027043452,0.05446672743846855,0.050972348830142816,0.23237617745366151,0.06001215436037678,0.044135521118201154,0.06054390762686113,0.29504709814646,0.16575508963840777,0.19834396839866303,0.1048313582497721,0.17996049832877545,0.9101450303180738,0.0710258501471579,0.0025885606893372576,0.0003545973547037339
121,121,1,17109,2011,33.0,21047,14643,137,693,468,30084,3,30479,17,109,17109,590.184,1.0642559262510976,51.643216352866226,0.0740968380796285,185.42857142857142,0.03742402513146213,0.03954107764802295,0.07368708597964897,0.017892508365772043,0.12586218671037355,0.029843611281841154,0.01516082769924196,0.036194768831523595,0.04930683603086799,0.3255480434337226,0.10045755651164379,0.0380386532814314,0.03694598101481937,0.3205627262173052,0.1850713651574131,0.20576384620637847,0.07716997882947484,0.1373352455097999,0.9228901851040157,0.048619306112815674,0.0011126470885734516,0.0
122,122,1,17111,22740,40.2,39390,171685,2120,5674,8077,306363,126,307714,17,111,17111,610.813,1.0685438161661576,503.77775194699524,0.041477123802312374,2267.285714285714,0.008177767422896583,0.07005853743774937,0.15040335498150684,0.03657861781751463,0.1187057692867752,0.04760462474881323,0.01757870518682471,0.06794420013396628,0.10209395113143256,0.18797798293386142,0.07672190348603547,0.04772111716224481,0.026956344468066516,0.36213996563473805,0.14779974954131112,0.23304307306986632,0.08308821388007107,0.1324518740717011,0.941184462995059,0.014849696941578821,0.0009776078102579227,0.00018557978770997855
123,123,0,17113,8740,33.1,33417,91627,1163,3028,2527,171425,93,172578,17,113,17113,1186.27,1.0405223645677328,145.47952826928102,0.0318901633797898,959.7142857142857,0.00989882894779923,0.0402283169808026,0.058126971307584006,0.017407532714156307,0.10929092952950549,0.03696508671024916,0.01207067785696356,0.17949949250766695,0.08019470243487181,0.2566710685714909,0.10276446898839861,0.03724884586421033,0.02774291420651118,0.42088030820609645,0.1697534569504622,0.22649437392908203,0.055594966549161275,0.09538673098540823,0.8529547909273261,0.0855933913332463,0.002106749908015145,0.00019583872384366135
124,124,1,17115,8478,41.1,28225,50321,643,1709,2194,103150,55,105528,17,115,17115,585.865,1.0958446238703732,180.12340726959283,0.07619085471274419,649.4285714285714,0.018521094572842352,0.04817074382464578,0.16529878182071103,0.020567953737008406,0.10989447745474057,0.057769122235249694,0.012738220623596511,0.0457661811172274,0.06583732437749647,0.21066751455654698,0.0834840325112776,0.05162854474275153,0.033465153713161506,0.30092804197054907,0.17459907394527135,0.19830686989527235,0.08149679060432026,0.16847836887184278,0.824078160735064,0.15706375636961842,0.0024976928941138708,0.00019058700798459254
