,year,FIPS,office,state,dem_votes,rep_votes,county
0,2004,17109.0,PRESIDENT,IL,7119.0,7656.0,MCDONOUGH
0,2004,17111.0,PRESIDENT,IL,50330.0,76412.0,MCHENRY
0,2004,17113.0,PRESIDENT,IL,29877.0,41276.0,MCLEAN
0,2004,17115.0,PRESIDENT,IL,23341.0,28118.0,MACON
0,2004,17117.0,PRESIDENT,IL,11193.0,11413.0,MACOUPIN
0,2004,17119.0,PRESIDENT,IL,63399.0,59384.0,MADISON
0,2004,17121.0,PRESIDENT,IL,7694.0,9413.0,MARION
0,2004,17123.0,PRESIDENT,IL,2806.0,3734.0,MARSHALL
0,2004,17125.0,PRESIDENT,IL,3215.0,3907.0,MASON
0,2004,17127.0,PRESIDENT,IL,2805.0,4578.0,MASSAC
0,2004,17129.0,PRESIDENT,IL,2137.0,4408.0,MENARD
0,2004,17131.0,PRESIDENT,IL,4512.0,4405.0,MERCER
0,2004,17133.0,PRESIDENT,IL,6788.0,9468.0,MONROE
0,2004,17135.0,PRESIDENT,IL,5979.0,6851.0,MONTGOMERY
0,2004,17137.0,PRESIDENT,IL,5650.0,9392.0,MORGAN
0,2004,17139.0,PRESIDENT,IL,2388.0,4028.0,MOULTRIE
0,2004,17141.0,PRESIDENT,IL,9018.0,14918.0,OGLE
0,2004,17143.0,PRESIDENT,IL,41121.0,41051.0,PEORIA
0,2004,17145.0,PRESIDENT,IL,4770.0,5589.0,PERRY
0,2004,17147.0,PRESIDENT,IL,3124.0,5392.0,PIATT
0,2004,17149.0,PRESIDENT,IL,2849.0,5032.0,PIKE
0,2004,17151.0,PRESIDENT,IL,918.0,1500.0,POPE
0,2004,17153.0,PRESIDENT,IL,1372.0,1720.0,PULASKI
0,2004,17155.0,PRESIDENT,IL,1704.0,1623.0,PUTNAM
0,2004,17157.0,PRESIDENT,IL,6771.0,8076.0,RANDOLPH
0,2004,17159.0,PRESIDENT,IL,2529.0,5153.0,RICHLAND
0,2004,17161.0,PRESIDENT,IL,39880.0,29663.0,ROCK ISLAND
0,2004,17163.0,PRESIDENT,IL,62410.0,50203.0,ST. CLAIR
0,2004,17165.0,PRESIDENT,IL,4697.0,7057.0,SALINE
0,2004,17167.0,PRESIDENT,IL,38630.0,55904.0,SANGAMON
0,2004,17169.0,PRESIDENT,IL,1594.0,2403.0,SCHUYLER
0,2004,17171.0,PRESIDENT,IL,927.0,1696.0,SCOTT
0,2004,17173.0,PRESIDENT,IL,3744.0,6753.0,SHELBY
0,2004,17175.0,PRESIDENT,IL,1189.0,1841.0,STARK
0,2004,17177.0,PRESIDENT,IL,8913.0,12212.0,STEPHENSON
0,2004,17179.0,PRESIDENT,IL,25814.0,36058.0,TAZEWELL
0,2004,17181.0,PRESIDENT,IL,3735.0,5333.0,UNION
0,2004,17183.0,PRESIDENT,IL,14726.0,18731.0,VERMILION
0,2004,17185.0,PRESIDENT,IL,1752.0,4212.0,WABASH
0,2004,17187.0,PRESIDENT,IL,3938.0,4474.0,WARREN
0,2004,17189.0,PRESIDENT,IL,2986.0,5072.0,WASHINGTON
0,2004,17191.0,PRESIDENT,IL,2139.0,6102.0,WAYNE
0,2004,17193.0,PRESIDENT,IL,3071.0,5180.0,WHITE
0,2004,17195.0,PRESIDENT,IL,13723.0,12959.0,WHITESIDE
0,2004,17197.0,PRESIDENT,IL,115625.0,129098.0,WILL
0,2004,17199.0,PRESIDENT,IL,11685.0,18086.0,WILLIAMSON
0,2004,17201.0,PRESIDENT,IL,59740.0,60782.0,WINNEBAGO
0,2004,17203.0,PRESIDENT,IL,6005.0,12698.0,WOODFORD
0,2004,26001.0,PRESIDENT,MI,2871.0,3592.0,ALCONA
0,2004,26003.0,PRESIDENT,MI,2395.0,2318.0,ALGER
0,2004,26005.0,PRESIDENT,MI,19355.0,34022.0,ALLEGAN
0,2004,26007.0,PRESIDENT,MI,7407.0,7665.0,ALPENA
0,2004,26009.0,PRESIDENT,MI,5072.0,8379.0,ANTRIM
0,2004,26011.0,PRESIDENT,MI,4076.0,4071.0,ARENAC
0,2004,26013.0,PRESIDENT,MI,1660.0,1977.0,BARAGA
0,2004,26015.0,PRESIDENT,MI,11312.0,18638.0,BARRY
0,2004,26017.0,PRESIDENT,MI,31049.0,25448.0,BAY
0,2004,26019.0,PRESIDENT,MI,4383.0,5284.0,BENZIE
0,2004,26021.0,PRESIDENT,MI,32846.0,41076.0,BERRIEN
0,2004,26023.0,PRESIDENT,MI,7004.0,10784.0,BRANCH
0,2004,26025.0,PRESIDENT,MI,29891.0,32093.0,CALHOUN
0,2004,26027.0,PRESIDENT,MI,9537.0,12964.0,CASS
0,2004,26029.0,PRESIDENT,MI,5729.0,8214.0,CHARLEVOIX
0,2004,26031.0,PRESIDENT,MI,5941.0,7798.0,CHEBOYGAN
0,2004,26033.0,PRESIDENT,MI,7203.0,9122.0,CHIPPEWA
0,2004,26035.0,PRESIDENT,MI,6984.0,7088.0,CLARE
0,2004,26037.0,PRESIDENT,MI,15483.0,21989.0,CLINTON
0,2004,26039.0,PRESIDENT,MI,3126.0,4017.0,CRAWFORD
0,2004,26041.0,PRESIDENT,MI,9381.0,9680.0,DELTA
0,2004,26043.0,PRESIDENT,MI,5650.0,7734.0,DICKINSON
0,2004,26045.0,PRESIDENT,MI,25411.0,29781.0,EATON
0,2004,26047.0,PRESIDENT,MI,6846.0,10332.0,EMMET
0,2004,26049.0,PRESIDENT,MI,128334.0,83870.0,GENESEE
0,2004,26051.0,PRESIDENT,MI,6343.0,6770.0,GLADWIN
0,2004,26053.0,PRESIDENT,MI,4421.0,3935.0,GOGEBIC
0,2004,26055.0,PRESIDENT,MI,18256.0,27446.0,GRAND TRAVERSE
0,2004,26057.0,PRESIDENT,MI,7377.0,9834.0,GRATIOT
0,2004,26059.0,PRESIDENT,MI,7123.0,12804.0,HILLSDALE
0,2004,26061.0,PRESIDENT,MI,6731.0,8889.0,HOUGHTON
0,2004,26063.0,PRESIDENT,MI,7629.0,9671.0,HURON
0,2004,26065.0,PRESIDENT,MI,76877.0,54734.0,INGHAM
0,2004,26067.0,PRESIDENT,MI,10647.0,16621.0,IONIA
0,2004,26069.0,PRESIDENT,MI,6557.0,7301.0,IOSCO
0,2004,26071.0,PRESIDENT,MI,3215.0,3224.0,IRON
0,2004,26073.0,PRESIDENT,MI,12334.0,11754.0,ISABELLA
0,2004,26075.0,PRESIDENT,MI,31025.0,40029.0,JACKSON
0,2004,26077.0,PRESIDENT,MI,61462.0,57147.0,KALAMAZOO
0,2004,26079.0,PRESIDENT,MI,3189.0,5084.0,KALKASKA
0,2004,26081.0,PRESIDENT,MI,116909.0,171201.0,KENT
0,2004,26083.0,PRESIDENT,MI,630.0,781.0,KEWEENAW
0,2004,26085.0,PRESIDENT,MI,2675.0,2503.0,LAKE
0,2004,26087.0,PRESIDENT,MI,18086.0,25556.0,LAPEER
0,2004,26089.0,PRESIDENT,MI,6048.0,7733.0,LEELANAU
0,2004,26091.0,PRESIDENT,MI,20787.0,25675.0,LENAWEE
0,2004,26093.0,PRESIDENT,MI,33991.0,58860.0,LIVINGSTON
0,2004,26095.0,PRESIDENT,MI,1045.0,1749.0,LUCE
0,2004,26097.0,PRESIDENT,MI,2819.0,3706.0,MACKINAC
0,2004,26099.0,PRESIDENT,MI,196160.0,202166.0,MACOMB
0,2004,26101.0,PRESIDENT,MI,6272.0,6295.0,MANISTEE
0,2004,26103.0,PRESIDENT,MI,17412.0,14690.0,MARQUETTE
0,2004,26105.0,PRESIDENT,MI,6333.0,8124.0,MASON
0,2004,26107.0,PRESIDENT,MI,7730.0,9710.0,MECOSTA
0,2004,26109.0,PRESIDENT,MI,5326.0,5942.0,MENOMINEE
0,2004,26111.0,PRESIDENT,MI,18355.0,24369.0,MIDLAND
0,2004,26113.0,PRESIDENT,MI,2319.0,5055.0,MISSAUKEE
0,2004,26115.0,PRESIDENT,MI,36089.0,37470.0,MONROE
0,2004,26117.0,PRESIDENT,MI,11471.0,14968.0,MONTCALM
0,2004,26119.0,PRESIDENT,MI,2196.0,3300.0,MONTMORENCY
0,2004,26121.0,PRESIDENT,MI,44282.0,35302.0,MUSKEGON
0,2004,26123.0,PRESIDENT,MI,9057.0,13608.0,NEWAYGO
0,2004,26125.0,PRESIDENT,MI,319387.0,316633.0,OAKLAND
0,2004,26127.0,PRESIDENT,MI,5441.0,6677.0,OCEANA
0,2004,26129.0,PRESIDENT,MI,5215.0,5454.0,OGEMAW
0,2004,26131.0,PRESIDENT,MI,1863.0,2262.0,ONTONAGON
0,2004,26133.0,PRESIDENT,MI,4467.0,6599.0,OSCEOLA
0,2004,26135.0,PRESIDENT,MI,1792.0,2570.0,OSCODA
0,2004,26137.0,PRESIDENT,MI,4674.0,7470.0,OTSEGO
0,2004,26139.0,PRESIDENT,MI,35552.0,92048.0,OTTAWA
0,2004,26141.0,PRESIDENT,MI,3432.0,3982.0,PRESQUE ISLE
0,2004,26143.0,PRESIDENT,MI,6810.0,7364.0,ROSCOMMON
0,2004,26145.0,PRESIDENT,MI,54887.0,47165.0,SAGINAW
0,2004,26147.0,PRESIDENT,MI,36174.0,42740.0,ST. CLAIR
0,2004,26149.0,PRESIDENT,MI,9648.0,15340.0,ST. JOSEPH
0,2004,26151.0,PRESIDENT,MI,7883.0,12632.0,SANILAC
0,2004,26153.0,PRESIDENT,MI,2137.0,2267.0,SCHOOLCRAFT
0,2004,26155.0,PRESIDENT,MI,16881.0,19407.0,SHIAWASSEE
0,2004,26157.0,PRESIDENT,MI,12631.0,15389.0,TUSCOLA
0,2004,26159.0,PRESIDENT,MI,16151.0,17634.0,VAN BUREN
0,2004,26161.0,PRESIDENT,MI,109953.0,61455.0,WASHTENAW
0,2004,26163.0,PRESIDENT,MI,600047.0,257750.0,WAYNE
0,2004,26165.0,PRESIDENT,MI,6034.0,8966.0,WEXFORD
0,2004,48001.0,PRESIDENT,TX,4678.0,11525.0,ANDERSON
0,2004,48003.0,PRESIDENT,TX,677.0,3837.0,ANDREWS
0,2004,48005.0,PRESIDENT,TX,9302.0,18932.0,ANGELINA
0,2004,48007.0,PRESIDENT,TX,2640.0,6569.0,ARANSAS
0,2004,48009.0,PRESIDENT,TX,878.0,3556.0,ARCHER
0,2004,48011.0,PRESIDENT,TX,170.0,830.0,ARMSTRONG
0,2004,48013.0,PRESIDENT,TX,4421.0,7635.0,ATASCOSA
0,2004,48015.0,PRESIDENT,TX,2582.0,8072.0,AUSTIN
0,2004,48017.0,PRESIDENT,TX,525.0,1882.0,BAILEY
0,2004,48019.0,PRESIDENT,TX,1738.0,6933.0,BANDERA
0,2004,48021.0,PRESIDENT,TX,9794.0,13290.0,BASTROP
0,2004,48023.0,PRESIDENT,TX,467.0,1169.0,BAYLOR
0,2004,48025.0,PRESIDENT,TX,4045.0,5428.0,BEE
0,2004,48027.0,PRESIDENT,TX,27165.0,52135.0,BELL
0,2004,48029.0,PRESIDENT,TX,210976.0,260698.0,BEXAR
0,2004,48031.0,PRESIDENT,TX,1267.0,3277.0,BLANCO
0,2004,48033.0,PRESIDENT,TX,55.0,303.0,BORDEN
0,2004,48035.0,PRESIDENT,TX,1815.0,5737.0,BOSQUE
0,2004,48037.0,PRESIDENT,TX,11880.0,21791.0,BOWIE
0,2004,48039.0,PRESIDENT,TX,28904.0,63662.0,BRAZORIA
0,2004,48041.0,PRESIDENT,TX,16128.0,37594.0,BRAZOS
0,2004,48043.0,PRESIDENT,TX,1729.0,1980.0,BREWSTER
0,2004,48045.0,PRESIDENT,TX,191.0,620.0,BRISCOE
0,2004,48047.0,PRESIDENT,TX,1823.0,845.0,BROOKS
0,2004,48049.0,PRESIDENT,TX,2523.0,11640.0,BROWN
0,2004,48051.0,PRESIDENT,TX,2276.0,4405.0,BURLESON
0,2004,48053.0,PRESIDENT,TX,4147.0,11456.0,BURNET
0,2004,48055.0,PRESIDENT,TX,5052.0,6436.0,CALDWELL
0,2004,48057.0,PRESIDENT,TX,2561.0,4348.0,CALHOUN
0,2004,48059.0,PRESIDENT,TX,1073.0,4542.0,CALLAHAN
0,2004,48061.0,PRESIDENT,TX,33998.0,34801.0,CAMERON
0,2004,48063.0,PRESIDENT,TX,1778.0,2638.0,CAMP
0,2004,48065.0,PRESIDENT,TX,485.0,2450.0,CARSON
0,2004,48067.0,PRESIDENT,TX,4630.0,7383.0,CASS
0,2004,48069.0,PRESIDENT,TX,631.0,1794.0,CASTRO
0,2004,48071.0,PRESIDENT,TX,2953.0,8618.0,CHAMBERS
0,2004,48073.0,PRESIDENT,TX,4439.0,11329.0,CHEROKEE
0,2004,48075.0,PRESIDENT,TX,511.0,1629.0,CHILDRESS
0,2004,48077.0,PRESIDENT,TX,1299.0,3971.0,CLAY
0,2004,48079.0,PRESIDENT,TX,249.0,856.0,COCHRAN
0,2004,48081.0,PRESIDENT,TX,266.0,1338.0,COKE
0,2004,48083.0,PRESIDENT,TX,778.0,3035.0,COLEMAN
0,2004,48085.0,PRESIDENT,TX,68935.0,174435.0,COLLIN
0,2004,48087.0,PRESIDENT,TX,346.0,1051.0,COLLINGSWORTH
0,2004,48089.0,PRESIDENT,TX,2161.0,5488.0,COLORADO
0,2004,48091.0,PRESIDENT,TX,9153.0,31574.0,COMAL
0,2004,48093.0,PRESIDENT,TX,1431.0,3813.0,COMANCHE
0,2004,48095.0,PRESIDENT,TX,270.0,911.0,CONCHO
0,2004,48097.0,PRESIDENT,TX,3142.0,11908.0,COOKE
0,2004,48099.0,PRESIDENT,TX,5122.0,12421.0,CORYELL
0,2004,48101.0,PRESIDENT,TX,214.0,549.0,COTTLE
0,2004,48103.0,PRESIDENT,TX,254.0,1314.0,CRANE
0,2004,48105.0,PRESIDENT,TX,473.0,1248.0,CROCKETT
0,2004,48107.0,PRESIDENT,TX,622.0,1647.0,CROSBY
0,2004,48109.0,PRESIDENT,TX,375.0,407.0,CULBERSON
0,2004,48111.0,PRESIDENT,TX,305.0,1473.0,DALLAM
0,2004,48113.0,PRESIDENT,TX,336641.0,346246.0,DALLAS
0,2004,48115.0,PRESIDENT,TX,1114.0,3419.0,DAWSON
0,2004,48117.0,PRESIDENT,TX,1133.0,4139.0,DEAF SMITH
0,2004,48119.0,PRESIDENT,TX,627.0,1447.0,DELTA
0,2004,48121.0,PRESIDENT,TX,59346.0,140891.0,DENTON
0,2004,48123.0,PRESIDENT,TX,1610.0,5100.0,DEWITT
0,2004,48125.0,PRESIDENT,TX,245.0,815.0,DICKENS
0,2004,48127.0,PRESIDENT,TX,2365.0,1188.0,DIMMIT
0,2004,48129.0,PRESIDENT,TX,349.0,1429.0,DONLEY
0,2004,48131.0,PRESIDENT,TX,2916.0,1160.0,DUVAL
0,2004,48133.0,PRESIDENT,TX,1582.0,5249.0,EASTLAND
0,2004,48135.0,PRESIDENT,TX,8579.0,27502.0,ECTOR
0,2004,48137.0,PRESIDENT,TX,217.0,745.0,EDWARDS
0,2004,48139.0,PRESIDENT,TX,11640.0,34602.0,ELLIS
0,2004,48141.0,PRESIDENT,TX,95142.0,73261.0,EL PASO
0,2004,48143.0,PRESIDENT,TX,2710.0,9506.0,ERATH
0,2004,48145.0,PRESIDENT,TX,2427.0,3454.0,FALLS
0,2004,48147.0,PRESIDENT,TX,4001.0,7893.0,FANNIN
0,2004,48149.0,PRESIDENT,TX,2803.0,7527.0,FAYETTE
0,2004,48151.0,PRESIDENT,TX,758.0,1161.0,FISHER
0,2004,48153.0,PRESIDENT,TX,545.0,2032.0,FLOYD
0,2004,48155.0,PRESIDENT,TX,235.0,347.0,FOARD
0,2004,48157.0,PRESIDENT,TX,68722.0,93625.0,FORT BEND
0,2004,48159.0,PRESIDENT,TX,1011.0,3185.0,FRANKLIN
0,2004,48161.0,PRESIDENT,TX,2070.0,5057.0,FREESTONE
0,2004,48163.0,PRESIDENT,TX,1931.0,1991.0,FRIO
0,2004,48165.0,PRESIDENT,TX,608.0,3540.0,GAINES
0,2004,48167.0,PRESIDENT,TX,43919.0,61290.0,GALVESTON
0,2004,48169.0,PRESIDENT,TX,326.0,1480.0,GARZA
0,2004,48171.0,PRESIDENT,TX,2104.0,9297.0,GILLESPIE
0,2004,48173.0,PRESIDENT,TX,44.0,488.0,GLASSCOCK
0,2004,48175.0,PRESIDENT,TX,1219.0,2267.0,GOLIAD
0,2004,48177.0,PRESIDENT,TX,1709.0,4291.0,GONZALES
0,2004,48179.0,PRESIDENT,TX,1289.0,7260.0,GRAY
0,2004,48181.0,PRESIDENT,TX,13452.0,30777.0,GRAYSON
0,2004,48183.0,PRESIDENT,TX,12306.0,29939.0,GREGG
0,2004,48185.0,PRESIDENT,TX,2713.0,5263.0,GRIMES
0,2004,48187.0,PRESIDENT,TX,10290.0,28208.0,GUADALUPE
0,2004,48189.0,PRESIDENT,TX,2078.0,8025.0,HALE
0,2004,48191.0,PRESIDENT,TX,413.0,860.0,HALL
0,2004,48193.0,PRESIDENT,TX,845.0,2856.0,HAMILTON
0,2004,48195.0,PRESIDENT,TX,240.0,1903.0,HANSFORD
0,2004,48197.0,PRESIDENT,TX,480.0,1214.0,HARDEMAN
0,2004,48199.0,PRESIDENT,TX,5608.0,15030.0,HARDIN
0,2004,48201.0,PRESIDENT,TX,475865.0,584723.0,HARRIS
0,2004,48203.0,PRESIDENT,TX,9642.0,16473.0,HARRISON
0,2004,48205.0,PRESIDENT,TX,315.0,1736.0,HARTLEY
0,2004,48207.0,PRESIDENT,TX,867.0,1539.0,HASKELL
0,2004,48209.0,PRESIDENT,TX,20110.0,27021.0,HAYS
0,2004,48211.0,PRESIDENT,TX,257.0,1380.0,HEMPHILL
0,2004,48213.0,PRESIDENT,TX,8505.0,20210.0,HENDERSON
0,2004,48215.0,PRESIDENT,TX,62369.0,50931.0,HIDALGO
0,2004,48217.0,PRESIDENT,TX,3751.0,9225.0,HILL
0,2004,48219.0,PRESIDENT,TX,1385.0,6160.0,HOCKLEY
0,2004,48221.0,PRESIDENT,TX,4865.0,16280.0,HOOD
0,2004,48223.0,PRESIDENT,TX,3443.0,8582.0,HOPKINS
0,2004,48225.0,PRESIDENT,TX,2921.0,5848.0,HOUSTON
0,2004,48227.0,PRESIDENT,TX,2663.0,7480.0,HOWARD
0,2004,48229.0,PRESIDENT,TX,302.0,577.0,HUDSPETH
0,2004,48231.0,PRESIDENT,TX,7971.0,20065.0,HUNT
0,2004,48233.0,PRESIDENT,TX,1503.0,7839.0,HUTCHINSON
0,2004,48235.0,PRESIDENT,TX,141.0,684.0,IRION
0,2004,48237.0,PRESIDENT,TX,643.0,2470.0,JACK
0,2004,48239.0,PRESIDENT,TX,1296.0,3766.0,JACKSON
0,2004,48241.0,PRESIDENT,TX,4471.0,8347.0,JASPER
0,2004,48243.0,PRESIDENT,TX,378.0,764.0,JEFF DAVIS
0,2004,48245.0,PRESIDENT,TX,47066.0,44423.0,JEFFERSON
0,2004,48247.0,PRESIDENT,TX,1344.0,712.0,JIM HOGG
0,2004,48249.0,PRESIDENT,TX,6824.0,5817.0,JIM WELLS
0,2004,48251.0,PRESIDENT,TX,12325.0,34818.0,JOHNSON
0,2004,48253.0,PRESIDENT,TX,1658.0,4254.0,JONES
0,2004,48255.0,PRESIDENT,TX,1543.0,3114.0,KARNES
0,2004,48257.0,PRESIDENT,TX,8947.0,21304.0,KAUFMAN
0,2004,48259.0,PRESIDENT,TX,2532.0,11434.0,KENDALL
0,2004,48261.0,PRESIDENT,TX,85.0,82.0,KENEDY
0,2004,48263.0,PRESIDENT,TX,138.0,382.0,KENT
0,2004,48265.0,PRESIDENT,TX,4557.0,16538.0,KERR
0,2004,48267.0,PRESIDENT,TX,324.0,1482.0,KIMBLE
0,2004,48269.0,PRESIDENT,TX,18.0,137.0,KING
0,2004,48271.0,PRESIDENT,TX,542.0,1051.0,KINNEY
0,2004,48273.0,PRESIDENT,TX,4550.0,5366.0,KLEBERG
0,2004,48275.0,PRESIDENT,TX,464.0,1081.0,KNOX
0,2004,48277.0,PRESIDENT,TX,5338.0,12054.0,LAMAR
0,2004,48279.0,PRESIDENT,TX,857.0,3410.0,LAMB
0,2004,48281.0,PRESIDENT,TX,1593.0,5422.0,LAMPASAS
0,2004,48283.0,PRESIDENT,TX,1229.0,989.0,LA SALLE
0,2004,48285.0,PRESIDENT,TX,2152.0,5974.0,LAVACA
0,2004,48287.0,PRESIDENT,TX,1899.0,4160.0,LEE
0,2004,48289.0,PRESIDENT,TX,1754.0,5023.0,LEON
0,2004,48291.0,PRESIDENT,TX,6780.0,14821.0,LIBERTY
0,2004,48293.0,PRESIDENT,TX,2752.0,5028.0,LIMESTONE
0,2004,48295.0,PRESIDENT,TX,184.0,1147.0,LIPSCOMB
0,2004,48297.0,PRESIDENT,TX,1036.0,3147.0,LIVE OAK
0,2004,48299.0,PRESIDENT,TX,2257.0,7241.0,LLANO
0,2004,48301.0,PRESIDENT,TX,12.0,65.0,LOVING
0,2004,48303.0,PRESIDENT,TX,22472.0,70135.0,LUBBOCK
0,2004,48305.0,PRESIDENT,TX,490.0,1776.0,LYNN
0,2004,48307.0,PRESIDENT,TX,745.0,2465.0,MCCULLOCH
0,2004,48309.0,PRESIDENT,TX,26760.0,52090.0,MCLENNAN
0,2004,48311.0,PRESIDENT,TX,95.0,467.0,MCMULLEN
0,2004,48313.0,PRESIDENT,TX,1235.0,2837.0,MADISON
0,2004,48315.0,PRESIDENT,TX,1884.0,2441.0,MARION
0,2004,48317.0,PRESIDENT,TX,288.0,1514.0,MARTIN
0,2004,48319.0,PRESIDENT,TX,459.0,1600.0,MASON
0,2004,48321.0,PRESIDENT,TX,4355.0,8119.0,MATAGORDA
0,2004,48323.0,PRESIDENT,TX,5948.0,4025.0,MAVERICK
0,2004,48325.0,PRESIDENT,TX,4322.0,10389.0,MEDINA
0,2004,48327.0,PRESIDENT,TX,331.0,761.0,MENARD
0,2004,48329.0,PRESIDENT,TX,8005.0,36585.0,MIDLAND
0,2004,48331.0,PRESIDENT,TX,3445.0,5291.0,MILAM
0,2004,48333.0,PRESIDENT,TX,416.0,1794.0,MILLS
0,2004,48335.0,PRESIDENT,TX,639.0,1912.0,MITCHELL
0,2004,48337.0,PRESIDENT,TX,1946.0,5910.0,MONTAGUE
0,2004,48339.0,PRESIDENT,TX,28628.0,104654.0,MONTGOMERY
0,2004,48341.0,PRESIDENT,TX,1009.0,4601.0,MOORE
0,2004,48343.0,PRESIDENT,TX,2437.0,2818.0,MORRIS
0,2004,48345.0,PRESIDENT,TX,113.0,564.0,MOTLEY
0,2004,48347.0,PRESIDENT,TX,7152.0,14160.0,NACOGDOCHES
0,2004,48349.0,PRESIDENT,TX,5259.0,10715.0,NAVARRO
0,2004,48351.0,PRESIDENT,TX,2513.0,3159.0,NEWTON
0,2004,48353.0,PRESIDENT,TX,1541.0,3722.0,NOLAN
0,2004,48355.0,PRESIDENT,TX,44439.0,59359.0,NUECES
0,2004,48357.0,PRESIDENT,TX,251.0,2922.0,OCHILTREE
0,2004,48359.0,PRESIDENT,TX,108.0,733.0,OLDHAM
0,2004,48361.0,PRESIDENT,TX,11476.0,20292.0,ORANGE
0,2004,48363.0,PRESIDENT,TX,2816.0,7137.0,PALO PINTO
0,2004,48365.0,PRESIDENT,TX,2958.0,7021.0,PANOLA
0,2004,48367.0,PRESIDENT,TX,8966.0,31795.0,PARKER
0,2004,48369.0,PRESIDENT,TX,389.0,2375.0,PARMER
0,2004,48371.0,PRESIDENT,TX,1242.0,3167.0,PECOS
0,2004,48373.0,PRESIDENT,TX,6964.0,13778.0,POLK
0,2004,48375.0,PRESIDENT,TX,7489.0,21401.0,POTTER
0,2004,48377.0,PRESIDENT,TX,1159.0,715.0,PRESIDIO
0,2004,48379.0,PRESIDENT,TX,1213.0,2998.0,RAINS
0,2004,48381.0,PRESIDENT,TX,7849.0,40520.0,RANDALL
0,2004,48383.0,PRESIDENT,TX,184.0,956.0,REAGAN
0,2004,48385.0,PRESIDENT,TX,325.0,1314.0,REAL
0,2004,48387.0,PRESIDENT,TX,2097.0,3379.0,RED RIVER
0,2004,48389.0,PRESIDENT,TX,1600.0,1777.0,REEVES
0,2004,48391.0,PRESIDENT,TX,1232.0,2212.0,REFUGIO
0,2004,48393.0,PRESIDENT,TX,46.0,461.0,ROBERTS
0,2004,48395.0,PRESIDENT,TX,2979.0,3792.0,ROBERTSON
0,2004,48397.0,PRESIDENT,TX,5320.0,20120.0,ROCKWALL
0,2004,48399.0,PRESIDENT,TX,792.0,3239.0,RUNNELS
0,2004,48401.0,PRESIDENT,TX,4899.0,13390.0,RUSK
0,2004,48403.0,PRESIDENT,TX,1476.0,3138.0,SABINE
0,2004,48405.0,PRESIDENT,TX,1506.0,2235.0,SAN AUGUSTINE
0,2004,48407.0,PRESIDENT,TX,2688.0,5394.0,SAN JACINTO
0,2004,48409.0,PRESIDENT,TX,7764.0,13474.0,SAN PATRICIO
0,2004,48411.0,PRESIDENT,TX,529.0,1894.0,SAN SABA
0,2004,48413.0,PRESIDENT,TX,312.0,1012.0,SCHLEICHER
0,2004,48415.0,PRESIDENT,TX,981.0,4576.0,SCURRY
0,2004,48417.0,PRESIDENT,TX,229.0,1292.0,SHACKELFORD
0,2004,48419.0,PRESIDENT,TX,2951.0,6295.0,SHELBY
0,2004,48421.0,PRESIDENT,TX,124.0,942.0,SHERMAN
0,2004,48423.0,PRESIDENT,TX,19970.0,53392.0,SMITH
0,2004,48425.0,PRESIDENT,TX,831.0,2701.0,SOMERVELL
0,2004,48427.0,PRESIDENT,TX,7199.0,2552.0,STARR
0,2004,48429.0,PRESIDENT,TX,703.0,2803.0,STEPHENS
0,2004,48431.0,PRESIDENT,TX,71.0,544.0,STERLING
0,2004,48433.0,PRESIDENT,TX,250.0,499.0,STONEWALL
0,2004,48435.0,PRESIDENT,TX,280.0,1173.0,SUTTON
0,2004,48437.0,PRESIDENT,TX,626.0,1487.0,SWISHER
0,2004,48439.0,PRESIDENT,TX,207286.0,349462.0,TARRANT
0,2004,48441.0,PRESIDENT,TX,10648.0,37197.0,TAYLOR
0,2004,48443.0,PRESIDENT,TX,159.0,306.0,TERRELL
0,2004,48445.0,PRESIDENT,TX,794.0,3166.0,TERRY
0,2004,48447.0,PRESIDENT,TX,202.0,656.0,THROCKMORTON
0,2004,48449.0,PRESIDENT,TX,3173.0,5709.0,TITUS
0,2004,48451.0,PRESIDENT,TX,9007.0,28185.0,TOM GREEN
0,2004,48453.0,PRESIDENT,TX,197235.0,147885.0,TRAVIS
0,2004,48455.0,PRESIDENT,TX,2204.0,3985.0,TRINITY
0,2004,48457.0,PRESIDENT,TX,2659.0,5043.0,TYLER
0,2004,48459.0,PRESIDENT,TX,4225.0,10232.0,UPSHUR
0,2004,48461.0,PRESIDENT,TX,185.0,1009.0,UPTON
0,2004,48463.0,PRESIDENT,TX,3298.0,5148.0,UVALDE
0,2004,48465.0,PRESIDENT,TX,4757.0,6968.0,VAL VERDE
0,2004,48467.0,PRESIDENT,TX,4822.0,14976.0,VAN ZANDT
0,2004,48469.0,PRESIDENT,TX,8553.0,20875.0,VICTORIA
0,2004,48471.0,PRESIDENT,TX,5977.0,11710.0,WALKER
0,2004,48473.0,PRESIDENT,TX,6145.0,7679.0,WALLER
0,2004,48475.0,PRESIDENT,TX,901.0,2856.0,WARD
0,2004,48477.0,PRESIDENT,TX,3389.0,9597.0,WASHINGTON
0,2004,48479.0,PRESIDENT,TX,23654.0,17753.0,WEBB
0,2004,48481.0,PRESIDENT,TX,4702.0,9288.0,WHARTON
0,2004,48483.0,PRESIDENT,TX,420.0,1960.0,WHEELER
0,2004,48485.0,PRESIDENT,TX,12819.0,32472.0,WICHITA
0,2004,48487.0,PRESIDENT,TX,1284.0,3685.0,WILBARGER
