,year,FIPS,office,state,dem_votes,rep_votes,total_votes,target,win_margin,win_percentage,State,County [2],Population(2010),Land Areami²,Water Areami²,Total Areami²,Latitude,Longitude
2524,2020,48387,PRESIDENT,TX,1246.0,4517.0,5763.0,1,28.379999999999995,78.38,TX,Red River,12860,1036.578,20.158,1056.736,33.61962,-95.04842
2525,2000,48389,PRESIDENT,TX,1872.0,1273.0,3145.0,0,9.520000000000003,59.52,TX,Reeves,13783,2635.375,6.717,2642.092,31.30836,-103.7127
2526,2004,48389,PRESIDENT,TX,1600.0,1777.0,3377.0,1,2.6199999999999974,52.62,TX,Reeves,13783,2635.375,6.717,2642.092,31.30836,-103.7127
2527,2008,48389,PRESIDENT,TX,1606.0,1445.0,3051.0,0,2.6400000000000006,52.64,TX,Reeves,13783,2635.375,6.717,2642.092,31.30836,-103.7127
2528,2012,48389,PRESIDENT,TX,1655.0,1188.0,2843.0,0,8.21,58.21,TX,Reeves,13783,2635.375,6.717,2642.092,31.30836,-103.7127
2529,2016,48389,PRESIDENT,TX,1659.0,1417.0,3076.0,0,3.9299999999999997,53.93,TX,Reeves,13783,2635.375,6.717,2642.092,31.30836,-103.7127
2530,2020,48389,PRESIDENT,TX,1395.0,2254.0,3649.0,1,11.770000000000003,61.77,TX,Reeves,13783,2635.375,6.717,2642.092,31.30836,-103.7127
2531,2000,48391,PRESIDENT,TX,1172.0,1721.0,2893.0,1,9.490000000000002,59.49,TX,Refugio,7383,770.444,47.799,818.243,28.31249,-97.16047
2532,2004,48391,PRESIDENT,TX,1232.0,2212.0,3444.0,1,14.230000000000004,64.23,TX,Refugio,7383,770.444,47.799,818.243,28.31249,-97.16047
2533,2008,48391,PRESIDENT,TX,1382.0,1855.0,3237.0,1,7.310000000000002,57.31,TX,Refugio,7383,770.444,47.799,818.243,28.31249,-97.16047
2534,2012,48391,PRESIDENT,TX,998.0,1663.0,2661.0,1,12.5,62.5,TX,Refugio,7383,770.444,47.799,818.243,28.31249,-97.16047
2535,2016,48391,PRESIDENT,TX,1034.0,1830.0,2864.0,1,13.899999999999999,63.9,TX,Refugio,7383,770.444,47.799,818.243,28.31249,-97.16047
2536,2020,48391,PRESIDENT,TX,1108.0,2210.0,3318.0,1,16.61,66.61,TX,Refugio,7383,770.444,47.799,818.243,28.31249,-97.16047
2537,2000,48393,PRESIDENT,TX,72.0,472.0,544.0,1,36.760000000000005,86.76,TX,Roberts,929,924.058,0.134,924.192,35.83621,-100.80755
2538,2004,48393,PRESIDENT,TX,46.0,461.0,507.0,1,40.93000000000001,90.93,TX,Roberts,929,924.058,0.134,924.192,35.83621,-100.80755
2539,2008,48393,PRESIDENT,TX,41.0,477.0,518.0,1,42.08,92.08,TX,Roberts,929,924.058,0.134,924.192,35.83621,-100.80755
2540,2012,48393,PRESIDENT,TX,33.0,468.0,501.0,1,43.41,93.41,TX,Roberts,929,924.058,0.134,924.192,35.83621,-100.80755
2541,2016,48393,PRESIDENT,TX,20.0,524.0,544.0,1,46.31999999999999,96.32,TX,Roberts,929,924.058,0.134,924.192,35.83621,-100.80755
2542,2020,48393,PRESIDENT,TX,17.0,529.0,546.0,1,46.89,96.89,TX,Roberts,929,924.058,0.134,924.192,35.83621,-100.80755
2543,2000,48395,PRESIDENT,TX,3283.0,3007.0,6290.0,0,2.1899999999999977,52.19,TX,Robertson,16622,855.683,9.670,865.353,31.02548,-96.51494
2544,2004,48395,PRESIDENT,TX,2979.0,3792.0,6771.0,1,6.0,56.0,TX,Robertson,16622,855.683,9.670,865.353,31.02548,-96.51494
2545,2008,48395,PRESIDENT,TX,2675.0,3980.0,6655.0,1,9.799999999999997,59.8,TX,Robertson,16622,855.683,9.670,865.353,31.02548,-96.51494
2546,2012,48395,PRESIDENT,TX,2798.0,4419.0,7217.0,1,11.229999999999997,61.23,TX,Robertson,16622,855.683,9.670,865.353,31.02548,-96.51494
2547,2016,48395,PRESIDENT,TX,2203.0,4668.0,6871.0,1,17.939999999999998,67.94,TX,Robertson,16622,855.683,9.670,865.353,31.02548,-96.51494
2548,2020,48395,PRESIDENT,TX,2374.0,5646.0,8020.0,1,20.400000000000006,70.4,TX,Robertson,16622,855.683,9.670,865.353,31.02548,-96.51494
2549,2000,48397,PRESIDENT,TX,3642.0,13666.0,17308.0,1,28.959999999999994,78.96,TX,Rockwall,78337,127.036,21.681,148.717,32.88921,-96.4075
2550,2004,48397,PRESIDENT,TX,5320.0,20120.0,25440.0,1,29.090000000000003,79.09,TX,Rockwall,78337,127.036,21.681,148.717,32.88921,-96.4075
2551,2008,48397,PRESIDENT,TX,8492.0,23300.0,31792.0,1,23.290000000000006,73.29,TX,Rockwall,78337,127.036,21.681,148.717,32.88921,-96.4075
2552,2012,48397,PRESIDENT,TX,8120.0,27113.0,35233.0,1,26.950000000000003,76.95,TX,Rockwall,78337,127.036,21.681,148.717,32.88921,-96.4075
2553,2016,48397,PRESIDENT,TX,9655.0,28451.0,38106.0,1,24.659999999999997,74.66,TX,Rockwall,78337,127.036,21.681,148.717,32.88921,-96.4075
2554,2020,48397,PRESIDENT,TX,16412.0,36726.0,53138.0,1,19.11,69.11,TX,Rockwall,78337,127.036,21.681,148.717,32.88921,-96.4075
2555,2000,48399,PRESIDENT,TX,969.0,3020.0,3989.0,1,25.709999999999994,75.71,TX,Runnels,10501,1050.945,6.151,1057.096,31.83331,-99.96785
2556,2004,48399,PRESIDENT,TX,792.0,3239.0,4031.0,1,30.349999999999994,80.35,TX,Runnels,10501,1050.945,6.151,1057.096,31.83331,-99.96785
2557,2008,48399,PRESIDENT,TX,720.0,3118.0,3838.0,1,31.239999999999995,81.24,TX,Runnels,10501,1050.945,6.151,1057.096,31.83331,-99.96785
2558,2012,48399,PRESIDENT,TX,519.0,3104.0,3623.0,1,35.67,85.67,TX,Runnels,10501,1050.945,6.151,1057.096,31.83331,-99.96785
2559,2016,48399,PRESIDENT,TX,453.0,3250.0,3703.0,1,37.769999999999996,87.77,TX,Runnels,10501,1050.945,6.151,1057.096,31.83331,-99.96785
2560,2020,48399,PRESIDENT,TX,552.0,3807.0,4359.0,1,37.34,87.34,TX,Runnels,10501,1050.945,6.151,1057.096,31.83331,-99.96785
2561,2000,48401,PRESIDENT,TX,4841.0,11611.0,16452.0,1,20.58,70.58,TX,Rusk,53330,924.027,14.380,938.407,32.10942,-94.75638
2562,2004,48401,PRESIDENT,TX,4899.0,13390.0,18289.0,1,23.209999999999994,73.21,TX,Rusk,53330,924.027,14.380,938.407,32.10942,-94.75638
2563,2008,48401,PRESIDENT,TX,4983.0,13646.0,18629.0,1,23.25,73.25,TX,Rusk,53330,924.027,14.380,938.407,32.10942,-94.75638
2564,2012,48401,PRESIDENT,TX,4451.0,13924.0,18375.0,1,25.78,75.78,TX,Rusk,53330,924.027,14.380,938.407,32.10942,-94.75638
2565,2016,48401,PRESIDENT,TX,3935.0,14675.0,18610.0,1,28.86,78.86,TX,Rusk,53330,924.027,14.380,938.407,32.10942,-94.75638
2566,2020,48401,PRESIDENT,TX,4629.0,16534.0,21163.0,1,28.129999999999995,78.13,TX,Rusk,53330,924.027,14.380,938.407,32.10942,-94.75638
2567,2000,48403,PRESIDENT,TX,1753.0,2764.0,4517.0,1,11.189999999999998,61.19,TX,Sabine,10834,491.390,85.260,576.650,31.3433,-93.85191
2568,2004,48403,PRESIDENT,TX,1476.0,3138.0,4614.0,1,18.010000000000005,68.01,TX,Sabine,10834,491.390,85.260,576.650,31.3433,-93.85191
2569,2008,48403,PRESIDENT,TX,1077.0,3749.0,4826.0,1,27.680000000000007,77.68,TX,Sabine,10834,491.390,85.260,576.650,31.3433,-93.85191
2570,2012,48403,PRESIDENT,TX,807.0,3727.0,4534.0,1,32.2,82.2,TX,Sabine,10834,491.390,85.260,576.650,31.3433,-93.85191
2571,2016,48403,PRESIDENT,TX,614.0,3998.0,4612.0,1,36.69,86.69,TX,Sabine,10834,491.390,85.260,576.650,31.3433,-93.85191
2572,2020,48403,PRESIDENT,TX,669.0,4784.0,5453.0,1,37.730000000000004,87.73,TX,Sabine,10834,491.390,85.260,576.650,31.3433,-93.85191
2573,2000,48405,PRESIDENT,TX,1636.0,2116.0,3752.0,1,6.399999999999999,56.4,TX,San Augustine,8865,530.657,61.640,592.297,31.38244,-94.16318
2574,2004,48405,PRESIDENT,TX,1506.0,2235.0,3741.0,1,9.740000000000002,59.74,TX,San Augustine,8865,530.657,61.640,592.297,31.38244,-94.16318
2575,2008,48405,PRESIDENT,TX,1328.0,2342.0,3670.0,1,13.810000000000002,63.81,TX,San Augustine,8865,530.657,61.640,592.297,31.38244,-94.16318
2576,2012,48405,PRESIDENT,TX,1193.0,2469.0,3662.0,1,17.42,67.42,TX,San Augustine,8865,530.657,61.640,592.297,31.38244,-94.16318
2577,2016,48405,PRESIDENT,TX,910.0,2622.0,3532.0,1,24.239999999999995,74.24,TX,San Augustine,8865,530.657,61.640,592.297,31.38244,-94.16318
2578,2020,48405,PRESIDENT,TX,980.0,3007.0,3987.0,1,25.42,75.42,TX,San Augustine,8865,530.657,61.640,592.297,31.38244,-94.16318
2579,2000,48407,PRESIDENT,TX,2946.0,4623.0,7569.0,1,11.079999999999998,61.08,TX,San Jacinto,26384,569.243,58.668,627.911,30.57421,-95.16285
2580,2004,48407,PRESIDENT,TX,2688.0,5394.0,8082.0,1,16.739999999999995,66.74,TX,San Jacinto,26384,569.243,58.668,627.911,30.57421,-95.16285
2581,2008,48407,PRESIDENT,TX,2721.0,6151.0,8872.0,1,19.33,69.33,TX,San Jacinto,26384,569.243,58.668,627.911,30.57421,-95.16285
2582,2012,48407,PRESIDENT,TX,2410.0,7107.0,9517.0,1,24.680000000000007,74.68,TX,San Jacinto,26384,569.243,58.668,627.911,30.57421,-95.16285
2583,2016,48407,PRESIDENT,TX,2038.0,8059.0,10097.0,1,29.819999999999993,79.82,TX,San Jacinto,26384,569.243,58.668,627.911,30.57421,-95.16285
2584,2020,48407,PRESIDENT,TX,2337.0,10161.0,12498.0,1,31.299999999999997,81.3,TX,San Jacinto,26384,569.243,58.668,627.911,30.57421,-95.16285
2585,2000,48409,PRESIDENT,TX,7840.0,10599.0,18439.0,1,7.479999999999997,57.48,TX,San Patricio,64804,693.451,14.494,707.945,28.01178,-97.51716
2586,2004,48409,PRESIDENT,TX,7764.0,13474.0,21238.0,1,13.439999999999998,63.44,TX,San Patricio,64804,693.451,14.494,707.945,28.01178,-97.51716
2587,2008,48409,PRESIDENT,TX,8854.0,12404.0,21258.0,1,8.350000000000001,58.35,TX,San Patricio,64804,693.451,14.494,707.945,28.01178,-97.51716
2588,2012,48409,PRESIDENT,TX,7856.0,12005.0,19861.0,1,10.450000000000003,60.45,TX,San Patricio,64804,693.451,14.494,707.945,28.01178,-97.51716
2589,2016,48409,PRESIDENT,TX,7871.0,13030.0,20901.0,1,12.340000000000003,62.34,TX,San Patricio,64804,693.451,14.494,707.945,28.01178,-97.51716
2590,2020,48409,PRESIDENT,TX,8988.0,16516.0,25504.0,1,14.760000000000005,64.76,TX,San Patricio,64804,693.451,14.494,707.945,28.01178,-97.51716
2591,2000,48411,PRESIDENT,TX,618.0,1691.0,2309.0,1,23.239999999999995,73.24,TX,San Saba,6131,1135.297,3.117,1138.414,31.15513,-98.81929
2592,2004,48411,PRESIDENT,TX,529.0,1894.0,2423.0,1,28.17,78.17,TX,San Saba,6131,1135.297,3.117,1138.414,31.15513,-98.81929
2593,2008,48411,PRESIDENT,TX,487.0,1941.0,2428.0,1,29.939999999999998,79.94,TX,San Saba,6131,1135.297,3.117,1138.414,31.15513,-98.81929
2594,2012,48411,PRESIDENT,TX,323.0,1905.0,2228.0,1,35.5,85.5,TX,San Saba,6131,1135.297,3.117,1138.414,31.15513,-98.81929
2595,2016,48411,PRESIDENT,TX,293.0,2025.0,2318.0,1,37.36,87.36,TX,San Saba,6131,1135.297,3.117,1138.414,31.15513,-98.81929
2596,2020,48411,PRESIDENT,TX,287.0,2308.0,2595.0,1,38.94,88.94,TX,San Saba,6131,1135.297,3.117,1138.414,31.15513,-98.81929
2597,2000,48413,PRESIDENT,TX,338.0,826.0,1164.0,1,20.959999999999994,70.96,TX,Schleicher,3461,1310.630,0.034,1310.664,30.89623,-100.52721
2598,2004,48413,PRESIDENT,TX,312.0,1012.0,1324.0,1,26.439999999999998,76.44,TX,Schleicher,3461,1310.630,0.034,1310.664,30.89623,-100.52721
2599,2008,48413,PRESIDENT,TX,324.0,970.0,1294.0,1,24.959999999999994,74.96,TX,Schleicher,3461,1310.630,0.034,1310.664,30.89623,-100.52721
2600,2012,48413,PRESIDENT,TX,221.0,787.0,1008.0,1,28.08,78.08,TX,Schleicher,3461,1310.630,0.034,1310.664,30.89623,-100.52721
2601,2016,48413,PRESIDENT,TX,208.0,821.0,1029.0,1,29.790000000000006,79.79,TX,Schleicher,3461,1310.630,0.034,1310.664,30.89623,-100.52721
2602,2020,48413,PRESIDENT,TX,211.0,940.0,1151.0,1,31.67,81.67,TX,Schleicher,3461,1310.630,0.034,1310.664,30.89623,-100.52721
2603,2000,48415,PRESIDENT,TX,1193.0,4060.0,5253.0,1,27.290000000000006,77.29,TX,Scurry,16921,905.444,2.100,907.544,32.74446,-100.91339
2604,2004,48415,PRESIDENT,TX,981.0,4576.0,5557.0,1,32.349999999999994,82.35,TX,Scurry,16921,905.444,2.100,907.544,32.74446,-100.91339
2605,2008,48415,PRESIDENT,TX,1088.0,4414.0,5502.0,1,30.230000000000004,80.23,TX,Scurry,16921,905.444,2.100,907.544,32.74446,-100.91339
2606,2012,48415,PRESIDENT,TX,838.0,4124.0,4962.0,1,33.11,83.11,TX,Scurry,16921,905.444,2.100,907.544,32.74446,-100.91339
2607,2016,48415,PRESIDENT,TX,733.0,4410.0,5143.0,1,35.75,85.75,TX,Scurry,16921,905.444,2.100,907.544,32.74446,-100.91339
2608,2020,48415,PRESIDENT,TX,818.0,4983.0,5801.0,1,35.900000000000006,85.9,TX,Scurry,16921,905.444,2.100,907.544,32.74446,-100.91339
2609,2000,48417,PRESIDENT,TX,264.0,1066.0,1330.0,1,30.150000000000006,80.15,TX,Shackelford,3378,914.286,1.262,915.548,32.74378,-99.34704
2610,2004,48417,PRESIDENT,TX,229.0,1292.0,1521.0,1,34.94,84.94,TX,Shackelford,3378,914.286,1.262,915.548,32.74378,-99.34704
2611,2008,48417,PRESIDENT,TX,208.0,1284.0,1492.0,1,36.06,86.06,TX,Shackelford,3378,914.286,1.262,915.548,32.74378,-99.34704
2612,2012,48417,PRESIDENT,TX,131.0,1218.0,1349.0,1,40.290000000000006,90.29,TX,Shackelford,3378,914.286,1.262,915.548,32.74378,-99.34704
2613,2016,48417,PRESIDENT,TX,103.0,1378.0,1481.0,1,43.05,93.05,TX,Shackelford,3378,914.286,1.262,915.548,32.74378,-99.34704
2614,2020,48417,PRESIDENT,TX,130.0,1484.0,1614.0,1,41.95,91.95,TX,Shackelford,3378,914.286,1.262,915.548,32.74378,-99.34704
2615,2000,48419,PRESIDENT,TX,3227.0,5692.0,8919.0,1,13.82,63.82,TX,Shelby,25448,795.583,39.034,834.617,31.79013,-94.14256
2616,2004,48419,PRESIDENT,TX,2951.0,6295.0,9246.0,1,18.08,68.08,TX,Shelby,25448,795.583,39.034,834.617,31.79013,-94.14256
2617,2008,48419,PRESIDENT,TX,2548.0,6630.0,9178.0,1,22.239999999999995,72.24,TX,Shelby,25448,795.583,39.034,834.617,31.79013,-94.14256
2618,2012,48419,PRESIDENT,TX,2322.0,6879.0,9201.0,1,24.760000000000005,74.76,TX,Shelby,25448,795.583,39.034,834.617,31.79013,-94.14256
2619,2016,48419,PRESIDENT,TX,1758.0,7179.0,8937.0,1,30.33,80.33,TX,Shelby,25448,795.583,39.034,834.617,31.79013,-94.14256
2620,2020,48419,PRESIDENT,TX,2068.0,7975.0,10043.0,1,29.409999999999997,79.41,TX,Shelby,25448,795.583,39.034,834.617,31.79013,-94.14256
2621,2000,48421,PRESIDENT,TX,144.0,998.0,1142.0,1,37.39,87.39,TX,Sherman,3034,923.035,0.166,923.201,36.27762,-101.89471
2622,2004,48421,PRESIDENT,TX,124.0,942.0,1066.0,1,38.370000000000005,88.37,TX,Sherman,3034,923.035,0.166,923.201,36.27762,-101.89471
2623,2008,48421,PRESIDENT,TX,127.0,884.0,1011.0,1,37.44,87.44,TX,Sherman,3034,923.035,0.166,923.201,36.27762,-101.89471
2624,2012,48421,PRESIDENT,TX,121.0,908.0,1029.0,1,38.239999999999995,88.24,TX,Sherman,3034,923.035,0.166,923.201,36.27762,-101.89471
2625,2016,48421,PRESIDENT,TX,96.0,807.0,903.0,1,39.370000000000005,89.37,TX,Sherman,3034,923.035,0.166,923.201,36.27762,-101.89471
2626,2020,48421,PRESIDENT,TX,91.0,886.0,977.0,1,40.69,90.69,TX,Sherman,3034,923.035,0.166,923.201,36.27762,-101.89471
2627,2000,48423,PRESIDENT,TX,16470.0,43320.0,59790.0,1,22.450000000000003,72.45,TX,Smith,209714,921.454,28.267,949.721,32.37709,-95.26963
2628,2004,48423,PRESIDENT,TX,19970.0,53392.0,73362.0,1,22.78,72.78,TX,Smith,209714,921.454,28.267,949.721,32.37709,-95.26963
2629,2008,48423,PRESIDENT,TX,23726.0,55187.0,78913.0,1,19.930000000000007,69.93,TX,Smith,209714,921.454,28.267,949.721,32.37709,-95.26963
2630,2012,48423,PRESIDENT,TX,21456.0,57331.0,78787.0,1,22.769999999999996,72.77,TX,Smith,209714,921.454,28.267,949.721,32.37709,-95.26963
2631,2016,48423,PRESIDENT,TX,22300.0,58930.0,81230.0,1,22.549999999999997,72.55,TX,Smith,209714,921.454,28.267,949.721,32.37709,-95.26963
2632,2020,48423,PRESIDENT,TX,29615.0,69080.0,98695.0,1,19.989999999999995,69.99,TX,Smith,209714,921.454,28.267,949.721,32.37709,-95.26963
2633,2000,48425,PRESIDENT,TX,752.0,2120.0,2872.0,1,23.819999999999993,73.82,TX,Somervell,8490,186.463,5.491,191.954,32.21794,-97.76921
2634,2004,48425,PRESIDENT,TX,831.0,2701.0,3532.0,1,26.47,76.47,TX,Somervell,8490,186.463,5.491,191.954,32.21794,-97.76921
2635,2008,48425,PRESIDENT,TX,799.0,2677.0,3476.0,1,27.010000000000005,77.01,TX,Somervell,8490,186.463,5.491,191.954,32.21794,-97.76921
2636,2012,48425,PRESIDENT,TX,613.0,2871.0,3484.0,1,32.41,82.41,TX,Somervell,8490,186.463,5.491,191.954,32.21794,-97.76921
2637,2016,48425,PRESIDENT,TX,541.0,3206.0,3747.0,1,35.56,85.56,TX,Somervell,8490,186.463,5.491,191.954,32.21794,-97.76921
2638,2020,48425,PRESIDENT,TX,768.0,4105.0,4873.0,1,34.239999999999995,84.24,TX,Somervell,8490,186.463,5.491,191.954,32.21794,-97.76921
2639,2000,48427,PRESIDENT,TX,6505.0,1911.0,8416.0,0,27.290000000000006,77.29,TX,Starr,60968,1223.179,5.908,1229.087,26.54633,-98.7158
2640,2004,48427,PRESIDENT,TX,7199.0,2552.0,9751.0,0,23.83,73.83,TX,Starr,60968,1223.179,5.908,1229.087,26.54633,-98.7158
2641,2008,48427,PRESIDENT,TX,8274.0,1492.0,9766.0,0,34.72,84.72,TX,Starr,60968,1223.179,5.908,1229.087,26.54633,-98.7158
2642,2012,48427,PRESIDENT,TX,10260.0,1547.0,11807.0,0,36.900000000000006,86.9,TX,Starr,60968,1223.179,5.908,1229.087,26.54633,-98.7158
2643,2016,48427,PRESIDENT,TX,9289.0,2224.0,11513.0,0,30.680000000000007,80.68,TX,Starr,60968,1223.179,5.908,1229.087,26.54633,-98.7158
2644,2020,48427,PRESIDENT,TX,9123.0,8247.0,17370.0,0,2.520000000000003,52.52,TX,Starr,60968,1223.179,5.908,1229.087,26.54633,-98.7158
2645,2000,48429,PRESIDENT,TX,811.0,2425.0,3236.0,1,24.939999999999998,74.94,TX,Stephens,9630,896.719,24.762,921.481,32.73153,-98.84008
2646,2004,48429,PRESIDENT,TX,703.0,2803.0,3506.0,1,29.950000000000003,79.95,TX,Stephens,9630,896.719,24.762,921.481,32.73153,-98.84008
2647,2008,48429,PRESIDENT,TX,626.0,2869.0,3495.0,1,32.09,82.09,TX,Stephens,9630,896.719,24.762,921.481,32.73153,-98.84008
2648,2012,48429,PRESIDENT,TX,475.0,2892.0,3367.0,1,35.89,85.89,TX,Stephens,9630,896.719,24.762,921.481,32.73153,-98.84008
2649,2016,48429,PRESIDENT,TX,348.0,3034.0,3382.0,1,39.709999999999994,89.71,TX,Stephens,9630,896.719,24.762,921.481,32.73153,-98.84008
2650,2020,48429,PRESIDENT,TX,397.0,3385.0,3782.0,1,39.5,89.5,TX,Stephens,9630,896.719,24.762,921.481,32.73153,-98.84008
2651,2000,48431,PRESIDENT,TX,132.0,520.0,652.0,1,29.75,79.75,TX,Sterling,1143,923.451,0.065,923.516,31.83577,-101.05491
2652,2004,48431,PRESIDENT,TX,71.0,544.0,615.0,1,38.459999999999994,88.46,TX,Sterling,1143,923.451,0.065,923.516,31.83577,-101.05491
2653,2008,48431,PRESIDENT,TX,97.0,520.0,617.0,1,34.28,84.28,TX,Sterling,1143,923.451,0.065,923.516,31.83577,-101.05491
2654,2012,48431,PRESIDENT,TX,31.0,459.0,490.0,1,43.67,93.67,TX,Sterling,1143,923.451,0.065,923.516,31.83577,-101.05491
2655,2016,48431,PRESIDENT,TX,70.0,549.0,619.0,1,38.69,88.69,TX,Sterling,1143,923.451,0.065,923.516,31.83577,-101.05491
2656,2020,48431,PRESIDENT,TX,51.0,584.0,635.0,1,41.97,91.97,TX,Sterling,1143,923.451,0.065,923.516,31.83577,-101.05491
2657,2000,48433,PRESIDENT,TX,294.0,496.0,790.0,1,12.780000000000001,62.78,TX,Stonewall,1490,916.313,3.930,920.243,33.17958,-100.2538
2658,2004,48433,PRESIDENT,TX,250.0,499.0,749.0,1,16.620000000000005,66.62,TX,Stonewall,1490,916.313,3.930,920.243,33.17958,-100.2538
2659,2008,48433,PRESIDENT,TX,206.0,524.0,730.0,1,21.78,71.78,TX,Stonewall,1490,916.313,3.930,920.243,33.17958,-100.2538
2660,2012,48433,PRESIDENT,TX,160.0,507.0,667.0,1,26.010000000000005,76.01,TX,Stonewall,1490,916.313,3.930,920.243,33.17958,-100.2538
2661,2016,48433,PRESIDENT,TX,135.0,555.0,690.0,1,30.430000000000007,80.43,TX,Stonewall,1490,916.313,3.930,920.243,33.17958,-100.2538
2662,2020,48433,PRESIDENT,TX,116.0,615.0,731.0,1,34.129999999999995,84.13,TX,Stonewall,1490,916.313,3.930,920.243,33.17958,-100.2538
2663,2000,48435,PRESIDENT,TX,468.0,1063.0,1531.0,1,19.430000000000007,69.43,TX,Sutton,4128,1453.926,0.493,1454.419,30.51786,-100.50539
2664,2004,48435,PRESIDENT,TX,280.0,1173.0,1453.0,1,30.730000000000004,80.73,TX,Sutton,4128,1453.926,0.493,1454.419,30.51786,-100.50539
2665,2008,48435,PRESIDENT,TX,381.0,1189.0,1570.0,1,25.730000000000004,75.73,TX,Sutton,4128,1453.926,0.493,1454.419,30.51786,-100.50539
2666,2012,48435,PRESIDENT,TX,369.0,1110.0,1479.0,1,25.049999999999997,75.05,TX,Sutton,4128,1453.926,0.493,1454.419,30.51786,-100.50539
2667,2016,48435,PRESIDENT,TX,313.0,1075.0,1388.0,1,27.450000000000003,77.45,TX,Sutton,4128,1453.926,0.493,1454.419,30.51786,-100.50539
2668,2020,48435,PRESIDENT,TX,322.0,1222.0,1544.0,1,29.150000000000006,79.15,TX,Sutton,4128,1453.926,0.493,1454.419,30.51786,-100.50539
2669,2000,48437,PRESIDENT,TX,856.0,1612.0,2468.0,1,15.319999999999993,65.32,TX,Swisher,7854,890.159,10.532,900.691,34.53046,-101.73285
2670,2004,48437,PRESIDENT,TX,626.0,1487.0,2113.0,1,20.370000000000005,70.37,TX,Swisher,7854,890.159,10.532,900.691,34.53046,-101.73285
2671,2008,48437,PRESIDENT,TX,813.0,1683.0,2496.0,1,17.430000000000007,67.43,TX,Swisher,7854,890.159,10.532,900.691,34.53046,-101.73285
2672,2012,48437,PRESIDENT,TX,579.0,1655.0,2234.0,1,24.08,74.08,TX,Swisher,7854,890.159,10.532,900.691,34.53046,-101.73285
2673,2016,48437,PRESIDENT,TX,462.0,1671.0,2133.0,1,28.340000000000003,78.34,TX,Swisher,7854,890.159,10.532,900.691,34.53046,-101.73285
2674,2020,48437,PRESIDENT,TX,478.0,1845.0,2323.0,1,29.42,79.42,TX,Swisher,7854,890.159,10.532,900.691,34.53046,-101.73285
2675,2000,48439,PRESIDENT,TX,173758.0,286921.0,460679.0,1,12.280000000000001,62.28,TX,Tarrant,1809034,863.608,38.696,902.304,32.77204,-97.29129
2676,2004,48439,PRESIDENT,TX,207286.0,349462.0,556748.0,1,12.770000000000003,62.77,TX,Tarrant,1809034,863.608,38.696,902.304,32.77204,-97.29129
2677,2008,48439,PRESIDENT,TX,274880.0,348420.0,623300.0,1,5.899999999999999,55.9,TX,Tarrant,1809034,863.608,38.696,902.304,32.77204,-97.29129
2678,2012,48439,PRESIDENT,TX,253071.0,348920.0,601991.0,1,7.960000000000001,57.96,TX,Tarrant,1809034,863.608,38.696,902.304,32.77204,-97.29129
2679,2016,48439,PRESIDENT,TX,288392.0,345921.0,634313.0,1,4.530000000000001,54.53,TX,Tarrant,1809034,863.608,38.696,902.304,32.77204,-97.29129
2680,2020,48439,PRESIDENT,TX,411567.0,409741.0,821308.0,0,0.10999999999999943,50.11,TX,Tarrant,1809034,863.608,38.696,902.304,32.77204,-97.29129
2681,2000,48441,PRESIDENT,TX,10504.0,31701.0,42205.0,1,25.11,75.11,TX,Taylor,131506,915.552,3.753,919.305,32.29568,-99.89322
2682,2004,48441,PRESIDENT,TX,10648.0,37197.0,47845.0,1,27.739999999999995,77.74,TX,Taylor,131506,915.552,3.753,919.305,32.29568,-99.89322
2683,2008,48441,PRESIDENT,TX,12690.0,34317.0,47007.0,1,23.0,73.0,TX,Taylor,131506,915.552,3.753,919.305,32.29568,-99.89322
2684,2012,48441,PRESIDENT,TX,9750.0,32904.0,42654.0,1,27.14,77.14,TX,Taylor,131506,915.552,3.753,919.305,32.29568,-99.89322
2685,2016,48441,PRESIDENT,TX,10085.0,33250.0,43335.0,1,26.730000000000004,76.73,TX,Taylor,131506,915.552,3.753,919.305,32.29568,-99.89322
2686,2020,48441,PRESIDENT,TX,14588.0,39547.0,54135.0,1,23.049999999999997,73.05,TX,Taylor,131506,915.552,3.753,919.305,32.29568,-99.89322
2687,2000,48443,PRESIDENT,TX,219.0,243.0,462.0,1,2.6000000000000014,52.6,TX,Terrell,984,2358.026,0.041,2358.067,30.23233,-102.07253
2688,2004,48443,PRESIDENT,TX,159.0,306.0,465.0,1,15.810000000000002,65.81,TX,Terrell,984,2358.026,0.041,2358.067,30.23233,-102.07253
2689,2008,48443,PRESIDENT,TX,186.0,323.0,509.0,1,13.46,63.46,TX,Terrell,984,2358.026,0.041,2358.067,30.23233,-102.07253
2690,2012,48443,PRESIDENT,TX,184.0,358.0,542.0,1,16.049999999999997,66.05,TX,Terrell,984,2358.026,0.041,2358.067,30.23233,-102.07253
2691,2016,48443,PRESIDENT,TX,140.0,288.0,428.0,1,17.290000000000006,67.29,TX,Terrell,984,2358.026,0.041,2358.067,30.23233,-102.07253
2692,2020,48443,PRESIDENT,TX,119.0,334.0,453.0,1,23.730000000000004,73.73,TX,Terrell,984,2358.026,0.041,2358.067,30.23233,-102.07253
2693,2000,48445,PRESIDENT,TX,1108.0,2910.0,4018.0,1,22.42,72.42,TX,Terry,12651,888.839,2.102,890.941,33.17122,-102.33928
