fips,vax_percentage
48405,0.9114795564795565
48081,1.0
48403,0.967741935483871
48047,0.9837258268631226
48237,0.9434704128756548
48371,0.9491158426560808
48289,0.9474043715846995
48241,0.9208333333333334
48351,0.9859953703703703
48211,0.982620320855615
48467,0.9103557085484796
48381,0.9802677889337553
48127,0.9375358806179112
48001,0.9943582510578279
48419,0.9814213564213565
48205,0.9814814814814816
48449,0.9602100362329231
48013,0.9190147588363331
48411,0.9894736842105264
48457,0.9306378555431462
48075,0.944096370916018
48145,1.0
48133,0.9821428571428572
48129,0.9710861423220974
48011,0.9682539682539683
48291,1.0
48035,0.9967741935483871
48407,0.9858333333333335
48083,1.0
48335,0.9737322515212983
48093,0.875
48223,0.8903927280032141
48293,0.9545853393666255
48119,0.9815904139433551
48099,0.9864116883727548
48283,0.9727952064023937
48257,0.9918032786885246
48103,0.9311764705882354
48105,0.9959349593495935
48225,0.9624007743394618
48107,0.9565592016782227
48155,0.9925816023738872
48507,0.9962157048249765
48123,1.0
48109,0.9822135670236936
48343,0.9814588189510562
48115,0.9717972993173551
48229,0.9703395703395703
48501,0.9957983193277311
48163,0.9773700669435434
48069,0.9791666666666667
48341,0.9722222222222222
48095,1.0
48239,0.875
48161,1.0
48255,0.9939024390243902
48493,0.95
48153,0.9411764705882352
48483,0.8968253968253969
48243,0.9791666666666666
48297,0.9619718309859154
48173,0.9572652016651173
48425,0.9546968687541639
48333,0.9390510224339885
48175,0.9951219512195122
48177,0.9793522267206478
48317,0.9420553415291076
48503,1.0
48475,0.3333333333333333
48065,0.9545219638242894
48195,0.9803921568627451
48193,0.9616040808426263
48437,0.9921259842519685
48199,0.9886363636363635
48207,0.9920948616600791
48473,0.9920903954802259
48415,0.9798055065692408
48235,0.9490746572389895
48263,0.9753086419753086
48315,0.9983490527816941
48247,0.9545454545454546
48267,0.9666666666666668
48261,0.9777777777777776
48495,0.9375
48275,1.0
48281,0.9746285393888423
48489,0.9911182113287376
48385,0.9737012987012987
48179,0.9493479273404751
48299,0.9978632478632479
48055,0.9
48165,0.9185094740650297
48313,0.9823008849557522
48377,0.987593052109181
48319,0.8672811059907835
48461,0.9938650306748467
48311,0.9807692307692308
48445,0.979591836734694
48191,0.9529346622369879
48327,1.0
48393,0.7083333333333334
48079,1.0
48345,1.0
48159,1.0
48017,0.8888888888888888
48305,0.9784946236559141
48487,0.967032967032967
48137,0.9604872251931075
48101,0.9347826086956521
48125,0.9230769230769232
48357,0.9659863945578232
48063,0.989247311827957
48169,0.9787234042553192
48197,0.946153846153846
48379,0.9888888888888888
48383,0.9322222222222223
48151,1.0
48413,0.9285714285714286
48023,1.0
48045,0.9636363636363636
48435,1.0
48431,1.0
48421,0.903250773993808
48443,1.0
48359,0.9333333333333332
48087,0.9782608695652174
48447,0.9444444444444444
48505,0.99581589958159
